emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31
0.4867046,0.49876797,0.57285184,-0.24731669,-0.32693,0.39696568,-0.61535835,1.3615849,-0.237091,-0.49517626,0.56049985,0.6963882,0.37958264,0.011574507,0.72641146,0.0917284,0.0056532132,0.2603713,-0.038105346,-0.11316705,0.7055447,0.09870935,0.08108729,-0.012721303,-0.90927786,1.0496728,0.5741553,-0.75893277,-0.4692075,0.41397116,0.36896265,0.49708295
0.1244108,-0.03405581,-0.057011776,-0.11142914,-0.22860838,0.075582,-0.09930186,0.07832543,-0.15659097,-0.12126339,0.09596322,0.19312468,-0.06709395,-0.015056749,0.23986638,-0.102712445,0.08158178,0.27499506,0.06312195,0.052295737,0.16588643,0.1604239,-0.051322885,-0.07122755,0.022454282,0.018801233,-0.20760967,-0.16059725,-0.067497976,-0.26270851,-0.13292138,-0.012616065
0.16480945,0.46791336,0.28884068,-0.52057725,0.19432946,-0.117641464,-0.40031573,1.3316733,-0.3412905,-0.8694439,0.18905337,0.43211833,0.19125248,0.19676708,0.53916466,0.19648623,0.21306358,0.01657332,0.13131605,-0.21586472,0.73640597,-0.47176844,0.32312858,-0.45195347,-0.77852154,0.3487999,0.3799603,-0.68486065,-0.080715865,-0.16672845,-0.038549915,0.25658706
0.064584225,0.022447275,-0.0255843,-0.07309946,-0.124911584,0.04760772,-0.05050014,0.059544526,-0.083040856,-0.09462508,0.04282802,0.11296538,-0.02487189,-0.0132895345,0.12980877,-0.05548254,0.04595882,0.13020606,0.020698376,0.0378066,0.09514721,0.05838697,-0.035557184,-0.034545857,0.022829162,-0.0056792367,-0.11078375,-0.08639476,-0.021576615,-0.12799414,-0.069176495,-0.025431734
0.2850992,0.8129759,0.33082289,0.06419594,-0.4171756,-0.6622693,0.31530702,1.0709901,-0.0010627361,-1.2368,-0.22402698,0.07493489,-0.3625265,-0.43255854,0.46104392,-0.018175023,-0.014589803,0.23524682,0.16424985,-0.24632455,0.86872226,-0.26898023,-0.0003678482,-0.72462565,-0.1964914,0.5892211,0.31480318,-0.12668884,-0.2621959,0.11565122,-0.25522923,0.34141874
0.3753928,0.13031876,0.16052516,-0.066914596,-0.10101697,-0.01747828,-0.3789646,0.586774,-1.064294,-1.1033338,0.4614723,-0.16130285,0.6007131,-0.11823653,0.19261762,-0.5538409,-0.4479169,0.2468338,0.49156186,0.4170108,0.86027,0.7810818,-0.6580953,-0.04320498,-0.20166016,0.49729386,-0.288837,-0.012084708,0.19951394,-0.36515304,-0.6487278,0.775389
0.18972746,0.044484027,-0.09952739,-0.10446861,-0.06355664,-0.08898155,-0.22302873,0.45435098,-0.2735621,-0.17668846,-0.24222642,-0.05745651,0.18651906,-0.030421631,0.5522984,-0.10406431,-0.12350757,0.16667435,0.20788798,-0.19274907,0.32931575,0.11655738,-0.19308355,-0.35643452,0.19071256,0.09469936,-0.31920728,-0.23752205,-0.021441247,-0.19485764,-0.2706468,0.12237768
0.5861601,0.7013689,0.26274547,-0.6894812,0.39790034,0.26544678,-0.28002998,1.1114705,-0.07059414,-0.6026009,-0.12088085,0.1885402,-0.8367132,0.44420952,1.53767,-0.18696119,-0.74903864,0.08133865,-1.3571906,0.3220316,0.731975,-0.48600662,-0.09896006,-1.1699992,0.8056184,0.2334897,-0.86961055,-0.28861484,0.20173787,0.6636314,-0.46109113,-0.27833983
0.13960958,0.1451159,-0.1762369,-0.177867,-0.032685444,0.086122975,-0.45147887,0.60620564,-0.31243777,-0.14973742,-0.05050892,0.26935506,0.48220524,0.040683527,0.4122314,0.16539362,-0.13253754,0.029224867,0.11266132,-0.059442308,0.42283362,0.24358037,-0.115862645,-0.2983088,-0.089254364,0.1343005,-0.1765266,-0.4594516,-0.028625302,-0.3354886,-0.0659115,0.21153462
0.10866373,-0.0019760092,-0.021770267,-0.13031551,-0.22053364,0.06940698,-0.051006395,0.10577355,-0.15259548,-0.13888034,0.04207407,0.14018516,-0.07988647,-0.0067087333,0.28599092,-0.10992227,0.05608343,0.24973148,0.032201674,0.039889712,0.16840003,0.10400282,-0.027391573,-0.057994194,0.04360782,0.03783458,-0.20860195,-0.13565877,-0.015045238,-0.21194854,-0.12894203,-0.025136797
0.070493475,-0.007438996,-0.0083820615,-0.049252693,-0.06788707,0.036367845,-0.02827702,0.026829628,-0.0748387,-0.06534037,-0.0034282373,0.07918592,-0.019682048,0.0108686825,0.13272126,-0.057892688,0.040881485,0.12023188,0.016628051,0.021011978,0.05357956,0.03986392,-0.019625096,-0.013048183,0.015376309,0.022502104,-0.081799075,-0.072739094,-0.027161343,-0.07102327,-0.07347394,-0.007140356
0.06499832,-0.18773182,-0.4699521,-0.12758797,-0.36994946,0.047129344,-0.37564254,0.09937234,-0.45628354,-0.11443431,0.038021415,0.3774513,0.22826189,-0.04749456,0.2771504,-0.08856096,0.060765404,0.34270003,-0.009555425,0.10414298,0.19401552,0.40151986,-0.17468123,-0.19742447,0.08316572,-0.049664244,-0.48741335,-0.43891913,-0.1722906,-0.43194354,-0.21470289,0.10932144
0.6404518,-0.08706311,0.41791925,-0.6516518,-0.23223639,0.1556725,0.07382032,0.3625227,0.0028287615,-0.44762832,-0.4181333,-0.28906056,-0.2501089,0.0038525045,0.7690214,-0.3863296,-0.063642696,0.30136484,0.275183,-0.16601695,0.29385084,-0.4885409,-0.07548665,-0.269192,-0.016983354,0.22880296,-0.7180823,-0.28458986,-0.060852278,-0.046047706,-0.6017454,0.39926484
0.65232104,-0.084138796,0.42317864,-0.681541,-0.22951834,0.21096839,0.069874294,0.34448153,0.021406693,-0.49030203,-0.3780434,-0.17998323,-0.2838251,0.023464043,0.7156953,-0.41691703,-0.068094306,0.28562152,0.2827629,-0.11529497,0.28604302,-0.53294873,-0.041480005,-0.191986,-0.120789014,0.29889023,-0.68434304,-0.30248693,-0.069833115,-0.026597245,-0.5565412,0.41958675
0.06780484,0.627247,0.49689692,0.08584969,-0.4489736,-0.6675771,0.04545992,1.078441,-0.41091555,-1.2051955,-0.27126613,0.15513,-0.19919276,-0.85122806,0.56634855,-0.1412492,0.18462846,0.5955913,0.38003874,-0.08247316,0.9611072,-0.665999,0.020179566,-0.6531509,0.042548034,0.71381545,0.46514493,0.37578267,-0.49790388,0.40427122,-0.309267,0.21333557
0.124386005,0.015080465,-0.00913082,-0.13658941,-0.2042255,0.07214556,-0.09205321,0.15932015,-0.14602578,-0.16908616,0.08361287,0.2139617,-0.06479798,-0.015035949,0.26792467,-0.061981466,0.082999304,0.22649138,0.022305718,0.028538326,0.18881162,0.11397055,-0.0550173,-0.058833554,-0.005041392,0.044250585,-0.13453984,-0.15746045,-0.03906945,-0.2137109,-0.13443929,-0.039230976
-0.4171293,0.2971522,-1.0756061,-0.5336628,-0.6541475,0.0033174942,-0.37642524,0.89653087,-0.87786794,-0.8293303,0.06175291,0.6439463,1.1324763,0.033803005,0.5519736,0.21860103,0.07809163,0.72265726,-0.5932416,0.105084345,0.18241449,0.44139287,-0.022291731,-0.4810398,0.13252017,-0.107863784,-0.43872786,-0.93188953,-0.25785148,-0.421948,0.17765771,-0.0596856
0.03769148,-0.20547114,-0.57812613,-0.20515145,-0.47513032,0.055367976,-0.39599583,0.068241894,-0.5301439,-0.15807101,0.011390056,0.38019946,0.22961219,-0.017766135,0.33143115,-0.19679809,0.08699969,0.42257777,-0.12719628,0.10359911,0.18086073,0.42533737,-0.1916453,-0.23929207,0.09135583,-0.12310197,-0.5797773,-0.50017065,-0.14959165,-0.43186182,-0.21365654,0.07595719
0.72794956,-0.14167911,0.51212406,-0.72918504,-0.24188207,0.27351964,0.039455462,0.41654462,0.04980254,-0.4359447,-0.44784462,-0.2740979,-0.20938137,-0.014201959,0.8308985,-0.3772266,-0.13599628,0.245889,0.39701486,-0.20661752,0.3497893,-0.5698274,-0.008789687,-0.31584147,-0.10915451,0.34528846,-0.81793,-0.3653872,-0.15880954,-0.061109327,-0.61531925,0.55620426
0.053319193,-0.20815451,-0.52143973,-0.1164363,-0.40757596,0.021320047,-0.38132697,0.08314299,-0.50444067,-0.16770855,-0.0018458628,0.33288893,0.24777491,-0.043031327,0.29422846,-0.12958953,0.06090719,0.38176882,-0.020973364,0.08151079,0.2148779,0.4233954,-0.21012239,-0.17782189,0.09142712,-0.07080982,-0.5325266,-0.4626483,-0.17678711,-0.45723197,-0.21729557,0.13171169
0.29742825,0.5361497,0.63505226,-0.35403153,0.1766932,0.38642088,-0.7143341,1.1329286,-0.06568683,-0.4780419,0.33217102,0.8466681,0.28310546,-0.04071493,0.5403851,0.291533,-0.017956639,0.16342542,0.21331337,-0.058273442,0.8143533,-0.11724796,0.3847653,-0.436338,-0.20123766,0.73231584,0.02701006,-0.585288,-0.122239135,0.19296761,0.11050656,-0.1887082
0.020971797,0.74052125,-0.24929856,-0.97163457,-0.88123006,0.6496822,0.11192258,0.8190217,-0.42587107,-1.4062123,0.06553244,0.36045045,-0.8065461,0.62323326,1.2226444,-0.5303605,-0.17562506,1.1948606,-1.5396535,0.63017553,0.46881542,-0.3638299,0.33506775,-0.6754445,0.6200847,-0.0017046786,-1.0918549,-0.47061238,-0.044079307,0.6548244,-0.33764765,-0.7243505
-0.054806024,0.41358307,0.6566915,-0.75178534,0.57590747,0.12115706,0.13345014,1.4956892,-0.5387279,-1.1223197,-0.3006407,0.4561362,-0.24284205,-0.4325472,0.8393934,0.83983475,-0.32585394,0.3953722,-0.16435026,-0.051003486,0.1827762,0.3874767,-0.3358528,-0.32166627,0.3098819,1.0097426,0.6338822,-0.13439183,0.17458238,-0.20905672,-0.2527961,-0.039615028
0.33456504,0.72632664,0.10342036,-0.30994537,0.04933647,0.57988703,-0.72116417,1.656441,-0.67352366,-0.69139415,-0.12083425,0.53428805,0.24929923,-0.52855045,0.55163634,0.25334844,-0.18164401,0.25822613,0.49910256,0.16558681,0.7059823,-0.3388765,0.145515,-0.22032087,-0.6597074,0.55788696,0.37330675,-0.3207907,0.14870836,-0.11614908,0.48002875,0.6815738
0.3285364,0.14713964,0.20711094,-0.1185676,0.088363394,0.046898194,-0.26763266,0.56180006,-0.2557357,-0.27784383,0.14662404,-0.11310242,0.46229813,0.13446565,0.48496738,-0.18643492,-0.21772657,0.025332509,0.34051892,-0.09817357,0.57190275,0.36307055,-0.2748158,-0.19724873,0.018386055,0.20900477,-0.13044946,-0.21927476,0.030434087,-0.35832983,-0.25360188,0.26583028
0.082621776,0.022378102,0.02785003,-0.06345839,-0.12888032,0.06561588,-0.03359899,0.077340774,-0.09694603,-0.12217316,0.011858211,0.09320373,-0.072729364,-0.0036673937,0.19529104,-0.08941381,0.0863489,0.19816421,0.0016143863,0.0024841842,0.09978679,0.036920443,0.0017854032,-0.029785315,0.0101071205,0.037437834,-0.13373569,-0.09808682,-0.018773073,-0.15118608,-0.08482247,-0.023797935
0.07229667,0.022730477,0.013667389,-0.07619724,-0.08899618,0.048953775,-0.050055332,0.08589754,-0.091767006,-0.105376184,0.024405163,0.09467081,-0.009275319,-0.012741217,0.14368953,-0.051296625,0.0547361,0.12748407,0.031592723,0.020012602,0.11538228,0.042067695,-0.018065171,-0.029425511,-0.011887205,0.0050257863,-0.098355204,-0.07901884,-0.004781614,-0.12936604,-0.07560004,0.010059196
0.08515658,-0.14525893,-0.6251663,-0.5153566,-0.16408083,-0.018017685,-0.3962606,0.45930532,-0.51239514,-0.06740104,0.18296042,0.29918012,0.25974947,-0.013027242,0.41239947,0.028619844,0.18037541,0.10620773,-0.18792428,-0.030896984,0.49491802,0.5524107,-0.36630785,-0.30960566,-0.111527465,0.01173229,-0.51418686,-0.48448184,-0.036487624,-0.32023764,-0.24279153,0.062687315
0.43274692,0.84242684,-0.04747251,-0.7187327,0.2995498,-0.030083884,-0.30810106,1.3983486,-0.20234151,-0.2589365,0.28802732,0.60896873,0.42109004,0.1418818,1.0758435,0.4833899,0.14366214,-0.08725407,0.022471623,-0.2639476,0.89404863,-0.2760227,0.069023974,-0.34026924,-0.70633,0.50337446,-0.104162596,-0.36079213,0.23876964,-0.06367061,-0.068433076,0.0440888
0.010037088,1.4809252,-0.8305988,-0.9980273,-0.3902487,-0.38266966,-0.07910984,0.16650668,-1.5618662,-1.003996,1.0770043,0.61550874,0.03563814,-0.6134094,-0.10383412,-0.396774,0.41311184,0.8538881,-0.30923972,1.6148593,0.621811,0.063291445,-0.49647948,-0.10515499,-0.8746093,-0.5410032,-0.04326013,-0.82684916,0.71779716,-0.31841537,0.097971804,-0.10448193
0.13722748,0.018459687,-0.22597799,-0.17744541,-0.07221387,-0.068662405,-0.31567204,0.47115993,-0.36648202,-0.180369,-0.17104685,0.115615994,0.33378798,-0.035508394,0.45113766,-0.03701583,-0.10304223,0.112311,0.12252025,-0.10592508,0.32319918,0.20249303,-0.20396116,-0.36725792,0.12098095,0.08586645,-0.29383135,-0.33231962,-0.08118455,-0.23004797,-0.17892739,0.10459043
-0.08614887,-0.21467471,-1.1136924,-0.44185877,-0.94768554,0.06569861,-0.52314204,-0.13110314,-1.1714345,-0.46807444,-0.07981371,0.34141806,0.009863595,-0.22176047,0.5730506,-0.5792124,0.22051932,1.0088936,-0.3218695,0.39581448,0.13142529,0.39155504,-0.39406183,-0.36030275,0.10910386,-0.24759665,-1.073989,-0.62644166,-0.12532552,-0.4659014,-0.47575837,-0.086466685
0.08019152,-0.1901448,-0.4408786,-0.14288539,-0.38578665,0.009090048,-0.3478954,0.068358906,-0.4858081,-0.15196106,-0.008682855,0.31730485,0.19928074,-0.053027727,0.26520243,-0.16669129,0.04209597,0.3553138,-0.04226785,0.08346143,0.17363752,0.35292053,-0.21182369,-0.16402255,0.075918846,-0.050618947,-0.47285056,-0.41133797,-0.13625437,-0.39597082,-0.21946625,0.11395236
0.066039905,0.95059115,0.51536,-0.23821053,0.000594949,-0.18803647,-0.18619795,0.8691866,-0.23530172,-1.0128936,0.55370265,1.020168,0.54355645,0.27903306,0.30668518,0.3303118,0.2958798,-0.08482221,0.21438965,0.2659894,0.6732816,-0.56139076,0.6380656,-0.42825782,-0.7070821,0.73541164,-0.09668597,-0.16508706,0.10990034,0.030002879,-0.77364546,-0.5062248
-0.032297194,-0.039624397,-0.20468225,-0.3706886,0.072553754,-0.29481304,0.10312412,1.3288931,-0.28949258,-0.8689185,0.45393023,-0.050305516,0.054711897,-0.034991577,-0.32576612,-0.24995686,0.6815608,0.55945045,0.037065513,-0.23995876,0.98723567,-0.06890212,0.2377409,-0.38152942,-0.5073676,0.095912874,-0.3933211,0.034326978,-0.6520685,0.39737102,-0.5345555,-0.05991128
1.2159452,-0.33147392,0.76356125,-1.3276466,-0.37559807,0.44035414,0.18393974,0.7803039,0.21507458,-0.7427301,-0.65165687,-0.46065426,-0.4065976,-0.14520644,1.3257626,-0.40538222,-0.33346328,0.14098105,0.59524244,-0.31358236,0.61921626,-0.85791147,-0.11224852,-0.53827345,-0.06370501,0.414712,-1.1715193,-0.44039962,-0.15551428,-0.13445818,-1.0022254,0.7435398
0.406505,0.30984902,-0.13617305,-0.3651593,-0.22327673,-0.6428804,-0.07121612,0.33469212,0.1563936,-0.02633285,0.43362412,1.1210263,0.06014167,0.22820058,1.4568524,-0.2415356,-0.57598317,-0.1998272,0.1458409,-0.011072095,0.7320353,-0.3790574,-0.01343316,-0.36594224,-0.20297383,0.20460624,0.012124011,-0.44498724,0.15474696,-0.9861056,-0.5021749,-0.20683594
0.26494345,0.015002316,-0.05216587,-0.16375649,-0.34469867,-0.10010704,-0.117316395,0.059010655,-0.14368062,-0.1872511,0.2105022,0.55352736,-0.10002134,0.07554021,0.660987,-0.20868598,-0.10008018,0.24743624,0.088591374,0.14022104,0.30003572,0.0170421,-0.0431874,-0.123246804,0.064887166,0.08441146,-0.25481832,-0.27676713,-0.043514185,-0.5900638,-0.32968894,-0.10462213
0.39414966,0.1561732,-0.23134151,-0.33282533,-0.45303184,-0.5307922,0.07500301,0.16400562,0.109871246,0.09764746,0.54708946,1.0806575,-0.08247014,0.16766736,1.5182546,-0.1759862,-0.67332804,-0.18653111,0.2801691,0.09639063,0.6076998,-0.200669,-0.029637674,-0.4170373,0.059002507,0.12980512,-0.19799502,-0.415064,0.12777042,-1.16291,-0.5083642,-0.35059854
0.4228128,0.037637115,-0.17464004,-0.22072712,-0.5935069,-0.54861426,-0.036709648,-0.09929638,-0.1401863,0.005494065,0.5222109,1.2496115,-0.1766498,0.097326644,1.2510008,-0.27777016,-0.6119902,-0.008573174,0.20107959,0.21894936,0.5215678,-0.123064876,-0.033543557,-0.3266577,0.027902955,0.0074051865,-0.34172007,-0.48438278,-0.015923424,-1.3184918,-0.6286696,-0.2796783
0.43161997,-0.3280039,-0.4935579,-0.28601226,-1.3392111,-0.28187147,0.038837038,-0.33971584,-0.25094166,-0.21735436,0.6613123,1.358514,-0.38448867,0.05098047,1.671989,-0.56731385,-0.49458826,0.5993008,0.3711964,0.35660642,0.43762347,0.16265348,-0.045426223,-0.39964193,0.55512446,-0.07045198,-0.8144777,-0.6392359,-0.20531417,-1.7455989,-0.74273777,-0.5094272
0.6861889,-0.2110153,-0.3172955,-0.44139534,-1.5255067,-0.48127934,0.06694293,-0.25583565,-0.26764044,-0.26275447,0.7950568,1.8378596,-0.45940393,0.12104155,2.3145483,-0.77177274,-0.70069563,0.5697445,0.36503708,0.39269623,0.6073884,0.02953627,-0.12490871,-0.4273541,0.59219956,0.0015444182,-0.88114494,-0.87226254,-0.2889771,-2.1375341,-1.0214534,-0.66705006
0.6221022,-0.19450517,-0.3377793,-0.24918582,-1.3196282,-0.4537193,0.038766928,-0.5154192,-0.17945917,-0.21951443,0.5337291,1.4653265,-0.53657067,0.17371532,1.9546077,-0.7964337,-0.45937455,0.90104795,0.23565255,0.4761056,0.42936534,0.020182017,-0.0050584082,-0.24041694,0.5209782,0.055852585,-0.84634405,-0.6563943,-0.08838916,-1.9157828,-1.0224552,-0.44890332
0.3381912,-0.5400783,-0.6062372,-0.36999938,-1.521305,-0.15101571,0.083955236,-0.26453343,-0.28350523,-0.17599624,0.7270574,1.3207445,-0.39715606,-0.035091255,1.5446271,-0.39323595,-0.50045586,0.56839824,0.4122103,0.35478193,0.513596,0.48471323,-0.1777534,-0.45004576,0.57609963,-0.1226331,-0.72310793,-0.5671,-0.16688095,-1.8376324,-0.65163785,-0.5896526
0.67676616,-0.3667207,-0.29299608,-0.3541613,-1.4790965,-0.36349797,0.1402386,-0.19539037,-0.11548634,-0.28370303,0.7636897,1.6288332,-0.4976764,0.1923975,2.2829762,-0.725738,-0.6694511,0.55353725,0.4465563,0.36654803,0.6002338,0.058036953,-0.11551652,-0.44738066,0.6611056,0.09846276,-0.7116756,-0.6244216,-0.1834733,-1.9984565,-0.8909683,-0.63890845
0.45794687,-0.07837485,-0.3138441,-0.18231471,-1.0363593,-0.5322924,0.05058139,-0.4626883,-0.11980686,-0.27048188,0.46169928,1.2702436,-0.39635718,0.15037113,1.7176039,-0.8239199,-0.4626804,0.765284,0.30364227,0.34079418,0.3402027,-0.250278,0.076166056,-0.29640764,0.4848306,0.13074586,-0.7377671,-0.5886089,-0.10367663,-1.5341215,-0.7286889,-0.35898456
0.26459116,-0.12272781,-0.19571447,-0.022980276,-0.83296967,-0.110506885,-0.06328855,-0.15220419,-0.07615878,-0.0660414,0.5292446,1.0786663,0.012188135,0.19056082,1.1873889,-0.10521278,-0.30950722,0.1750288,0.30520284,0.3045171,0.29123047,0.17941605,-0.007697531,-0.20718887,0.42945263,0.1569244,-0.35444912,-0.36716264,-0.11164039,-1.1955702,-0.38820937,-0.3970037
0.81771207,-0.51655006,0.23403719,-0.89264196,-0.628001,0.21016748,0.05013967,0.14355785,0.18088469,-0.5529004,-0.15884164,-0.08997699,-0.73320365,-0.052034006,1.1929396,-0.759208,-0.16955931,-0.0136700785,0.41762653,-0.32053277,0.62616926,-0.26324177,-0.36395717,-0.43010458,0.19684164,-0.06363353,-0.5815414,0.06572289,0.29085472,-0.33192232,-0.6179762,-0.48205534
0.30074045,-0.05539865,-0.099233784,-0.1714839,-0.6001518,-0.31204784,0.09853901,-0.04259796,0.067332916,-0.02052331,0.3545531,0.76898956,-0.19817129,0.08201527,1.2665191,-0.36127064,-0.49124706,0.083365634,0.29229778,0.07793087,0.42725655,-0.111293234,-0.05105881,-0.3969176,0.3175801,0.1353763,-0.27091286,-0.29220837,-0.09805793,-0.92533195,-0.5032464,-0.39437747
0.3677383,-0.021066047,0.05775213,-0.26015064,-0.47408515,-0.23945758,0.14152092,-0.018988421,0.12216957,-0.051337656,0.24708821,0.5490212,-0.16402991,0.0868361,0.96308196,-0.2324302,-0.33024085,-0.015378782,0.30677602,0.04698404,0.36531222,-0.03402111,-0.07721998,-0.3481583,0.28181863,0.09390977,-0.23556001,-0.17717737,0.04220099,-0.7697354,-0.4115181,-0.32253662
0.91212416,-0.29770947,0.3549796,-1.1381971,-0.6113142,0.28071657,0.07897585,0.18616217,0.12355664,-0.61995137,-0.29511315,-0.19020297,-0.8851342,-0.06225757,1.2269256,-0.91114503,-0.095125385,0.30096552,0.20933871,-0.36305952,0.6211703,-0.47430152,-0.23711328,-0.4090204,0.026250424,0.04139284,-0.7431534,-0.038645077,0.29008874,-0.12121834,-0.5830978,-0.23944353
0.5365078,-0.09810105,-0.17950357,-0.2683356,-1.1902673,-0.4519399,0.10265222,-0.20022814,-0.0852604,-0.23201925,0.578906,1.4673126,-0.3043887,0.2083661,2.1231365,-0.62981576,-0.6422688,0.54129493,0.34889972,0.33973843,0.5052533,-0.06924451,-0.038677126,-0.4259823,0.5763173,0.1956163,-0.6687048,-0.6468645,-0.1464051,-1.7863147,-0.85064477,-0.5321065
0.6613896,0.05186541,-0.043013953,-0.33048987,-0.98059326,-0.58762306,0.12802732,0.033149984,0.119924925,-0.12155736,0.8081194,1.5746475,-0.19716927,0.34763658,2.359221,-0.46684965,-0.7587004,-0.034110133,0.410734,0.22156931,0.7098654,-0.14620101,-0.120321594,-0.49540827,0.48831004,0.41748968,-0.42907184,-0.5462461,-0.035791148,-1.7528574,-0.7766941,-0.63350046
0.44093007,0.032016788,-0.010691291,-0.09681921,-0.9282206,-0.38006786,0.15765981,-0.08308146,0.09237988,-0.09160469,0.6840695,1.2043086,-0.087593876,0.27970043,1.883937,-0.30284464,-0.73716956,0.13999635,0.50873893,0.2426697,0.4623771,0.03314922,-0.045891147,-0.46565667,0.6100348,0.35969916,-0.423944,-0.48706084,-0.0684448,-1.5006466,-0.60975873,-0.5621898
0.29791313,0.0512484,-0.12796277,-0.18094636,-0.32867458,-0.48804274,0.15072626,0.17343839,0.03061171,-0.0027446947,0.49949738,0.8296174,-0.0963018,0.046655234,1.3267823,-0.18024509,-0.6021911,-0.16200526,0.4123064,0.04262603,0.6206341,-0.11045337,-0.068258174,-0.33651492,0.133769,0.16590919,-0.1992368,-0.2291012,0.060902648,-1.0662335,-0.5676935,-0.31986514
