name,vector_0,vector_1,vector_2,vector_3,vector_4,vector_5,vector_6,vector_7,vector_8,vector_9,vector_10,vector_11,vector_12,vector_13,vector_14,vector_15,vector_16,vector_17,vector_18,vector_19,vector_20,vector_21,vector_22,vector_23,vector_24,vector_25,vector_26,vector_27,vector_28,vector_29
add(),1.0298699,-0.06981719,-0.25493768,-0.22304676,-0.37075338,-0.8544308,0.3891068,-0.47069073,0.5642548,-0.1274057,-0.805505,-0.110319085,-0.9986466,0.3517853,0.38524777,0.65874183,0.26279622,0.78255266,-0.12310532,0.021124795,0.48568353,0.30858743,0.8226136,-0.49304205,0.99796003,0.28573117,-0.09068299,0.5149645,-1.8795472,0.8527399,
BreakStatement,-0.75532985,0.54184955,0.7618047,-0.7913278,-0.6932535,0.03468751,0.2809961,-1.7441084,0.61408764,-0.2677857,-0.021997323,-0.048853956,0.3414065,-0.8748736,0.003479797,0.21634899,0.767641,0.36626145,-0.32023492,0.75088876,0.81257236,0.29497406,0.56849647,0.6249701,2.0874789,-0.45046,0.045000665,-0.450976,0.15205397,0.10622152,
ForStatement,0.13664888,-0.40138137,1.274268,-1.0450013,0.11869862,0.51109964,-0.115371056,-0.35501283,0.49558356,-0.050535116,-0.2873833,-0.15604839,-0.4592381,0.25299728,-0.4458837,0.28346723,0.43498573,0.71909887,0.9881234,0.117064364,1.0596064,0.7223023,0.60065264,-0.2594242,0.49994555,0.082197174,-0.53597575,-0.20445408,-0.84229344,0.17642702,
ForControl,0.12251722,-0.0899102,0.7705625,-0.6567624,-0.5116632,-0.26107842,0.27550447,-0.46789387,0.24158643,-0.76201254,-0.37189054,0.5509356,-0.41777706,0.18467738,0.24592939,-0.19620344,0.6436979,1.1543895,0.8109072,-0.36000493,0.940739,0.60927004,-7.0892616e-05,-0.3110615,0.64512956,0.24235566,-0.562211,-0.2200573,-0.73741424,-0.3676229,
TryStatement,-0.15557303,-0.59045714,0.49517098,0.07377354,-0.38737035,0.18204065,0.6541855,-0.35034865,-0.13695155,-0.4607253,-0.597798,-0.527648,1.0763754,0.17464879,0.9397791,-0.55939716,0.26651752,0.5260032,0.7728046,0.29934493,1.5910414,-0.62667567,0.21362986,0.9365243,0.88912284,-0.21718405,-0.40858445,-0.31705368,-0.27015394,-0.12154883,
ThrowStatement,-0.2079713,-0.9510087,1.0711448,-0.24408163,0.38472533,-0.08791174,1.2638491,-0.3150944,0.61766547,-1.4708902,0.021144947,0.52649695,-0.25344184,-0.3653207,0.62210906,-0.38717914,0.53939885,0.1682286,0.060800392,1.0629497,1.8223596,-0.4255633,-0.5089156,0.5737259,1.2923224,-0.029513426,-0.09064872,-0.1236307,0.23450771,-0.53474414,
CatchClause,0.4428446,-0.62417746,0.31253886,-0.47195244,0.2428253,0.07630421,0.785574,-0.38640803,0.34432036,-0.35492784,-0.921266,0.035681635,1.0459992,-0.007610373,1.2793722,0.15038773,-0.061228253,0.30849868,0.3106034,0.24865434,1.7681197,-0.22079211,-0.7110517,0.8967406,1.3511263,-0.57026845,-0.40149394,-0.021333484,-0.51669925,-0.07841518,
equals(),-0.13161476,0.6335895,0.4613333,-0.66194886,-0.20209819,0.02515798,0.318197,0.5106218,1.006881,-0.10406836,-0.31498745,-0.20682399,-0.9697891,-0.040320795,0.5147426,0.42618608,0.67596173,0.7598486,0.2706954,0.72646326,-0.005085197,0.87963426,-0.9191324,0.07049201,1.4152035,-0.51206744,0.2889765,-0.36357254,-0.096820675,0.11535824,
e,0.2909674,-0.12603988,0.036924634,-0.41176924,-0.022403527,-0.5705396,0.79855424,0.24797086,-0.25144243,0.32415196,-1.2950418,0.51120466,0.43161467,-0.32349366,0.6727599,0.65582126,0.32440537,-0.37226054,0.14727032,0.53669685,1.3993886,-0.6286392,-0.1743845,0.48823997,1.2971777,0.04962098,0.20921272,-0.47150216,-0.8222379,-0.30942068,
log(),0.1567892,-0.3266847,0.7043873,0.09818412,-0.36206418,-0.38233864,0.49446356,0.14199078,-0.010343769,0.15903696,-0.5280488,-0.51349264,0.4510167,0.34067708,0.77063024,-0.055984564,0.42656672,0.29168016,1.1603342,-0.24595419,1.1838751,0.5660561,-0.3094187,0.6263899,0.5058598,-0.43067807,-0.19403169,-0.051477082,-1.3440793,-0.08793135,
append(),-0.49727497,0.42895666,0.6349581,-1.0377271,-1.0226763,0.3911104,-0.09931975,-0.60246944,0.83454555,-0.14647742,-0.9219131,0.67254716,0.29774442,0.5492204,-0.24722144,-0.77015805,1.4681218,0.5579578,-0.34983414,1.2047194,1.2422441,1.2566093,-0.030353133,0.2641008,0.899509,-0.9541708,-0.5109206,0.37915444,-0.85594016,-0.37431234,
name,-0.3348728,0.24331436,0.16812828,0.86244416,-0.0005167695,0.1273282,0.7621192,0.75440323,0.83000916,-0.02035828,-0.7984026,0.30615258,-1.4620324,0.49097294,-0.04515427,0.09310528,-0.1589307,0.8662387,0.0082993135,0.21008107,0.62216455,0.29031864,-1.0443418,0.70884,0.80228984,-0.23504432,-0.34000662,0.613117,-0.007832294,0.167479,
get(),-0.44072682,0.060462188,0.66869754,-0.25676027,-0.047674417,-0.14871787,1.089839,-0.2800343,0.69621867,0.14344856,-0.28431395,0.15122303,-0.9307017,0.45958325,-0.37124425,-0.04293311,0.25323603,1.1169738,0.5695444,0.04249921,0.5661434,0.61264014,-0.27026948,0.4366332,0.84528923,0.057409182,-0.5841303,0.4549321,-0.3060804,0.14180803,
WhileStatement,-0.31607747,-1.1942798,0.82146966,-0.32562155,-0.172747,0.06293155,0.93449205,-0.76267797,0.45852476,-0.6741223,-0.29605,0.38388127,-0.40599656,-0.37881508,0.7819459,0.43952847,0.546038,0.77063286,-0.23927905,-0.12492318,0.5615367,0.5937254,1.0294727,-0.2104332,1.1531154,-0.088545725,-0.36984515,-0.010241868,-0.36355034,0.5030851,
length(),-0.34141734,0.052230734,0.11396432,-1.1899128,-0.69846183,0.07070893,-0.07833216,-0.176119,0.046748545,-0.23625943,-0.39380243,0.1790748,-0.20023224,0.031234749,0.5096559,-0.65639806,1.1149298,0.7831272,0.28060925,0.36467072,0.95202416,0.24217328,0.30921683,0.16697328,0.9150797,-0.7728124,-0.20213093,-0.05451,-0.6050718,0.67951673,
SwitchStatement,-0.30915174,-0.051766977,0.6176377,-0.62055314,-1.062687,0.025932187,0.32848728,-1.4643052,0.34741357,-0.29288694,-0.5194338,0.5887351,0.2964822,-0.64369315,0.34202352,0.48590526,0.9458587,0.27341145,0.06960159,0.53146666,0.8803567,-0.075296335,0.36641762,0.7605277,1.5158103,-0.33347493,-0.6109488,-0.51090735,0.18422227,0.15019457,
put(),-0.17702726,0.33285794,0.5456916,0.09138193,0.4665435,0.11340191,0.9664619,0.19545835,1.1827674,-1.0815597,-0.66746485,-0.14321044,-0.5319295,0.12801775,-0.41087642,-0.46859586,-0.41258523,1.9500502,-0.26156268,0.28962848,1.2098159,0.3349955,0.17450243,0.36971298,0.7251564,-0.49903128,-0.95617455,0.7242968,-0.9545122,0.5597368,
toString(),-0.18476972,0.25623256,0.26011983,-0.47592056,-0.3675951,0.23182365,0.24544705,-0.061406974,-0.12773271,0.2422807,-1.1798139,0.1224712,0.49428028,0.2686302,0.2368661,-0.26419806,0.8472868,0.40561223,0.12540048,0.55897385,1.0221784,0.667154,-0.3107837,0.5070161,0.82332236,-0.7896986,-0.21477105,0.12742954,-0.55704015,-0.42837754,
getBooleanProperty(),0.034811582,0.2510714,0.46076477,-0.3926178,-0.26277778,0.29728135,-0.49070033,-0.32453334,0.3324108,-0.85915995,-1.1082082,-1.1654065,-0.7016874,0.48523995,0.6367471,0.30249012,-0.10578095,0.87826014,-0.09670867,-0.171976,0.9478058,0.8174306,-0.12467195,-0.008042494,0.3997949,0.48988283,0.29972523,0.4902202,-1.1476774,0.025928337,
size(),0.057141885,-0.18418202,0.71852356,-0.37970167,-0.32203957,-0.3161784,0.8324603,-0.6088252,0.5083603,0.13066483,-0.2617934,0.26621845,-1.1632235,0.7719488,-0.24920829,-0.06672109,0.48802328,0.56892484,1.1181605,-0.32949862,0.44228613,0.54531443,0.07888455,0.2913631,0.6345809,-0.06333854,-0.95619255,0.37103495,-0.9300638,0.23796375,
evt,-0.23526973,0.03044138,-0.57069445,-0.3613181,-1.4461278,-0.27104408,-0.91441023,-0.13186403,0.67847705,0.36708847,-0.22113584,-0.1310942,-0.6808367,-0.6814185,0.2544029,0.8548133,1.0299375,-0.75054026,-0.34230942,0.74880373,0.7429336,0.054759424,-0.137014,-0.20061529,1.2467563,0.37176454,0.06396413,0.2453328,-0.31005248,-0.78070354,
jj_consume_token(),-0.04997303,-0.1659434,1.0349197,-0.40586466,-0.46969146,-0.536587,0.7019703,-1.7464038,0.97997355,-0.8112169,-0.7607504,0.2671134,0.42905343,-0.8867769,0.56521094,0.91435844,0.80084324,0.19132058,-0.8129724,0.7325841,2.1956375,-0.40349838,0.6397075,0.8248448,2.3600698,-0.32287258,-1.0983099,-0.81709963,-0.17442672,0.04556235,
jj_scan_token(),-1.2314351,-0.022707917,1.0576183,0.042097446,-1.1305896,0.22185813,0.8236285,-0.64848226,1.5472337,-0.13662688,0.69240683,-0.71386135,-1.7188166,0.20615728,1.3652816,0.42423412,0.8053778,0.14946386,-1.1224089,0.22069854,2.0399227,-0.07665067,0.0159782,0.9251758,2.2062333,0.2883438,-0.49506524,-0.077107206,0.71687835,0.061845478,
view,0.26030856,0.121096246,-0.2166099,0.5131671,-0.6352172,0.28359407,-0.21429747,1.0175104,0.5302316,0.33948183,-0.5762437,-0.9060232,-0.9911708,1.1484087,0.35680497,0.23393677,0.30142793,0.057400044,-0.0017412333,-0.21892616,1.0438834,-0.31382418,0.020469606,1.1680113,-0.11531705,-0.021780996,-0.41792908,0.73990154,-0.30497882,-0.23176621,
buffer,-0.055097714,0.28663948,0.02172498,0.30172125,-0.91214037,0.6166852,-0.11168357,0.5040204,0.41381142,0.32031542,0.5394691,-0.08893168,-0.6250708,0.9554627,-0.41248864,-1.0056803,0.68702763,-0.004858571,0.364137,-0.6254273,1.3716503,0.37502158,0.3576583,1.0124831,0.37316793,-0.23604675,-0.23872918,0.7054707,-0.3947133,-0.19915012,
addActionListener(),0.9946732,0.22308879,-0.43903556,-0.2433084,-0.89012873,-0.96108156,-0.36148718,-0.6798907,0.5486383,-0.4775647,-0.8478469,-0.26948586,-0.9463383,-0.30114004,0.41760013,1.251824,1.1681337,0.8027635,-0.5807101,0.64716625,0.47884357,-0.22983332,0.24921018,0.26521066,1.8168688,0.37231627,-0.11029846,0.37870944,-1.7681386,0.3978273,
getName(),0.30127093,-0.49963617,0.14346403,-0.8162365,0.4752086,0.24349698,0.24287249,0.38887292,0.3708855,-0.27487424,-1.1247245,0.18607849,-0.65978056,0.2143069,0.2666663,0.1502788,0.48443717,0.82028997,0.40721336,0.7169543,0.582444,0.41561416,-0.26523945,0.26405197,0.6364684,-0.33365518,-0.49774626,0.035600897,-0.22283345,-0.013673105,
substring(),-0.20779325,-0.087613694,-0.32486188,-1.0497147,-0.44134292,0.06461129,0.003286117,0.23857136,0.0016494967,-0.31212017,-0.3608538,0.36126062,-0.3302033,-0.033335045,0.64891994,-0.46714154,1.3785082,0.82950985,0.15729809,0.34118342,0.9601402,0.08917695,0.034173474,0.45334816,1.0300419,-1.078872,-0.072567545,-0.07077976,-0.5518628,0.74770945,
charAt(),-0.1195548,0.3700741,0.06284328,-1.4424862,-1.0120227,-0.16481462,-0.16218065,-0.74566084,0.1783307,-0.24483722,-0.5679525,0.31376857,-0.41472194,0.43765694,0.9051502,0.14750126,0.85442114,1.176219,-0.16624635,0.33790222,0.5787506,-0.020136284,1.1326865,0.0066995164,1.2881169,-0.503515,-0.22842968,-0.0522384,-1.0197396,0.89018804,
isSelected(),-0.40593722,0.29254928,-0.39312607,-1.0128775,-0.8951831,0.2000759,-0.6238747,0.21914595,0.40332747,-0.37425473,-1.0259787,-1.300451,-0.03542532,-0.39711413,0.07042712,0.077075735,0.7280784,0.23421371,-0.0003868791,0.21276796,1.2849648,-0.24026446,-1.2071586,-0.39941177,1.7813296,0.28571296,-0.5466093,0.7306001,-1.5312916,-0.036558,
path,0.27200863,-0.23730575,-0.3563317,-0.33403823,-0.22766873,0.15336101,0.028759021,1.126465,-0.08557231,0.21473256,-0.5689882,-0.1511221,-1.0473832,0.9185478,0.57532793,-0.058716152,0.75299305,0.47791907,0.41283002,-0.24509504,0.9772327,-0.11988449,-0.08363251,0.9487592,0.39207688,-0.65792143,-0.50611496,0.5294947,-0.3784776,0.08552602,
addComponent(),0.5293171,0.30919522,0.14843689,0.13870294,-0.05354856,-0.39087042,-0.5344153,-0.3385764,0.7523239,-1.2826948,-1.3545552,-1.126451,-1.2686709,-0.093388095,0.55433035,1.214128,0.31036875,1.1119739,-0.36352026,0.67193806,0.9769276,0.10373586,-0.69586587,0.4183548,1.3849018,0.51886004,0.093499474,0.34263512,-1.605379,0.17140843,
remove(),-0.17365167,0.07791794,0.37799245,-0.20510599,0.042882547,-0.005362698,0.5937177,0.23576503,0.5504256,-0.14575447,0.030883353,-0.49296606,-0.9648426,0.25259808,0.00046747187,-0.6212997,0.34748182,0.8628991,0.47900644,-0.49135357,0.563762,0.7977328,0.033232994,-0.092443965,0.85176086,-0.11418177,-0.12172434,0.6736555,-1.0041325,0.6313601,
write(),0.20954946,-1.0496306,1.2644738,-0.29751596,0.38442904,-0.34957793,-0.48475018,-0.8707848,0.3103213,-0.76573974,-1.9140248,-0.29044595,0.08875348,-0.11535003,0.05190307,-1.2284055,0.5497997,-0.20878078,0.4906189,0.59137875,1.1693845,0.3638188,0.38872707,0.59541786,1.2373539,-0.88892984,-2.0253916,-0.14492086,-1.5498827,-0.37582797,
setText(),0.13344637,0.1456917,-0.107066244,-0.6083735,-0.44632435,-0.093846105,-0.7573171,-0.14827543,0.5799813,-0.18050945,-0.73881924,-0.41929093,-0.9033005,-0.30593663,0.26152524,-0.14312397,1.0407839,0.08765984,-0.19971247,0.52281517,0.5879565,0.92780906,-0.27815205,-0.238136,0.737124,-0.24635565,0.33952656,0.2007035,-0.9686713,-0.11929694,
error(),-0.11973858,0.21812862,0.3685533,-0.7639718,-0.12194567,-0.24276313,0.5052736,0.3073853,-0.02132787,-0.17340638,-0.8944853,-0.88393533,0.36295265,0.002597528,1.0441501,0.4128929,0.26496917,0.09563026,0.05039605,0.030178312,1.240301,0.41508293,-0.3670758,0.63515884,1.0337319,-0.7888508,-0.08035267,0.098351896,-0.4041253,-0.27963138,
setEnabled(),0.09800695,0.037194755,-0.1504606,-0.92952514,-1.0024903,-0.6508967,-0.6892673,-0.060520425,0.72352904,-0.42696652,-0.8592901,-0.83762145,-0.89133984,-0.63349736,-0.19106263,0.15760253,0.93417996,0.56626344,0.100858785,0.22826679,0.4091398,0.12659547,-0.47178566,-0.65528685,1.3822339,0.3870244,-0.44347775,0.61284965,-1.4903399,0.24070114,
getBuffer(),-0.066623375,-0.12204274,-0.070615426,-0.5431765,-0.236652,0.17546943,-0.19531763,0.08553622,0.57159585,0.023294307,0.08679401,-0.9167599,-0.97509015,-0.29927117,0.40041682,-0.29054287,0.9981658,-0.030502586,0.36990717,-0.2892885,0.58461577,0.8375264,-0.14591737,-0.070993125,0.71425045,0.2097081,0.28607795,-0.1904673,-0.41162276,0.061992835,
ContinueStatement,-0.13275951,-0.2577718,0.47740066,-1.322734,-0.09501038,-0.16544168,0.11258293,-0.3449018,0.16069494,-0.37190124,-0.48853144,0.19566946,-0.24708389,0.19100809,0.5073512,-0.25860146,0.9443097,0.71867764,0.5446182,0.5230605,0.7452049,1.0062168,0.3877475,0.08383816,0.97635543,-0.5341458,-0.36990473,-0.23403175,-0.6885674,0.08519976,
setBooleanProperty(),-0.30658737,0.37101835,0.020595586,-0.85586256,-0.44025385,0.043710694,-0.21493833,0.16414927,0.16814677,-0.40908095,-1.4314846,-1.2496585,0.5218832,-0.17102438,0.17106712,0.26341107,0.384195,0.10196854,-0.025166662,0.21462253,1.5063831,0.124553114,-1.3169547,0.29858348,1.2499832,-0.22016063,-0.56493396,0.6681405,-1.1666584,-0.21612655,
getPath(),0.20869076,-0.25607958,0.059870783,-0.95276767,0.19665349,-0.08046505,0.08559691,0.26432827,0.38713378,0.040318336,-0.835792,-0.6778811,-0.85158044,0.2351027,0.26461044,0.095988765,0.7133781,0.6085671,0.5166759,0.032086946,0.41973865,0.66189325,-0.09387012,0.15384655,0.5720327,-0.32065004,-0.29097027,0.1847951,-0.7234031,0.18324389,
value,-0.4758248,0.6673942,0.018740274,0.59691536,0.26403445,0.34434375,0.66696113,0.3543983,0.4251714,-0.42481536,-0.21303979,0.29425302,-0.8196281,0.37376225,-0.42244792,-0.4388234,-0.51500607,0.45279622,0.047326528,0.31163892,1.253361,0.24080837,-0.8621205,1.170073,1.1440351,-0.30757722,-0.40563613,0.6382917,0.3439055,-0.054994527,
setSelected(),0.2980657,0.35454127,0.15253046,-0.42439717,-0.30790302,-0.57658464,-0.6651955,-0.2927277,0.9829691,-1.0565456,-1.2397488,-1.3024273,-1.1524078,-0.17275785,0.6275665,0.9301361,0.6545732,0.8983239,-0.35534278,0.48874646,0.9021586,0.34460458,-0.5489493,0.099516906,1.1737046,0.5646697,0.28949544,0.55832344,-1.5339139,0.09388211,
getLineStartOffset(),-0.43421444,0.02347806,0.72284496,-0.28931245,-0.7506559,0.2474559,0.024161268,-0.23919453,0.8062805,-0.00043806576,0.9226242,-0.26979658,-0.48803255,-0.06854618,0.39978465,-1.2705889,1.1796075,0.06814495,0.32162285,-0.72136277,1.394856,0.52780604,0.45669368,-0.00041901995,1.1502433,0.063761346,-0.09511436,-0.45296407,-0.4218408,0.095487274,
EnhancedForControl,0.10110984,-0.5288608,0.49117783,-0.43057987,-0.06589177,-0.3922245,0.42513472,-0.19091402,0.40087786,-0.6179548,-0.44620058,0.14387968,-0.5479115,-0.01994955,0.05630243,-0.508158,0.75506467,0.8259153,1.0835046,-0.3061828,0.70311993,0.33747435,0.15848349,-0.29395545,0.5163513,0.25831214,-0.67062134,0.20897833,-1.1797016,-0.17886378,
actionPerformed,0.25368965,-0.28982702,-0.31520316,-0.4821358,-0.9805818,-0.6085891,-0.5966079,0.10518507,0.6054722,0.062029812,-0.7785342,-0.5563914,-0.5196257,-0.56384796,0.5786103,0.88920456,0.9400205,-0.15094747,0.050655134,0.58757746,0.31036478,-0.18027782,-0.39046514,-0.24107021,1.3885261,0.4106043,-0.31445283,0.34639314,-0.6960082,-0.47344646,
beep(),-0.62043595,-0.17852136,0.1612248,-0.7492838,-0.4702247,0.17513984,0.22772756,-0.32214573,0.5720167,0.054355208,0.13363814,-0.6591212,-0.37685165,-0.86590946,0.22673996,-0.9445676,1.2813172,-0.3983438,0.2951125,-0.6382821,1.4316012,0.52549475,-0.3612442,-0.28821433,1.132089,-0.13043171,0.10335761,-0.17931099,-0.4307295,0.42491192,
getText(),-0.27786365,0.1507179,-0.042909455,-0.79369503,-0.5838554,0.4759595,-0.35109845,0.10695109,0.07146034,-0.02379954,-0.513472,-0.44792825,0.30103323,-0.44260338,0.030321393,-0.75144917,0.98479515,-0.038090147,0.380026,-0.07683016,1.0513449,0.4164312,-0.6434171,-0.22260593,1.0629135,-0.3125005,-0.047811043,0.122433074,-0.7464456,0.07783241,
getToolkit(),-0.59942704,-0.15937096,0.0778189,-0.65100694,-0.44968247,0.04149614,0.17330909,-0.21301864,0.6246888,0.007418217,0.11847414,-0.6179308,-0.36838022,-0.7705458,0.43330207,-0.8870307,1.2463245,-0.43190148,0.22492422,-0.65753585,1.4070792,0.5287284,-0.24214958,-0.23782833,1.0924946,-0.040325053,0.20747435,-0.29392567,-0.38861504,0.45735252,
setProperty(),-0.2548225,0.6025332,-0.0694619,-0.41556948,-0.2415222,0.25709417,-0.17370112,0.33824807,0.1510957,-0.198736,-1.1636168,-0.7549345,-0.23672399,0.18765047,-0.16683069,-0.16944967,0.24435735,0.69181687,0.14806072,0.2848174,0.9687083,0.37258366,-1.2766361,0.2799073,1.2715378,-0.32844493,-0.45423228,0.99423397,-1.0624523,0.13613264,
File,0.22839902,-0.55095017,0.08596716,-0.72299165,0.283315,-0.12674142,0.16239245,0.6891901,0.09050967,-0.014310745,-0.99207723,-0.7121443,-0.6185566,0.40403363,0.8463339,0.1965,0.51710916,0.84670836,0.714843,-0.0083388025,1.0244166,-0.049580548,-0.17064431,0.23799556,0.6939734,-0.2613594,-0.7226807,0.09361962,-1.1708876,0.057808276,
comp,0.34929636,0.026963472,-0.15863511,0.079399526,-0.22405995,0.13140886,-0.10185308,0.9438231,0.083748385,0.15111417,-0.46734273,-0.21317942,-1.0749629,0.67477024,0.49257973,0.29585123,0.22870445,0.46056953,0.4968434,-0.13123894,0.577743,-0.20456852,-0.118141666,0.69599116,0.7304183,-0.14285564,-0.16610786,0.38041443,-0.43251586,-0.03125972,
line,-0.18834826,0.03260942,0.6183614,-0.07155896,-0.5869961,0.5976012,0.39834625,-0.1286303,0.7527441,0.3482023,0.7796119,0.408404,-0.49737972,0.35316232,0.054918323,-0.84137625,0.595013,0.022012243,0.31581116,-0.5042329,1.173545,0.26955178,0.7376701,0.56676525,0.94674176,-0.16029088,-0.22938004,-0.27605855,0.35653284,-0.047296606,
closeNodeScope(),-0.2825533,-0.24026683,1.0461494,-0.6542539,-0.056178153,-0.32317016,0.7599984,-0.99998987,0.7581473,-0.82203746,-0.4222979,-0.03154341,0.26232278,-0.7538904,0.93872327,0.49584597,0.7154512,0.39272884,-0.5182505,0.5941215,1.8985305,-0.48045874,0.46192387,0.19670355,2.1793244,-0.19966626,-0.74079937,-0.7334246,-0.2412763,-0.003586304,
jjtreeCloseNodeScope(),-0.35215503,-0.19764942,0.89057803,-0.68590707,-0.086005464,-0.366537,0.7020256,-1.0440457,0.54831415,-0.84721506,-0.4350532,0.07175646,0.29572675,-0.68041205,0.86756504,0.4087901,0.70013964,0.4332621,-0.46711987,0.71017605,1.7791239,-0.51661116,0.5417899,0.23508412,2.1816247,-0.2607918,-0.7814895,-0.723785,-0.33974296,0.037865747,
JPanel,1.0910788,0.23940183,0.060170516,0.3374126,-0.5639968,-0.3857845,-0.77638066,0.42779148,0.68694454,-0.09998412,-0.62630564,-0.32578206,-0.9995893,0.59643847,0.055046503,0.7668941,0.46061954,0.90839714,-0.15762676,0.08292371,0.50006783,-0.5729827,0.7090563,0.4020128,1.3915998,0.6417134,-0.78162116,0.7725652,-1.5806392,-0.21153611,
ActionHandler,0.73603535,-0.044929814,-0.32523835,-0.5298814,-0.9650374,-0.746586,-0.5131227,-0.18191789,0.45049644,0.12742102,-0.92899555,-0.45324653,-0.6382382,-0.27818066,0.4698079,1.1789519,0.998384,0.37831748,-0.18434757,0.54889864,0.21032545,-0.24015416,0.13254243,-0.050374065,1.5663658,0.4136761,-0.3512737,0.44199127,-1.2033662,-0.20929176,
JCheckBox,0.6414598,0.5541296,0.28881797,-0.014804675,-0.34046984,-0.53829795,-0.7777887,-0.34333372,1.0128856,-1.3004787,-1.1903162,-1.1117105,-1.3004109,0.044306256,0.5601384,1.1082885,0.6597819,1.3338017,-0.51344216,0.6241272,0.9331803,0.19881786,-0.46207353,0.43169466,1.5352792,0.64947724,0.14604613,0.6239025,-1.8829813,0.06482548,
