name,vector_0,vector_1,vector_2,vector_3,vector_4,vector_5,vector_6,vector_7,vector_8,vector_9,vector_10,vector_11,vector_12,vector_13,vector_14,vector_15,vector_16,vector_17,vector_18,vector_19,vector_20,vector_21,vector_22,vector_23,vector_24,vector_25,vector_26,vector_27,vector_28,vector_29
ForControl,-1.1096629,-0.33067763,1.3648998,-0.6250421,-0.05078823,-0.055046994,-0.48163337,-0.35168016,-0.47587052,-0.5751849,1.2967932,-0.21671453,-0.6475389,0.6426204,0.80591834,-0.5763851,0.40922612,-0.05774897,0.7833376,-0.41245735,-0.6487798,-0.046186723,-0.39204064,-1.37586,0.2133666,-0.0017682083,0.5067467,0.087138675,-0.32936177,0.40275797,
getProject(),0.047041785,-0.30356893,0.1638536,-0.3427113,0.20455995,-0.19414231,0.63937825,0.5596248,0.041437294,-0.58622545,-0.37666103,-0.6687374,-0.22715116,-0.044050757,0.19162293,-0.38487014,0.13830589,0.51179814,0.25125092,0.39713177,-0.89501065,0.18590838,0.07647472,-1.935291,1.0469524,0.68423355,0.082249224,-0.25841677,-0.59611267,0.280803,
setValue(),-0.37922248,1.0389923,-0.10521534,-1.17515,-0.42303342,-0.5463478,-0.23847511,-0.016480187,-1.1688825,-1.2563473,0.68159896,-0.9015727,-0.8401696,-0.4535034,0.48115623,0.20250385,0.2112112,2.0874968,-0.013419293,0.81376606,-0.95862234,0.28803524,-0.28002316,-0.58617675,-0.4826877,0.22055958,-0.36293408,0.9009062,-0.67647207,1.4606146,
createArgument(),-0.42542845,1.0151685,0.35828343,-1.4784249,-0.42552552,-0.40739545,-0.119749196,0.06500392,-1.1929685,-1.1070447,0.91680235,-1.0867234,-1.0999354,-0.36106998,0.5527347,-0.040265024,0.29367706,1.846304,-0.2695801,1.0830014,-1.0888569,-0.089100756,0.07641072,-1.0137497,-0.5595721,0.29034212,-0.54192084,0.9946105,-0.4692811,1.6135136,
toString(),0.027179006,0.09982105,0.40288645,-1.0598236,-0.1384384,0.06549136,0.22050042,-0.029649464,-0.52171177,0.13440377,0.014300884,-0.047544524,-0.05212616,0.34936816,0.48571163,-0.5717349,0.5610776,0.1930174,0.25658667,0.601598,-0.27281427,-0.123458885,-1.1507277,-0.6555114,0.16863768,-0.39887798,-0.035673335,-0.00020572828,-0.6790754,0.5175195,
e,-0.2202457,0.44181496,0.08689807,-0.23982863,0.292165,-0.256003,0.40380052,0.4658734,-0.7443324,0.4319519,0.33021936,-0.55165285,0.2028206,-0.029385226,0.5874725,-0.50614494,0.1556821,0.55387723,0.22649613,0.40231478,0.4784511,-0.91065633,-1.3692448,-0.9504421,-0.031550888,-0.51649344,0.16410805,-0.3498091,-1.071988,0.45775732,
size(),0.13168465,0.45390674,1.3427402,-0.9844321,0.09392089,-0.32189715,0.3063561,0.04268141,-0.5485195,0.032077536,1.0512004,-0.46824703,-0.794037,0.54201704,0.62921286,0.37636963,0.13918866,0.18815929,0.98744017,-0.054556742,-0.29385233,-0.29351452,-0.39686716,-0.69230086,0.21256587,0.1228823,0.00016397005,0.40146476,-0.33513248,0.7002598,
length(),-0.33137926,0.07419845,0.3888061,-0.74351346,0.001098181,-0.9076259,-0.6335625,-0.36692247,-0.33170694,-0.44716474,0.08193097,0.11447166,-0.29129243,-0.069444075,0.24413717,-0.8755469,0.33425912,0.007252428,0.017059091,0.20253605,-0.61936104,0.03917201,-0.84715915,-0.54454243,0.4789102,-0.5118025,0.43416098,0.4109536,-1.3340781,0.9229623,
WhileStatement,-1.26001,-1.0897833,1.0529287,-0.26392394,0.5176386,0.30286375,-0.73819184,-0.2178783,-0.5542684,0.139422,1.0425004,-0.058858693,-0.9141545,0.37726414,1.0604317,-0.6020164,-0.03619449,-0.24353462,-0.7307294,0.38061294,-0.98816633,-0.21430756,-0.84305966,-0.81688136,-0.00920988,-0.28192565,0.39531192,-0.233026,-0.66503364,1.1042289,
getName(),-0.86641335,0.6708024,0.40806273,0.0695209,0.29031658,0.31075072,-0.5997782,-0.042639576,0.043123428,0.1716548,0.5338957,0.05313841,0.056132846,-0.09758801,-0.22413579,-0.09754536,0.49122486,0.31417832,0.5841422,0.30775973,-0.29733944,0.16626461,-1.7509761,-0.90053016,0.098048694,-0.038753964,0.4503076,-0.20573176,-0.7322081,0.5218083,
getLocation(),0.09307561,0.003911534,-0.0926787,-0.8647697,0.5945014,0.07242633,0.07803172,0.1603883,-0.79436415,0.21523729,0.7264259,-0.37683225,-0.46929392,-0.98907244,1.2348523,-0.19862817,0.051790982,0.49345034,0.2668194,0.20943096,-0.24928501,-0.6129952,-0.89524925,-1.1791942,0.012399813,0.17788221,-0.17865427,-0.077999644,-0.51637757,0.7478403,
add(),-0.6370765,0.4431338,-0.069932766,0.24287614,0.84660393,-0.9319759,0.13089941,0.42384237,-0.61784685,0.33352017,0.61393255,-0.43190795,-0.62498575,0.88465714,0.39470986,0.3149437,0.28830886,-0.0076449965,0.50314504,0.28022122,-0.7539908,-0.39926088,-0.03555426,-0.54631543,0.7223624,1.392202,0.95185035,-0.09958824,-0.71074086,0.6911197,
addElement(),-0.50818205,-0.621098,0.33058476,-0.27279323,0.3827304,-1.190714,0.35099077,-0.10172984,-0.622844,-0.0030566712,0.19685194,-0.12729442,-0.40663487,0.8604302,0.77571845,0.7722512,-0.29250464,0.019287912,0.6492249,0.374735,-0.73566365,-0.9225407,-0.32587576,0.09260404,1.016649,0.18968226,-0.075711854,0.28633404,-0.63232505,1.0385225,
put(),-1.5515151,-0.08412377,0.26995507,0.976873,0.99211943,-0.24417107,-0.46605942,0.039562244,-0.5225888,-0.435424,0.57521194,-0.50973004,-0.316805,0.58004266,-0.035091277,-0.41668257,-0.74797213,0.3354742,0.8578728,0.44181016,-0.20787,-0.3105619,-1.205295,-0.84341735,-0.29000297,0.09664818,-0.0009969262,0.16562696,-0.9740998,1.0085875,
close(),-0.21364732,0.13759916,0.40352502,-0.1787563,0.3372457,-0.07613382,-0.1723115,0.32929447,-1.1165735,0.17343351,0.6399685,-0.1968663,0.030822664,-0.08344009,0.23973903,-0.83322877,0.13969718,0.09769228,-0.11754346,0.46573147,0.28215256,-0.98862624,-1.1736095,-0.9749035,0.28682464,-0.77617157,0.060734972,-0.04281304,-0.55895704,0.46223077,
File,-0.53830606,0.073966034,-0.10496807,-0.1579668,0.39880598,-0.21889801,-0.38385278,-0.079509884,-0.4359058,-0.69233984,0.61237603,-0.4009313,-0.4098524,-0.60577786,0.46113145,-0.46269813,-0.34460878,0.067448504,0.86720014,-0.24879646,-0.34081292,0.0024793062,-0.36920032,-1.3382056,0.20788552,0.3905977,0.20101877,0.14900348,-1.6281474,0.95010924,
isReference(),-0.47325593,0.55401087,1.4134306,-0.8579174,0.9346594,-1.0612767,-0.011762503,0.58092785,-0.20958994,0.46222985,-0.026718512,0.16043134,-0.74750954,0.20632468,0.581719,0.27220583,0.6181355,0.19832695,-0.239455,-0.67061377,0.3850251,0.5583138,-0.69936144,-0.98499066,1.1659663,0.95861214,0.19087972,-0.105086155,-0.2945498,0.29480952,
substring(),-0.7513276,-0.049145363,0.04538331,-0.7487788,0.2923038,-1.1396776,-0.77747214,-0.20744267,-0.39962626,-0.8221773,0.12592946,0.05909751,-0.0993572,0.16249509,0.19927664,-0.9540971,0.27927643,0.14075792,0.11842247,0.04094044,-0.65977204,0.042029876,-1.0630829,-0.58521485,0.5659204,-0.60305285,0.55815136,0.2524173,-1.4850568,1.0729839,
println(),-0.19903551,0.7633915,0.24365847,-0.054876927,0.41884658,0.62943834,-0.3256652,-0.1047112,-1.1096354,0.16867581,0.9503539,-0.8850312,-0.0845804,0.673734,-0.0513523,-1.1293899,0.43879563,0.7923726,0.046453636,0.05999,-0.035710268,-0.654236,-0.20861448,-0.91853946,0.33379143,-1.2565925,0.6149777,-0.083545074,-1.6247187,0.723032,
getAbsolutePath(),-0.19025755,0.1582177,0.15382594,-0.4790514,0.0041021653,0.052062593,0.28165632,-0.31617102,-0.65217924,-0.74436796,0.25327897,-0.543539,-0.2983358,-0.39285326,0.6797156,-0.66094303,-0.20505837,0.08426952,0.6873567,0.14433753,-0.027751869,0.17651406,-0.9196487,-1.2246627,-0.06988331,-0.051048417,-0.17303817,0.103250355,-1.4592776,0.7715429,
getValue(),-0.88842577,0.3393726,0.3812611,0.09001784,0.2829098,-0.63734007,-0.40264046,-0.08061339,0.5560081,-0.39981404,0.45550868,-0.36083508,-0.2903546,0.24313119,-0.3541867,0.5436089,0.6727286,1.1255924,0.5052964,0.17162667,-0.51850885,0.25010008,-1.6481102,-0.28062588,0.34424597,-0.27004838,-0.6191516,0.0033665122,-0.20829639,0.88503844,
BreakStatement,-0.8784316,-0.7555584,0.63721156,-0.53473973,0.5319672,-1.3697885,-0.4671127,-0.70109713,-0.79076266,-0.29421884,0.6592311,-0.10714892,0.627552,0.11803094,0.11997474,-0.24480909,0.50217515,1.0573916,0.37908715,1.1391497,-0.5383479,-0.46397957,-1.2102174,-0.9264648,0.90550303,-0.6493831,0.7654704,0.2642836,-0.18041073,1.2051467,
hasMoreElements(),-1.0631539,-0.44536978,1.4097384,0.06166139,0.43613914,-0.34266993,0.22306353,0.28442922,-0.66145605,-0.4443794,1.0192711,-0.11691386,-0.3615771,0.5441865,0.5702737,0.21863781,-0.47948852,0.005308603,-0.026828049,1.2264231,-0.77981937,0.21194167,-0.5061567,-1.1737269,-0.075531125,-0.47858706,-0.05615306,0.019418208,-1.1913276,1.0692197,
exists(),-0.29478008,0.4772778,0.016444772,-0.1497233,0.60354316,-0.18932495,-0.24690986,0.014480668,-0.7413081,-0.5551536,0.67213386,-0.71992797,-0.7778538,-0.5573126,1.0593998,-0.50093526,-0.82247704,0.036088653,0.54865503,0.049609993,-0.1885724,-0.2429585,-0.86693007,-1.393635,0.096707426,0.34384274,0.00440716,0.20824872,-1.1543194,1.2122499,
Vector,-0.5265056,-0.60725814,0.64668864,0.14467736,-0.082138404,-0.7193184,-0.4933895,0.7690414,0.20071596,0.044733427,0.503561,-0.70465493,-1.0232025,0.5366919,0.71762246,0.25983068,0.10180292,0.49723375,0.633359,0.4524276,-0.13540782,-0.4815915,0.2719268,-0.1828516,0.3997049,0.09679813,0.06539983,0.045169786,-0.90324026,0.4654607,
get(),-1.193308,0.24544773,0.8445546,0.21251851,0.7392419,0.19396852,-0.34022787,0.26464233,-0.34053883,-0.029976465,0.90409684,-0.070876256,-0.3308438,0.6083064,0.2036521,-0.08568563,-0.34258148,0.18626606,0.4509154,0.35618472,-0.38937148,-0.20393412,-1.2542627,-0.6585312,-0.17223378,-0.16366738,0.26968008,0.072597556,-0.5534091,0.62938493,
nextElement(),-1.0137907,-0.35173935,1.097219,0.090763636,0.59954786,-0.18992946,0.4007079,0.082597025,-0.50338954,-0.5288141,0.9110356,-0.0853353,-0.4056669,0.6717826,0.34889534,0.18568096,-0.4606829,0.20135537,-0.0120476475,1.1546478,-0.80619407,0.33568957,-0.6261233,-1.2224106,-0.09236484,-0.5352013,-0.06486574,0.09478476,-1.0739601,1.0609989,
StringBuffer,-0.3370956,-0.18873046,0.91908985,-1.019685,-0.20903455,-0.27843228,-0.64208835,0.05038113,-0.22712696,0.17145304,0.32431084,0.10933295,-0.05492262,0.4570597,0.36906552,-0.20862831,0.6688116,0.54515165,-0.009234284,0.7457989,-0.49525827,-0.09742389,-0.38103816,-0.43377805,0.57856494,-0.70157945,0.2970106,0.094066426,-1.2713919,0.5651742,
name,-1.0831192,0.07968525,-0.19764294,0.12695207,0.30521223,-0.852046,-0.6011466,0.6141773,0.07106632,-0.24445038,-0.26106137,-0.093750104,-0.6217121,0.702403,0.08323556,-0.021502677,-0.2793469,0.41632643,0.5062868,-0.02660975,0.013116295,-0.13847631,-0.8418989,0.3252401,0.60631526,-0.009766957,0.1431645,0.3364029,-1.0076312,0.039803725,
next(),-1.2027283,0.7986571,1.2234694,0.1442501,0.5814386,0.07327852,-0.20252483,0.09480916,-0.33634686,0.48590907,1.0511855,-0.077925354,-0.41605687,0.051573507,0.35642666,0.12444369,0.54865587,-0.0154448785,-0.2968281,0.12748949,-0.8079251,-0.44474348,-0.5978356,-0.86278594,0.281837,0.5063404,0.8887459,-0.30744216,-1.1793035,0.56241614,
execute,0.33933914,-0.19926636,0.20645446,-0.33008763,0.05660314,-0.4766848,-0.08430107,0.41733465,-0.18368179,-0.049333327,0.12438176,-1.1413025,-0.9576326,0.120490484,0.8300691,-0.034109548,-0.08578351,0.49380776,0.6462525,0.6276723,-0.12148145,-0.55316395,-0.04559032,-0.6897834,0.10798613,0.2207466,-0.07505941,0.21334419,-0.30567247,0.4597252,
iterator(),-0.95270365,0.8423419,1.647116,0.012330999,0.2196779,-0.18408206,-0.17132452,0.25661224,-0.2052495,0.54303825,1.0396006,-0.21268088,-0.59512556,0.00769536,0.5076146,0.2164807,0.6210855,-0.20103969,-0.020138815,0.15181817,-0.67283976,-0.4434355,-0.2770019,-0.82842803,0.42546785,0.55490834,0.7915946,-0.06034728,-1.3050158,0.42017686,
SwitchStatementCase,-1.0918305,-0.998901,0.4441208,-0.66358256,0.37461135,-1.900077,-0.223616,-0.73947877,-0.9795703,0.19109721,0.6173628,-0.21985047,0.82582426,0.07703549,0.2992481,-0.022522723,0.6211134,1.3356988,0.17840329,1.2545536,-0.4019339,-0.81812793,-1.3592559,-0.56372166,1.1045388,-0.5206637,0.60906935,0.36744252,0.11139143,1.3228672,
hasNext(),-1.3367904,0.7025985,1.4512417,0.23120269,0.39743668,-0.12582353,-0.1566197,0.11030177,-0.3799128,0.35926634,1.3647561,-0.1585036,-0.35592523,-0.13113236,0.36140034,0.16803868,0.6230321,-0.13365985,-0.3587774,0.19364579,-0.8382221,-0.36447242,-0.39450175,-1.0071009,0.4373999,0.5028667,0.95065737,-0.23163125,-1.3359059,0.5599357,
getProperty(),-0.18777367,-0.09778163,0.2625256,-0.34394443,0.26796967,-0.0019094882,-0.34525937,0.4426358,0.15451545,-0.53868854,-0.16594012,-0.74194455,-0.7150199,0.6721446,0.64146787,-0.7902409,0.045489985,0.3933957,0.3483017,0.8902898,-0.46253204,0.29134423,-0.6667624,-0.8433533,0.024659,-0.1495205,-0.056624625,-0.0615254,-0.9692561,0.38937977,
getMessage(),-0.24884646,0.05814788,-0.1393351,-0.75023896,0.37651017,-0.26344484,0.022172093,0.12369452,-0.64333874,0.43385932,0.6288619,-0.45194894,0.52783567,-0.40578482,0.58189774,-0.45913827,0.466826,0.81405663,0.34875128,0.53797996,0.13290453,-0.7636122,-1.4754755,-1.0360914,0.2638214,-0.7950313,0.4988296,-0.1870597,-0.6626692,0.45807797,
indexOf(),-0.33654162,-0.013117716,0.14547391,-0.86563766,0.18060523,-0.97246575,-1.0818204,0.028983518,-0.3181787,-0.51689863,0.37673044,-0.1620381,-0.37752166,0.21582472,0.48842022,-0.6531772,0.26131576,0.2869057,0.35210803,0.22828226,-0.6629883,-0.10879448,-1.2545663,-0.40814194,0.63761586,-0.5008562,0.5393762,-0.02880903,-1.1616774,1.2032568,
getClass(),-0.6279257,0.5604671,0.16382395,-0.44303048,1.0571613,-0.07790007,-0.5351766,1.1588067,0.051949933,-0.32276565,0.037999358,-0.24026516,0.14376658,-0.22952679,0.06616708,-0.28081,0.6322951,0.7794144,0.5616912,-0.03608851,0.5687057,0.17454512,-1.7725573,-0.96486086,0.29655564,0.102312796,0.5237922,-0.42999026,-0.82994515,-0.03925964,
value,-0.35745353,-0.0046237996,-0.41476342,-0.35357243,0.06559184,-0.6118221,-0.37706256,0.5022832,0.29172355,-0.25301003,-0.25679436,-0.610212,-0.9543296,0.87113667,-0.07863863,-0.27960026,0.12427807,0.9732369,0.4987971,0.02207716,0.12250773,-0.16946359,-0.9781935,0.280028,0.2398825,-0.08715563,-0.6993981,0.42170262,-0.6433571,0.13703041,
write(),-0.80434364,-0.12907346,0.644968,0.055313975,0.21528764,-0.6334726,-0.7169536,-0.1633462,-1.0216534,-0.069900215,1.1428831,-0.42906868,0.20809482,0.15011826,-0.19034788,-0.8013138,0.61236763,0.819953,-0.29177874,0.6643142,-0.30570757,-1.1149654,-1.0935177,-0.4940423,0.46212673,-1.2814618,0.41641733,0.041672226,-0.2514072,0.60454273,
isDirectory(),-0.15340273,0.4526401,0.18522356,-0.29620117,0.7211212,-0.42438143,-0.5277533,-0.08598724,-0.48242795,-0.21592094,0.47953907,-0.3927787,-0.6813019,-0.6094814,0.7003232,-0.26589546,-0.20727403,-0.11852257,0.585626,-0.15684952,-0.3180525,-0.2472702,-0.95572966,-1.0865551,0.42575526,0.5082713,0.19130309,0.12411481,-0.92375636,1.0568348,
replace(),-0.4341989,-0.016352754,-0.04251897,-0.41254073,0.31979513,-0.44348806,-0.44361156,-0.19098035,-0.29757917,-0.65563893,0.13740982,0.009967284,-0.3197785,0.28275734,0.2655213,-0.6427176,0.062894695,0.017875234,0.37059173,0.09405041,-0.609785,0.010577665,-0.91908795,-0.7247065,0.41140068,-0.19170274,0.41244763,0.15175278,-1.5087897,0.9438689,
file,-0.0075073657,-0.17007399,-0.31718343,-0.000786991,0.29794416,-0.30850402,0.02154102,0.2436785,-0.14827614,0.01771531,-0.118690215,-0.1542454,-1.0144736,0.46283177,0.7626989,-0.09033236,-0.34796754,0.091854855,0.34434855,0.0177079,0.2062205,-0.33449882,-0.48515692,-0.27978143,0.50260377,0.22121231,-0.42219672,0.2979607,-0.9892649,0.45008567,
elements(),-0.66086566,-0.22765109,1.3088377,-0.20600079,0.0838794,-0.31455666,0.22475731,0.30747828,-0.38626805,-0.34201258,0.70138246,-0.04132151,-0.41606215,0.775559,0.61075974,0.1343052,-0.27317426,0.008178123,0.21543075,1.1686828,-0.719892,0.11185591,-0.5994055,-0.8685434,0.14566728,-0.31352535,0.022473333,0.1753917,-1.1158978,0.9244603,
ex,-0.27901366,0.2055554,-0.047684334,-0.2777474,0.52610177,-0.2558269,0.24671428,0.51293445,-0.7799736,0.18605977,0.31148776,-0.5007887,0.0852323,-0.2611282,0.72133446,-0.74070984,0.062105153,0.43739024,0.18105786,0.5176548,0.15297048,-0.6451456,-1.5208517,-1.052294,-0.032649063,-0.36476612,0.03421008,-0.2879928,-0.6501907,0.31134292,
read(),-0.6736909,-0.27835697,1.0471941,-0.08001634,0.08222254,-1.0736634,-0.7631541,-0.0057786806,-0.65010035,-0.16976295,0.9279541,-0.42296323,0.064965434,0.17487477,0.19169016,-0.72078544,0.4336467,0.6121444,-0.6181751,0.6408142,-0.06889864,-0.90343994,-1.1027372,-0.28685004,0.615351,-1.0056752,0.16084091,0.08142374,-0.24498361,0.7623377,
getPath(),0.08379582,0.26775944,-0.23693176,-0.6225517,0.15619087,0.06608631,0.12058242,-0.037119392,-0.4978899,-0.7214037,0.32441142,-0.640221,-0.50941044,-0.29885474,0.3864715,-0.8590668,0.10151078,0.47377807,0.52475446,0.20078525,-0.61451,-0.23181698,-0.6569973,-1.4534321,-0.10794544,0.09353344,0.04082982,0.021721952,-1.3078977,0.8229842,
p,-0.20294069,0.34858513,0.6485509,-0.64705473,0.5167575,-0.59449375,0.24822775,0.8338576,0.07599812,0.40540555,-0.30571637,-0.012226764,-0.80515474,0.65582615,0.5147334,0.14298747,0.37412313,0.46029285,0.10842776,-0.17237662,0.1952363,-0.01545968,-0.2716754,-0.280613,1.0399023,0.65499175,0.017503187,-0.06382235,-0.6303032,0.059962388,
project,-0.47457135,0.37298,-0.14114006,0.18331976,0.13659163,0.003361562,-0.19872056,1.0382499,0.03334715,0.13892515,-0.046374947,-0.46708593,-0.88646334,0.16398644,0.21802467,-0.09964398,0.20821644,0.6655724,0.1708601,-0.13487847,0.26308107,-0.08907094,-0.34623504,-0.2607901,0.17741749,0.38323805,0.012319493,-0.19045566,-0.713799,-0.35506403,
org.apache.tools.ant.taskdefs,-0.45673636,-0.3532798,0.18279862,0.4208841,-0.17460191,-0.2555489,-0.09310326,0.95828956,0.32942992,-0.11858685,0.6153971,-0.4509307,-1.3343453,0.17478275,0.67849916,-0.23903826,0.120474525,0.752207,0.2775135,0.09226063,0.3488065,-0.385633,0.33771965,-0.15126428,0.22835311,0.06680804,0.14441518,0.11150279,-0.9979165,0.22784065,
getCheckedRef(),-0.33464518,0.7707777,1.3586744,-0.91592616,0.8253909,-0.5949233,-0.41303793,0.74543136,0.10905527,0.21730998,-0.06597816,0.17333904,-0.6368144,-0.008147772,0.51244104,0.1063697,0.7401168,0.28314236,0.28462404,-0.56791466,0.4705311,0.47781458,-1.2904477,-0.6796566,1.0126023,0.811471,0.22031659,-0.15949328,-0.78594613,0.23851946,
Path,0.12695846,0.111592725,0.3699506,-1.5325041,0.47362176,-0.5108135,0.3167624,0.3312495,0.06308493,-0.47075438,-0.33551028,-0.25914484,-0.61421156,0.6914387,0.64176667,-0.584308,0.63178325,0.95943326,0.1536773,0.601157,-0.41726515,0.7170346,0.19635904,-1.4047736,0.68407524,0.6089798,0.18012723,0.023309777,-0.7463384,0.2583987,
