emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31
-0.043364856,-0.30539063,0.12177404,-0.7282425,-0.3301688,-0.23480684,-0.9533335,0.03453011,-0.24100956,-0.30754268,-0.28920603,0.44891703,-0.47288877,-0.10801581,0.1259053,0.5772456,-0.4219416,-0.6593435,-0.761586,0.32902798,0.49347225,0.3944851,-0.122014254,-0.95639676,-0.12995288,0.43831939,0.5406738,-0.015531636,0.55613756,-0.47950056,0.7368986,0.33779803
-0.13368653,-0.44565073,-0.30705053,-1.0133964,-0.0322722,-0.30138904,-1.2011434,0.33172747,-0.16766916,-0.36756203,-0.63591516,0.75529015,-0.20046206,-0.21502095,-0.18601266,0.3108666,-0.35172853,-0.037606724,-0.69483733,0.26971406,0.48677254,0.22142881,-0.19636865,-1.1843578,0.02850811,0.7342486,0.3610292,0.20381513,0.9858323,-0.33142835,0.806145,0.6123533
-0.08701977,-0.26843384,0.09176732,-0.668439,-0.28721985,-0.1460441,-0.82124275,0.105023816,-0.16624181,-0.29216412,-0.28328237,0.43398464,-0.44213316,-0.029374631,0.055929065,0.476207,-0.32849544,-0.57029575,-0.6399521,0.28925338,0.4863112,0.37222204,-0.14888738,-0.7976767,-0.06738895,0.3374312,0.366831,-0.05284145,0.5293402,-0.41602674,0.7057789,0.30232206
-0.16450928,-0.25732905,0.048701316,-0.57638085,-0.23695306,-0.31316006,-0.79705596,0.08009024,-0.070339404,-0.16983904,-0.1274934,0.2699479,-0.49371558,0.0063813976,-0.00019837015,0.53179395,-0.37266505,-0.603479,-0.53710425,0.22540873,0.4168458,0.35892516,-0.034486283,-0.7764329,-0.033021603,0.3555205,0.40578666,-0.00868528,0.41461056,-0.34992892,0.5063015,0.29966524
-0.107276335,-0.25589922,0.08467127,-0.69139725,-0.2575562,-0.22657885,-0.8359848,0.10804679,-0.1621689,-0.26850408,-0.28241432,0.36535618,-0.49872965,-0.025667906,0.09542461,0.51931703,-0.39206716,-0.6082524,-0.6755359,0.29046905,0.49180478,0.3999978,-0.118635714,-0.8787935,-0.116605885,0.39362538,0.4041264,0.0060678213,0.53568864,-0.4025263,0.66607654,0.3378305
-0.12345232,-0.29920855,0.04018854,-0.6942669,-0.27406934,-0.2479411,-0.8536838,0.14452602,-0.1620316,-0.26958308,-0.33308455,0.43079963,-0.45510453,-0.08564933,0.06839392,0.53209466,-0.40471333,-0.594325,-0.68793654,0.3132438,0.42832276,0.39803085,-0.13248166,-0.9113707,-0.09998264,0.46628976,0.3829259,0.038317434,0.6063747,-0.3890341,0.70224077,0.36450782
-0.12330223,-0.21735752,0.027528334,-0.66390014,-0.22178167,-0.17080708,-0.7646878,0.11573678,-0.14042597,-0.26168644,-0.2646626,0.40734115,-0.38797763,-0.059057586,0.047803238,0.4462328,-0.30347428,-0.4635368,-0.59245855,0.28112465,0.42524678,0.37162846,-0.15882814,-0.79577285,-0.0648015,0.34807342,0.29743174,0.009017151,0.5308823,-0.33907792,0.64754677,0.3055154
-0.113425985,-0.25202334,0.1183286,-0.7139969,-0.27397975,-0.18266283,-0.8700268,0.13109341,-0.14798677,-0.31836548,-0.2588044,0.4199758,-0.49459988,-0.001827399,0.07182835,0.55276096,-0.3523966,-0.5807126,-0.67978424,0.29849383,0.5218246,0.43827006,-0.1174061,-0.8368128,-0.082880914,0.36026207,0.38522866,-0.05879438,0.5265979,-0.40792745,0.69990796,0.33309886
-0.0737133,-0.27768704,-0.0224308,-0.6932048,-0.20607354,-0.23415712,-0.7807579,0.1808372,-0.14074862,-0.3191361,-0.3131317,0.4561308,-0.31725737,-0.08422172,-0.0061682668,0.48663276,-0.33223197,-0.4467955,-0.5941062,0.23637088,0.37445408,0.35449502,-0.15431081,-0.8004638,-0.107376,0.4586739,0.28703967,0.054827217,0.6290746,-0.3476106,0.6064383,0.34154972
-0.35548246,-0.119971246,0.54846925,-0.33227617,-0.75740993,0.3241297,-0.6520944,-0.34628448,-0.44347084,0.03596501,-0.2929639,0.05519847,-0.7752791,0.01509575,0.4168558,0.2539459,-0.31881148,-0.61959165,-0.9768265,0.47824588,0.6153408,0.5990616,-0.061762787,-0.2964089,0.20377146,-0.05605939,0.49267036,-0.13801198,0.1601493,-0.4070348,1.0055872,0.14604926
-0.05093771,-0.22012706,-0.006752611,-0.66872704,-0.16846497,-0.1374264,-0.68186325,0.15710501,-0.14220387,-0.26041842,-0.29255465,0.4225741,-0.30362415,-0.027341915,0.012574741,0.4303481,-0.25467542,-0.41418684,-0.5670782,0.21408032,0.36955538,0.36984265,-0.19493514,-0.68096775,-0.088107504,0.32660756,0.20005237,0.0033415258,0.55184484,-0.31098977,0.57541996,0.29902664
-0.025605613,-0.42438477,-0.26302275,-0.83827806,-0.18978539,-0.2907418,-1.0043967,0.31159702,-0.28032914,-0.3833256,-0.5908175,0.7221035,-0.28896645,-0.26744536,-0.0529699,0.6131501,-0.54572237,-0.45801762,-0.81179065,0.24004816,0.11988476,0.34298027,-0.17666213,-1.0549697,-0.1951382,0.94877917,0.3868187,0.38810316,0.9206946,-0.30654842,0.67898273,0.64292544
-0.09644624,-0.34210837,0.05159846,-0.7602903,-0.31157395,-0.22060089,-0.957389,0.11924164,-0.18036312,-0.33936322,-0.3760757,0.55014044,-0.41755447,-0.13838963,0.07491979,0.6598156,-0.45305178,-0.65738356,-0.76309425,0.31454614,0.31709948,0.45830598,-0.17562403,-0.96438324,-0.15054776,0.60207564,0.43718076,0.11128592,0.6969814,-0.43334603,0.76306677,0.41172972
-0.09163194,-0.23796362,-0.010204062,-0.6866322,-0.21348934,-0.15159379,-0.76942533,0.13978189,-0.14814381,-0.29269817,-0.30178782,0.44704625,-0.3164843,-0.07796092,0.001793429,0.4241279,-0.30483177,-0.44241437,-0.59074515,0.25560483,0.40963036,0.35355118,-0.18654059,-0.77315277,-0.0963129,0.38515863,0.21813278,0.0026112513,0.61736137,-0.36111525,0.6239189,0.32251915
-0.06744719,-0.2305817,0.009372628,-0.65486366,-0.2343468,-0.1897671,-0.74968404,0.16700292,-0.14839527,-0.2526593,-0.27848732,0.3911754,-0.34228584,-0.04741129,0.033817727,0.46214405,-0.30756438,-0.47416526,-0.6117335,0.22274514,0.38870424,0.3547656,-0.14049585,-0.7790732,-0.08611138,0.35146746,0.2930726,0.037504,0.563856,-0.35194057,0.62292117,0.31192017
-0.104752004,-0.28659075,0.006198363,-0.721462,-0.25947452,-0.22597218,-0.81033003,0.16044578,-0.15409237,-0.3089795,-0.32641256,0.46108916,-0.40483359,-0.062639035,0.03446734,0.5077797,-0.34675366,-0.5281131,-0.68054926,0.25041348,0.41435686,0.38164362,-0.17256919,-0.83553004,-0.10878824,0.3953268,0.34537435,0.02844362,0.61870193,-0.380238,0.67511183,0.33679852
-0.06635129,-0.23180431,0.0472967,-0.696967,-0.26154676,-0.10339682,-0.79559267,0.13668267,-0.17933305,-0.30080724,-0.3548068,0.46386227,-0.36894828,-0.075001314,0.08201513,0.4390607,-0.32554647,-0.4868324,-0.685576,0.26955903,0.45925018,0.38240755,-0.2200596,-0.7721348,-0.07362902,0.33490205,0.2819066,-0.011220737,0.5827869,-0.37499014,0.7256653,0.30205917
-0.14166486,-0.31021622,0.10108562,-0.61350995,-0.24277441,-0.29464838,-0.87155885,0.10060986,-0.07043331,-0.16807063,-0.18523835,0.27703717,-0.5816334,0.018533159,0.0029825075,0.57711965,-0.3781672,-0.7093199,-0.6081237,0.24540551,0.4762444,0.4228366,-0.028398357,-0.8666781,-0.06157602,0.3558256,0.4594018,-0.04223245,0.4609505,-0.40200174,0.57181996,0.3359346
-0.10184966,-0.23715214,0.06218113,-0.6766746,-0.24665138,-0.1241763,-0.71498173,0.11916635,-0.16768585,-0.2562583,-0.26759934,0.38987157,-0.40614673,-0.011231626,0.041568827,0.44498387,-0.29687035,-0.5044822,-0.6457245,0.24915144,0.46776006,0.39535037,-0.17274974,-0.78215384,-0.11055894,0.3002048,0.24531849,-0.04150796,0.5216578,-0.38013768,0.7005623,0.317506
-0.16781574,-0.25545886,0.094052345,-0.603387,-0.26704833,-0.3138021,-0.8284975,0.084934406,-0.11056625,-0.26657552,-0.20217307,0.31618527,-0.52841544,-0.024103235,0.073062174,0.564526,-0.4011595,-0.6379583,-0.62128985,0.29712588,0.4558368,0.36875036,-0.033647373,-0.82587415,-0.043565363,0.3891386,0.43154225,-0.02068896,0.45214742,-0.3524285,0.5870344,0.32735184
-0.08486101,-0.24237385,-0.026810076,-0.6749945,-0.22258195,-0.19126193,-0.7461795,0.17133845,-0.121413305,-0.25839725,-0.29204667,0.42254838,-0.35549724,-0.008574753,-0.016145915,0.46563584,-0.2912478,-0.44740105,-0.593227,0.25108793,0.4125679,0.37944975,-0.18652734,-0.75690293,-0.08956257,0.3801469,0.23906916,0.008847263,0.5708866,-0.33703253,0.6365188,0.33878413
-0.17271487,-0.26944533,0.022313125,-0.6407156,-0.23592994,-0.31085756,-0.80609214,0.12467058,-0.13502884,-0.2572667,-0.20425348,0.38536593,-0.48623025,-0.003585921,0.01002767,0.5527165,-0.414295,-0.5880021,-0.61232156,0.29566142,0.4382095,0.3618249,-0.06825572,-0.82736784,-0.039545942,0.40960962,0.38552305,0.003665972,0.5015511,-0.32898208,0.58102185,0.3320071
-0.10124729,-0.2404255,0.06287121,-0.6429474,-0.22068855,-0.21037087,-0.7514636,0.11581363,-0.13885069,-0.24110618,-0.24583906,0.37696487,-0.43147078,-0.02622122,0.009296501,0.49824858,-0.34350213,-0.52894485,-0.59414685,0.24671604,0.44660518,0.37553722,-0.1277871,-0.7768673,-0.07591002,0.3466318,0.2960709,-0.019861478,0.52302366,-0.3575295,0.59821934,0.28596872
-0.09094175,-0.21253361,0.027126906,-0.600771,-0.20161733,-0.2382247,-0.75203377,0.14323188,-0.13297407,-0.23182572,-0.2613715,0.34636483,-0.39083886,-0.03135148,0.03015307,0.48677087,-0.34391055,-0.5244084,-0.5672105,0.23752898,0.3866199,0.3262193,-0.109949894,-0.7667986,-0.096625894,0.35733905,0.32823226,0.0071892487,0.5064847,-0.34300855,0.5693487,0.33136663
-0.093608305,-0.267212,-0.0067190323,-0.6629693,-0.21125123,-0.16749981,-0.73625106,0.12501085,-0.13058397,-0.26023862,-0.29151025,0.4188906,-0.33551928,-0.05888955,0.000109624816,0.39780742,-0.33650297,-0.49122417,-0.555544,0.2509798,0.3919537,0.3278601,-0.14579804,-0.7628131,-0.07580496,0.37035906,0.24565434,-0.018066017,0.5422263,-0.3607729,0.6092534,0.29387593
-0.1119551,-0.25952828,0.047048844,-0.6639621,-0.22419177,-0.19459054,-0.77085847,0.14763668,-0.13892418,-0.25109863,-0.26208144,0.3770505,-0.45022884,-0.0012178362,0.023605984,0.5202491,-0.34156066,-0.5475663,-0.65670025,0.24771562,0.44093195,0.40878838,-0.13083592,-0.7844859,-0.10281534,0.3684974,0.31231362,0.006117452,0.5570677,-0.38331622,0.66166973,0.32542092
-0.14478293,-0.29719216,0.13065061,-0.8064244,-0.2956544,-0.2301656,-1.0015016,0.071332365,-0.20299043,-0.35558248,-0.34962296,0.4742336,-0.5212509,-0.08712421,0.11151545,0.5779859,-0.39880303,-0.6737553,-0.7715307,0.350308,0.58367777,0.3858325,-0.08517504,-1.0117104,-0.11233751,0.38997382,0.50799656,0.0056864074,0.6310406,-0.49606335,0.78013366,0.32976535
-0.07307275,-0.27588496,0.03190851,-0.68946093,-0.21073893,-0.18681416,-0.81667954,0.13952784,-0.1539823,-0.26016155,-0.30976784,0.4055115,-0.3778593,-0.099368475,0.03325532,0.46897018,-0.318936,-0.5103706,-0.63021713,0.26436752,0.41908643,0.34946194,-0.13434544,-0.8223241,-0.07552045,0.38695672,0.3647824,-0.00021757188,0.58027256,-0.3987523,0.6453751,0.33116674
-0.08111213,-0.22417317,0.014224702,-0.656716,-0.22508535,-0.19212227,-0.7762425,0.1503864,-0.16550191,-0.28874597,-0.30260178,0.4269302,-0.32126766,-0.07879999,0.038839694,0.44524685,-0.29449075,-0.4552078,-0.5848229,0.2585426,0.38687706,0.3538898,-0.16249797,-0.7712474,-0.078909144,0.36930853,0.26856187,0.022478674,0.5884548,-0.35717535,0.59358287,0.3148154
-0.096214816,-0.19642794,0.05756462,-0.66245437,-0.25380588,-0.12906085,-0.75888574,0.104539916,-0.17184371,-0.27654064,-0.28448558,0.40486923,-0.4030931,-0.06513099,0.07816167,0.43179217,-0.29695728,-0.5110007,-0.6279308,0.2866434,0.46752468,0.37145925,-0.16902077,-0.78074425,-0.08704842,0.28929105,0.28546757,-0.042540338,0.5473425,-0.37698576,0.6687542,0.29146048
-0.0710981,-0.19004877,0.074000835,-0.66395783,-0.22705047,-0.15541755,-0.7109035,0.14129364,-0.1677618,-0.27080047,-0.2585958,0.40225887,-0.36929315,-0.021780226,0.023959178,0.45923686,-0.293778,-0.47901818,-0.5940473,0.23719184,0.4272642,0.36818326,-0.15693375,-0.7459762,-0.1149752,0.3404266,0.2786767,-0.008761828,0.5208984,-0.35590965,0.6465357,0.27311218
-0.17511444,-0.2610007,-0.19895756,-1.0077487,-0.06979769,-0.45099676,-1.1205058,0.24156633,-0.37239632,-0.32618144,-0.52538824,0.51350933,-0.14161874,-0.4446681,-0.022378678,0.71643305,-0.48346257,-0.6050464,-0.78978866,0.28096712,0.27836508,0.36604154,-0.10752914,-1.4201459,-0.25799307,0.7696392,0.30334485,0.4241926,1.0543782,-0.44060785,0.5326771,0.49525067
-0.035996266,-0.3187832,-0.0500078,-1.0150286,-0.3684801,0.20224991,-0.97346944,0.2853047,-0.32672355,-0.37625983,-0.71639407,0.82449806,-0.29945156,-0.05998988,-0.023257626,0.36539814,-0.31268036,-0.28138506,-0.9891454,0.3659645,0.63704544,0.56830204,-0.5074079,-0.9060227,-0.086362176,0.4249196,0.0845451,-0.030101102,0.98005444,-0.50367826,1.2184972,0.51039577
-0.09626086,-0.3069499,-0.016269578,-0.7851978,-0.24830785,-0.30827275,-0.97497565,0.10160222,-0.22093233,-0.32572508,-0.37036568,0.5103109,-0.35895595,-0.1649138,0.05700611,0.5438334,-0.4253514,-0.5394118,-0.6954021,0.29310852,0.4150461,0.32762516,-0.10562363,-0.9951679,-0.06468689,0.52974904,0.41838184,0.122146234,0.6978396,-0.4080346,0.6689646,0.3786563
-0.08388471,-0.24264902,0.10944984,-0.6379779,-0.29540205,-0.07912396,-0.7755224,0.09468022,-0.112975895,-0.2741983,-0.25795645,0.41752875,-0.38022587,-0.056928366,0.09398999,0.42285973,-0.26541802,-0.50588846,-0.5753095,0.2763379,0.44774193,0.37546563,-0.13449061,-0.7213794,-0.06210332,0.302439,0.2906624,-0.08652128,0.5045732,-0.4005597,0.68135923,0.26512274
-0.17315342,-0.31222174,0.39467433,-0.41112584,-0.4700187,0.17538847,-0.88067305,-0.02746374,0.18303825,-0.31160796,-0.09958305,0.33958817,-0.5843165,-0.06742789,0.19774804,0.34263015,-0.03994157,-0.546191,-0.4238766,0.3375349,0.4888729,0.52398443,0.028602893,-0.44789708,0.13928157,0.18568493,0.4033844,-0.4297298,0.3432254,-0.6152333,0.72626925,0.2103606
-0.12161951,-0.34657127,-0.21387857,-0.6866768,-0.087289676,-0.4169951,-0.85403067,0.16483256,-0.12944996,-0.22279175,-0.26967818,0.4036022,-0.13229148,-0.29184073,-0.055732977,0.3953187,-0.32395595,-0.3109068,-0.48378316,0.1797428,0.16565238,0.20560086,-0.05438311,-0.95638263,-0.10582709,0.65070415,0.34045103,0.26756582,0.7134498,-0.3044592,0.44161534,0.43755704
-0.14320381,-0.39559087,-0.12873834,-0.71189946,-0.16243389,-0.34463897,-0.9155732,0.18124388,-0.08375925,-0.2615839,-0.24585547,0.46661332,-0.3320642,-0.1386089,-0.087071024,0.51921344,-0.38055068,-0.4642338,-0.5539242,0.2481041,0.32967958,0.33194146,-0.1020501,-0.866813,-0.035067946,0.55819494,0.33962607,0.10780793,0.666083,-0.37657037,0.5414548,0.37406301
0.021302855,-0.113671824,0.35905042,-0.6958778,-0.5450949,0.2753445,-0.83187205,0.0052601565,-0.20553122,-0.33637577,-0.36611,0.45726126,-0.56911117,0.06689958,0.27661183,0.28377217,-0.19850753,-0.5093309,-0.6721037,0.37804738,0.7761112,0.44784662,-0.3731238,-0.72033286,0.06707211,0.060856164,0.3810148,-0.2617117,0.44185302,-0.51556903,1.0493851,0.2402526
-0.1287571,-0.2901937,-0.04525739,-0.55525786,-0.24559386,-0.10507156,-0.6932752,0.093218096,-0.12478843,-0.21985598,-0.19558285,0.3989169,-0.2834942,-0.059137437,-0.010225636,0.3432531,-0.28818682,-0.3319345,-0.50651175,0.2549788,0.38318303,0.27989662,-0.14132558,-0.6747893,-0.020793771,0.35195005,0.23293546,-0.022918979,0.46105304,-0.3474458,0.5568238,0.2579195
-0.079555236,-0.24403252,0.006615875,-0.58221006,-0.20399539,-0.13135536,-0.7436868,0.084497765,-0.1105386,-0.21010049,-0.23826145,0.37342978,-0.34758374,-0.07347385,-0.038047865,0.3872078,-0.27596012,-0.3954965,-0.520067,0.21368064,0.39825585,0.30917016,-0.08866511,-0.71649843,-0.039983053,0.34915054,0.29808939,-0.0077051343,0.48033077,-0.33946007,0.568029,0.2763262
-0.11879457,-0.2622292,0.011369388,-0.6473298,-0.21419175,-0.22065865,-0.77561545,0.13533339,-0.12842143,-0.28120515,-0.27743486,0.44771695,-0.33589217,-0.094116,0.06014416,0.4602837,-0.357088,-0.4731161,-0.58076245,0.254998,0.3278468,0.3160745,-0.11425544,-0.7682848,-0.047051575,0.4403162,0.3217275,0.06736015,0.55733657,-0.3341289,0.60201585,0.32743916
-0.1846864,-0.4344089,-0.21181542,-0.9076895,-0.049780328,-0.6863142,-1.2069901,0.34934148,-0.08345786,-0.18450005,-0.34619325,0.37201774,-0.48169693,-0.16585204,-0.10265979,0.8844779,-0.549696,-0.69084984,-0.8107261,0.22526605,0.3072324,0.41985288,-0.055399608,-1.2036088,-0.10402794,0.73756313,0.59727126,0.38318035,0.9107569,-0.4014997,0.4978553,0.61030924
-0.24148773,-0.61632854,-0.19043973,-0.91022754,-0.1842478,-0.1746607,-1.2238494,0.1727726,-0.21508105,-0.4413004,-0.33813876,0.5341566,-0.6012887,-0.09673707,-0.27051196,0.53094393,-0.37003493,-0.32637733,-0.8572188,0.3396726,0.7521521,0.31540307,-0.068918005,-1.0724969,-0.047807775,0.6327016,0.5569265,-0.015961165,0.79153603,-0.52853984,0.7759094,0.291761
0.03979003,-0.36696312,-0.17801504,-0.87124306,-0.24659695,-0.43292764,-0.9533982,0.42027134,-0.15377086,-0.24629012,-0.45159557,0.4484308,-0.38187373,0.01656089,-0.055018373,0.6289355,-0.41310257,-0.5587364,-0.8866616,0.1909021,0.29980266,0.44163486,-0.12889181,-1.0483576,-0.14394207,0.6005403,0.4162891,0.256485,0.95522547,-0.42509833,0.7377321,0.61499685
-0.110786356,-0.27963445,-0.01940286,-0.6162372,-0.28430316,-0.18038338,-0.7936363,0.060466032,-0.10091018,-0.2471962,-0.19067103,0.40160552,-0.37461415,-0.043334182,-0.011525521,0.40209976,-0.284957,-0.3963508,-0.5493632,0.26073384,0.43786326,0.31053934,-0.10873456,-0.7389243,-0.007707367,0.37452948,0.3648241,-0.023777528,0.49428353,-0.371118,0.59977514,0.25825527
-0.17658824,-0.18286923,0.21241686,-0.60541457,-0.36562347,-0.026802149,-0.8647585,0.00990178,-0.20183255,-0.3286713,-0.23395278,0.4359086,-0.6174967,0.076336265,0.16254221,0.47291183,-0.34465027,-0.59717107,-0.69709116,0.42299888,0.68511844,0.47406998,-0.13956152,-0.7448851,-0.031691343,0.28104612,0.43013582,-0.21979067,0.37274423,-0.40141314,0.80908185,0.2705938
-0.070570156,-0.26305157,-0.035257112,-0.652764,-0.20220873,-0.21227728,-0.7697392,0.1388075,-0.15648244,-0.28251436,-0.33697408,0.45570698,-0.32277748,-0.0902407,0.04090688,0.43380997,-0.32986578,-0.47564092,-0.5763294,0.22875464,0.3395129,0.32569396,-0.17113917,-0.78516686,-0.09930571,0.41330016,0.26532477,0.05408609,0.59992003,-0.34645844,0.6096622,0.3335993
-0.110564664,-0.2298361,-0.07808928,-1.0416265,-0.18262075,-0.027367866,-1.2115536,0.056655627,-0.37799546,-0.43074548,-0.5891176,0.7452648,-0.20759562,-0.5407492,-0.016540876,0.3041189,-0.2575495,-0.21366246,-0.8037865,0.3751524,0.7044345,0.35184708,-0.37370452,-1.2153512,-0.0065178173,0.43790257,0.4259354,0.006782629,0.87261724,-0.51500815,0.9622017,0.24424562
-0.11820118,-0.35358202,-0.08958528,-0.7291152,-0.26215532,-0.33867598,-0.9749907,0.16199088,-0.20139036,-0.3118832,-0.37512258,0.53437257,-0.29317442,-0.26665252,0.042117424,0.5334099,-0.4208419,-0.48167706,-0.62936926,0.30220136,0.2635695,0.29965058,-0.109022185,-0.97733575,-0.040752742,0.6124385,0.46288565,0.20590147,0.7017161,-0.35197315,0.5645063,0.46030548
-0.14283581,-0.50003994,-0.2736897,-1.0342143,-0.1287441,-0.36288428,-1.3633122,0.18866266,-0.2502592,-0.41520175,-0.6357659,0.87972456,-0.15623076,-0.47785446,-0.10734966,0.44290277,-0.46027425,-0.21332842,-0.7452003,0.30977663,0.45521468,0.24258003,-0.19879092,-1.2783518,0.023237377,0.8261025,0.52589726,0.33954433,1.0548162,-0.44891995,0.818174,0.5318535
-0.09038947,-0.27235353,-0.12809066,-0.59617823,-0.10712556,-0.33320668,-0.8408476,0.20859419,-0.13168578,-0.17026399,-0.3044985,0.43649653,-0.18933366,-0.28093997,-0.024285803,0.40030903,-0.31432948,-0.25066698,-0.4773226,0.17540272,0.15435377,0.24401152,-0.10128299,-0.82986176,-0.027776552,0.5406774,0.3626229,0.27060765,0.6370701,-0.25376245,0.4071189,0.43574348
-0.05740897,-0.38534573,-0.1947196,-0.8607478,-0.25027257,-0.5072786,-1.0820622,0.31693092,-0.28397873,-0.46959913,-0.5001609,0.577087,-0.17031346,-0.25359553,0.16722207,0.60970783,-0.38245505,-0.29832682,-0.691146,0.2335813,-0.023186112,0.10270192,-0.0414106,-1.0959347,-0.063549265,0.7942358,0.3739207,0.40045503,1.0415193,-0.32633188,0.6030036,0.8317612
-0.18489686,-0.39527455,0.24584372,-0.76318735,-0.31914645,-0.12168283,-1.0563086,0.043852817,-0.17829052,-0.17729512,-0.19038144,0.27738267,-0.83580106,0.08656096,0.116049536,0.6787518,-0.42568237,-0.8171226,-0.9773844,0.29484805,0.8586487,0.5384933,-0.0655054,-1.0485708,-0.1734319,0.27094752,0.7167652,-0.19178021,0.43437964,-0.58859617,0.86485523,0.17325509
-0.24361795,-0.37770763,0.06979971,-0.7339618,-0.30799836,-0.49785888,-1.028339,0.1288407,-0.062095094,-0.26758608,-0.1670369,0.39892688,-0.6131586,0.029614145,-0.025984775,0.6471324,-0.5114735,-0.7092452,-0.64241886,0.3164316,0.48323753,0.38511774,-0.014902615,-0.98477757,0.011733968,0.5499427,0.5417744,-0.013758827,0.55101514,-0.40129098,0.62091553,0.46174407
