emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31
-0.012123153,-0.19252172,0.2695174,0.07976134,-0.08191724,-0.21505004,-0.20703839,-0.062323805,0.12047165,0.18261316,0.034588672,-0.059087083,-0.020991573,-0.0021532774,-0.059060853,0.23104395,-0.064848594,-0.012411039,-0.09799127,0.11575644,-0.058082093,0.047903396,-0.16250128,-0.13183568,-0.03638294,0.031167349,-0.029144729,-0.10928329,-0.0819134,0.11257052,-0.18626821,0.11775772
0.16375588,-0.5568144,0.57496065,0.16380565,-0.5001353,-0.5578805,-0.15269794,-0.2617601,0.5834305,0.3050735,0.37242177,-0.11152923,-0.096382484,-0.07372858,-0.01627656,0.43480232,-0.1599786,0.09868792,0.13730538,0.07347038,-0.3771452,0.25616682,-0.47717732,-0.2696227,-0.07855694,0.104124844,-0.022047365,-0.4387337,-0.13977237,-0.099393025,-0.22271785,0.320123
-0.1933161,-0.5308986,0.5497379,-0.14127882,0.050713323,-0.12750499,-0.774178,0.5743131,-0.012736049,-0.12681575,0.28969496,0.2749531,0.09567767,-0.18647791,0.253226,0.7137106,-0.5096522,-0.34878704,-0.73398954,0.38359436,-0.08488717,0.14492823,0.2341076,-0.1421106,-0.37905687,0.51405406,-0.09918655,-0.10357525,-0.4119763,0.86622006,-0.5668742,-0.05229244
0.08231905,-0.57640266,0.21586014,-0.08313734,-0.5087128,-0.14950018,-0.3116286,-0.08670592,0.47059205,0.038250133,0.47622532,0.47277954,-0.08558917,-0.068254784,0.08289967,0.09378156,-0.5669878,-0.1574855,-0.0071318345,0.23284164,-0.3356841,0.20978215,-0.33528945,-0.27011612,0.0040046154,0.0686503,0.031270448,-0.23516412,-0.35620028,0.31318828,-0.6206666,-0.25681075
0.19925399,-0.39822295,0.27145314,-0.5305978,0.06659189,-0.53305966,-0.9439771,0.641867,0.2022962,0.008744442,0.024795324,0.12192418,-0.25944722,0.34691438,0.15022431,0.8749234,-0.770233,-0.7835424,-0.4572549,0.555739,0.656018,-0.05809817,-0.02834654,-0.1573531,-0.32299587,0.4247682,-0.29809558,-0.30004632,-0.5069115,0.88512766,-0.9373805,0.21200253
-0.17284736,-0.20015426,0.2996383,-0.06942729,0.24095753,-0.155937,-0.5716856,0.20705594,-0.054762717,0.042736735,0.0470502,0.03664356,0.0104308305,-0.17036226,0.016180005,0.51389426,-0.2997532,-0.13447823,-0.65029734,0.28680712,-0.05859238,0.14193551,-0.11948091,-0.37594104,-0.17518628,0.31597736,-0.0027334746,-0.06856846,-0.22227769,0.6185754,-0.53324056,0.09762345
0.091482736,-0.60059506,0.6661035,-0.24047168,-0.6623664,-0.029676886,-0.67846775,0.21525037,0.6190046,-0.30843103,1.1453495,0.23497577,-0.55765903,0.027076356,-0.0017865852,0.42496994,-0.3220462,-0.38727567,0.07189027,0.06125864,-0.22685184,0.33236516,0.06455025,-0.1382802,-0.20122977,0.2740974,0.2956684,-0.045498416,-0.13877794,0.98236704,-0.33741242,0.11289213
-0.058778193,-0.6957804,0.73414683,-0.077888824,0.04636399,-0.14512391,-0.7883624,0.6708527,0.53598845,-0.44361734,0.47026986,0.15781483,-0.020103203,0.07701636,0.36295724,0.63926053,-0.51099926,0.09334708,-0.46235487,-0.01910522,-0.021005306,0.13078277,0.16848518,-0.12995063,-0.47695354,0.696696,0.29785725,-0.31475595,-0.40384793,0.5582894,-0.5064535,-0.019000733
-0.121512994,-0.6978185,0.64807695,-0.061509907,-0.02264814,-0.107143275,-0.69722015,0.62436277,0.38760665,-0.5437194,0.42098284,-0.04218007,-0.3437585,0.038934086,0.25960493,0.67137045,-0.45313156,0.13546307,-0.41504207,0.2369334,-0.068206675,0.2859315,0.069843836,-0.12381252,-0.4260068,0.969456,0.2577517,-0.14399007,-0.23675215,0.79453516,-0.53927267,0.22040485
-0.5347686,-0.83250296,0.6521949,-0.42444327,-0.42387426,-0.2435469,-0.72019976,0.6980544,0.1152454,0.07987708,0.39043608,0.3519466,0.10594755,-0.07712897,0.19434536,0.9417866,-0.7340562,-0.52563184,-0.6113667,0.46373472,-0.11458912,0.3237513,0.5175486,0.10742445,-0.37560853,0.8241091,-0.44169834,-0.12628259,-0.3600767,0.99955213,-0.16652478,-0.18173094
-0.19283617,-0.62495995,0.62532294,-0.091236144,0.19224942,-0.15090601,-0.61455595,0.48682788,-0.12957777,-0.13380435,0.25487354,0.25364769,0.130279,-0.6141198,0.5287475,0.73235476,-0.3968088,-0.2762524,-0.851678,0.46068957,-0.40349835,0.37220562,0.05957331,-0.20764354,-0.28221673,0.3425813,-0.19001149,0.034660887,-0.46784595,1.094509,-0.8937138,-0.19038512
-0.107072346,-0.46156463,0.5996627,-0.025606547,0.26477188,-0.12200187,-0.699645,0.5882069,-0.011542528,-0.23332828,0.42339322,0.18899038,-0.031212699,-0.5421739,0.50407284,0.79106,-0.49704888,-0.15544169,-0.80718035,0.44450906,-0.29948714,0.37790367,0.00914241,-0.28261623,-0.36427194,0.57068473,-0.009892649,0.05186462,-0.37410867,1.0586245,-0.9153224,0.09975891
-0.23910435,-0.53891283,0.7436559,-0.027857397,0.33444464,-0.17986949,-0.7167022,0.2828861,-0.12104678,-0.38844052,0.17732236,0.06425226,0.13109364,-0.6014698,0.4772283,0.7540627,-0.25305265,-0.27021796,-0.853291,0.4014938,-0.46946633,0.42100105,-0.0154435085,-0.3473596,-0.32899556,0.387041,0.21898758,0.056217775,-0.26472148,1.0199788,-0.8296626,-0.1530655
-0.27470466,-0.6303438,0.7870721,-0.053414278,0.004800229,-0.17740746,-0.69258374,0.67653525,0.20780796,-0.36068907,0.41949457,0.08172463,-0.12579142,-0.21846525,0.4689505,0.7374108,-0.45173186,-0.011275395,-0.6272455,0.2827585,-0.1838203,0.2609985,0.18155873,0.010021744,-0.5240263,0.8573773,-0.016215915,-0.066252895,-0.3032708,0.98745865,-0.568458,0.039507538
-0.16878438,-0.46022996,0.5610832,-0.010873559,0.31831375,-0.061276123,-0.8010721,0.4862323,-0.2171531,-0.17631996,0.3008346,0.15184,0.14099881,-0.67211694,0.5122986,0.75651425,-0.49450988,-0.25641674,-1.0943127,0.44370896,-0.4191511,0.3574423,-0.086654715,-0.42544928,-0.28311083,0.27658126,-0.0074649807,0.06873101,-0.4776343,1.1590471,-1.0578861,-0.047274146
-0.18381597,-0.5410089,0.56874484,0.0020940688,0.36636284,-0.1622472,-0.6884023,0.40331003,-0.21010102,-0.26139975,0.19797245,0.11757518,0.080316156,-0.7110461,0.52942085,0.7131037,-0.40625036,-0.16644925,-1.0694792,0.39334503,-0.4406643,0.38749105,-0.16565208,-0.33654732,-0.2917542,0.2171989,0.09018596,0.045575004,-0.4626729,1.1683338,-1.1409831,-0.19998758
-0.12936246,-0.2639909,0.2848678,-0.047042742,0.1601425,-0.11864403,-0.543938,0.24416491,-0.014363973,-0.0121169705,0.09636294,0.0949523,0.026662987,-0.15000252,0.07349317,0.46798933,-0.33512926,-0.16629362,-0.58171594,0.29983416,-0.09259739,0.12566994,-0.07195351,-0.29470053,-0.17989913,0.31691816,-0.01540887,-0.08139358,-0.25555548,0.5798643,-0.48635247,0.10292882
-0.0045416304,-0.76825076,1.4337319,0.04517834,-0.27204457,-0.7638251,-0.5265607,0.67688423,0.59804,-0.109698035,0.34423864,-0.06539914,-0.77871394,-0.18254295,0.20275462,0.65269583,0.22483058,-0.19000195,0.22134735,0.025409998,0.5657288,0.21685615,0.5540054,0.41072372,-0.14452146,0.6307636,-0.28966323,-0.2114957,-0.032369036,0.68715346,-0.36432487,0.23040667
-0.1734357,-0.82190764,1.5620224,0.33291563,-0.41884047,-1.2175972,-0.35288343,0.29168084,0.6336253,0.5389655,0.13233633,-0.32782623,-0.7315835,-0.33441478,-0.09248612,0.65807873,0.44750524,0.08083429,0.40789303,-0.052086465,0.7203478,0.22055477,0.28441477,0.39629677,0.044204652,0.4687533,-0.481549,-0.30676574,0.18185255,0.15908416,-0.37636018,0.43635198
0.12589069,-0.61596775,1.38634,0.22234821,-0.22361428,-1.2214369,-0.30260772,0.17116861,0.6263333,0.29958636,0.07636679,-0.3345392,-0.7157147,-0.12953104,-0.16453741,0.6499129,0.3834839,-0.09221448,0.30742708,0.048811365,0.6857217,0.15593277,0.14699191,0.4445624,0.019792939,0.2181186,-0.19630007,-0.33557868,0.07118356,0.37093166,-0.39733332,0.1623518
0.011075284,-0.40808365,0.9623014,0.042038307,-0.26977322,-0.79855806,-0.27602428,0.20910445,0.42229682,0.036699668,0.2917659,-0.07350739,-0.42438498,-0.056118708,0.05747963,0.5603343,0.09891458,-0.07458492,0.23477334,0.150709,0.3941367,0.08555412,0.11001966,0.30895486,-0.10262342,0.34680402,-0.06282902,-0.17998902,0.038743306,0.26773852,-0.28328058,0.038627483
-0.008343516,-0.36107373,0.81733155,0.042105466,-0.18064731,-0.6143385,-0.27695337,0.28157586,0.35342583,-0.0149474,0.24593754,-0.037210044,-0.35436752,-0.06265196,0.103382505,0.53871644,0.011659994,-0.09134836,0.11268619,0.17424649,0.29743683,0.089283384,0.11271157,0.19500455,-0.12194486,0.36021328,-0.08802275,-0.14982378,-0.006229206,0.3196423,-0.32867113,0.06850772
-0.0064296117,-0.52473587,1.0460336,0.22206081,-0.34251717,-0.8469296,-0.21102108,0.13747625,0.49287343,0.31822622,0.22098003,-0.19805683,-0.44981158,-0.14815216,0.05007365,0.5016436,0.18089867,0.06393407,0.367655,0.005369224,0.31933916,0.10994596,0.047531523,0.25255635,0.015125345,0.2586665,-0.2372389,-0.23602322,0.1223653,0.050389867,-0.2854346,0.23579253
-0.047106158,-0.47559413,0.9944098,0.23203255,-0.31441554,-0.7847577,-0.24191138,0.13837956,0.45186266,0.33522373,0.17638674,-0.21059093,-0.41120797,-0.16913848,0.026986005,0.48566434,0.19693562,0.07026107,0.34351942,0.017209629,0.3339354,0.09638174,0.041061595,0.18964434,0.019053971,0.23710532,-0.23556077,-0.21680133,0.1017185,0.04165735,-0.31933028,0.25683323
0.01428962,-0.46097,0.7604693,0.110361636,-0.31258684,-0.57589763,-0.21627653,0.04423646,0.3643573,0.16985166,0.19284612,-0.09044499,-0.27081558,-0.09668627,0.06223814,0.3390659,0.059699994,0.003761919,0.17181996,0.07291595,0.11907335,0.06602686,-0.0039860257,0.061508957,0.026656354,0.10214639,-0.13009314,-0.20695029,-0.03341085,0.054199927,-0.29514956,0.102958515
-0.04222846,-0.48180464,1.0072789,0.22053656,-0.2819535,-0.78415555,-0.22073275,0.15441933,0.45897934,0.29130262,0.17662817,-0.19234043,-0.43699563,-0.15393735,0.00563814,0.49885756,0.20407598,0.02774871,0.3168252,0.026032621,0.32462806,0.121873796,0.063012816,0.21884668,-0.0060696863,0.28281406,-0.23638698,-0.21124677,0.10113056,0.08297117,-0.29749775,0.23315863
-0.038252678,-0.52300376,1.0103438,0.16525346,-0.33626258,-0.7717779,-0.23289536,0.15347588,0.45474127,0.24859656,0.26122075,-0.16415972,-0.41653442,-0.16619699,0.081399895,0.47535458,0.16160412,0.05338415,0.3202735,0.016742226,0.31604272,0.10005015,0.08010485,0.2595464,-0.024459153,0.25282633,-0.18300922,-0.21019623,0.1037726,0.079676494,-0.30040416,0.2199844
-0.0041593425,-0.18573411,0.23457353,0.04635129,-0.08019286,-0.16324468,-0.1464442,-0.02729277,0.12821616,0.15016803,0.029802142,-0.061384317,-0.032554384,-0.008695949,-0.036497686,0.19309388,-0.053103972,-0.011335585,-0.05382344,0.08556901,-0.06356286,0.0336367,-0.12816216,-0.10270939,-0.02571394,0.035258517,-0.013038795,-0.089300886,-0.047461603,0.07599729,-0.13619396,0.11457756
0.035159923,-0.39637864,0.93177605,0.08753067,-0.2423408,-0.7569178,-0.277943,0.24829334,0.44466355,0.038792573,0.21670246,-0.11109861,-0.41498092,-0.001140389,0.08734308,0.5476071,0.08583017,-0.043907918,0.22948751,0.17358418,0.36756405,0.060021672,0.074858464,0.24246751,-0.13245946,0.39082137,-0.06747879,-0.19284041,0.04706002,0.21952958,-0.30438754,0.11191699
-0.01733582,-0.5193668,1.040848,0.21000963,-0.3778043,-0.8647398,-0.19938101,0.12048098,0.50401783,0.29068354,0.23142111,-0.21121196,-0.4619455,-0.123833604,0.036502343,0.4734095,0.19385807,0.07063583,0.39172554,0.030465515,0.32882288,0.08144114,0.033819012,0.2534163,0.0038127191,0.24628036,-0.19826522,-0.25297806,0.1217173,0.03401816,-0.28701702,0.23133762
-0.0007654922,-0.5586913,1.1335423,0.1924704,-0.32853246,-0.91327316,-0.2545144,0.25678524,0.50708133,0.24039769,0.27147517,-0.19818722,-0.4869407,-0.15261382,0.09476504,0.54956627,0.19483484,0.042271033,0.36713108,0.018290702,0.38067207,0.11753187,0.1311864,0.31497112,-0.02900458,0.3560633,-0.19781631,-0.24468549,0.090331614,0.12849084,-0.33960852,0.21302287
-0.04387183,-0.45098972,0.9612917,0.22981231,-0.29624018,-0.82069373,-0.21173997,0.04229971,0.40570667,0.38152847,0.120509304,-0.22128,-0.37522417,-0.14718992,-0.019482458,0.46730012,0.2103297,0.0534378,0.31208086,0.061499853,0.2819884,0.05241036,-0.009847282,0.17470652,0.048167303,0.17259575,-0.23778628,-0.22041129,0.10231496,-0.0015606313,-0.31768927,0.20136166
-0.014838776,-0.48860678,1.0335301,0.21786056,-0.32274738,-0.84583807,-0.23275623,0.17740282,0.47068122,0.28531495,0.16223457,-0.1910757,-0.44282487,-0.12490897,0.03522771,0.49261877,0.20509613,0.074910946,0.357946,0.029047953,0.36629128,0.0765129,0.06284895,0.24135703,0.008262789,0.319139,-0.22431643,-0.23670508,0.09596577,0.06257631,-0.3272083,0.24656332
0.1873799,-0.6699049,1.4120382,0.10857801,-0.28718325,-1.023832,-0.30966127,0.5667742,0.58823735,-0.16346253,0.5363103,-0.14951429,-0.5091014,-0.19610786,0.55302924,0.768876,0.029925527,-0.006237611,0.21955141,0.1449631,0.38173014,0.13108583,0.35648587,0.5239211,-0.21048883,0.7145418,-0.14720194,-0.26358,0.032055914,0.3484249,-0.56298536,0.13732679
-0.6473581,-0.88193166,0.6511464,-0.457642,-0.6213335,-0.27190906,-0.8573421,0.63095343,0.09570738,0.43828055,0.39597255,0.43950608,0.44470805,0.11948498,-0.032558344,0.98083293,-0.6939313,-0.6359533,-0.66150695,0.41845575,-0.123291,0.14724676,0.57914585,0.050334826,-0.42724562,0.62838006,-0.75145274,-0.2992315,-0.56582534,0.9420485,0.059596524,-0.31948847
-0.22385986,-0.47116235,0.19203776,-0.059647236,-0.07368375,0.007829925,-0.8557183,0.4729968,0.5121335,-0.23822223,-0.14518733,0.11104859,-0.0061217253,0.48519483,-0.0012167159,0.62867045,-0.4461789,-0.12513018,-0.19374454,0.54679507,-0.0142400395,-0.032526482,0.0040856437,-0.6295467,-0.44289654,1.1269304,-0.20007536,-0.34326738,-0.3616697,0.33140028,-0.4815162,0.607322
-0.21848392,-0.47947297,0.27667287,-0.08097233,-0.1761653,0.059138097,-0.6964988,0.41177043,0.4032572,-0.27352065,0.050461285,0.04757647,-0.12804021,0.4785505,0.17902504,0.48356423,-0.33349362,-0.1092786,-0.3376099,0.46150494,-0.11508826,-0.048518494,-0.031669706,-0.68171376,-0.46159968,0.8748379,-0.05129322,-0.29496723,-0.4097042,0.3916156,-0.3270481,0.54810536
-0.08998075,-0.5313835,0.06357426,-0.12559174,0.055555023,-0.072128855,-0.9597001,0.39197156,0.65704596,-0.21674041,-0.22760285,0.19483408,0.09857886,0.70925844,-0.22628683,0.72480464,-0.6396903,-0.10257039,-0.0780142,0.65080184,0.028773917,-0.01903305,-0.058751248,-0.62331855,-0.4226125,1.2324543,-0.2007341,-0.38245377,-0.2778187,0.27021244,-0.64264673,0.491886
-0.22674558,-0.3376645,0.20046912,-0.1567954,-0.04020112,-0.007634439,-0.8949262,0.5523321,0.5572122,-0.19749525,-0.19658051,-0.017929755,-0.10392987,0.80804527,-0.101086326,0.7736093,-0.41269433,-0.12489515,-0.29705098,0.54475045,0.16261287,-0.0071424088,-0.16976407,-0.84752244,-0.5208722,1.1285989,-0.097206354,-0.4017853,-0.3864369,0.4223253,-0.45520496,0.7423977
-0.09284787,-0.29749683,0.2126997,0.033494413,-0.11275091,-0.09465581,-0.43320534,0.11046213,0.23694724,0.04337198,-0.005223381,0.024805158,-0.004866144,0.20200315,-0.042462774,0.3346715,-0.22924964,-0.050824266,-0.18361543,0.2565352,-0.08359194,-0.011218177,-0.10681633,-0.35206002,-0.17188416,0.34240603,-0.074834675,-0.18058708,-0.22798811,0.16554245,-0.26222575,0.25268927
-0.17586967,-0.20445514,0.274241,-0.1022723,0.4431737,-0.13836254,-0.7297468,0.18232562,-0.102354124,0.14591914,-0.017399456,0.10927653,0.024360742,-0.15129976,-0.16136698,0.60214555,-0.42532992,-0.29523405,-0.8450269,0.47163305,-0.05286817,0.082508765,-0.19584748,-0.5649524,-0.1748385,0.26449105,-0.025908161,-0.089879885,-0.36505216,0.77189,-0.68049854,0.15071477
-0.1201636,-0.14946358,0.28082073,-0.010110513,0.2008516,-0.20081392,-0.46663043,0.06003582,0.03126676,0.16993162,-0.03249226,-0.022342626,0.01720541,-0.011457388,-0.1557534,0.4080449,-0.25419062,-0.111437775,-0.51490146,0.27473962,-0.017252486,0.052448273,-0.21884538,-0.37128034,-0.1294533,0.20171145,-0.017263243,-0.074000604,-0.21288322,0.44637454,-0.42570296,0.14256324
-0.10447215,-0.063752055,0.48220813,0.03457638,0.32615224,-0.36413732,-0.8043221,-0.25056663,-0.19440958,0.37238264,-0.2812721,-0.115498476,0.05122241,-0.03735128,-0.49030954,0.42066875,0.025756987,-0.02353851,-0.97770053,0.37319028,0.06455184,-0.036494277,-0.21849608,-0.44522467,-0.19157173,0.19220178,0.2262567,-0.07979027,-0.28615102,0.5441141,-0.60603267,0.09391022
-0.09547297,-0.43974066,0.47023347,-0.06897739,-0.016862467,-0.20883858,-0.52413064,0.3571854,0.15323642,-0.0928055,0.2410998,0.09192442,-0.044321865,-0.08903762,0.17257614,0.53811616,-0.3313148,-0.13429402,-0.40029743,0.27090076,-0.07445028,0.14511694,0.07351388,-0.17302851,-0.26711252,0.45709214,-0.019202776,-0.12865399,-0.2411861,0.53532374,-0.42794254,0.07947191
-0.07499636,-0.3608832,0.34914583,0.025235549,-0.08934616,-0.05868109,-0.4181724,0.19764163,0.15032132,0.009438377,0.19998455,0.056449097,-0.020173222,-0.07920049,0.16938253,0.39277342,-0.32071856,-0.08327955,-0.36401343,0.21927425,-0.2035057,0.12852111,-0.039703865,-0.24241962,-0.16911462,0.26756206,-0.027735991,-0.08351188,-0.22472236,0.4148882,-0.34225708,0.12520176
-0.05680672,-0.4838473,0.34257495,-0.018033167,-0.2629936,-0.17768331,-0.4162174,0.17737614,0.3251053,0.0050284034,0.36938676,0.044734754,-0.14609298,-0.026347384,0.07799049,0.35031644,-0.29368636,-0.033855326,-0.11693772,0.10284437,-0.16424833,0.17087284,-0.048325766,-0.12709333,-0.17929891,0.3048654,0.061330583,-0.18902041,-0.10373158,0.34121278,-0.25320357,0.17866415
-0.05766543,-0.3483515,0.35405433,0.007804477,-0.06749182,-0.11737482,-0.39911982,0.23332964,0.1906298,-0.066441625,0.19573379,0.057469714,-0.09233943,-0.049707297,0.14438896,0.36744916,-0.23298287,-0.054559495,-0.24773036,0.18814223,-0.116835594,0.106474146,0.00043270536,-0.16016273,-0.18731806,0.326053,0.009137165,-0.09075113,-0.1737378,0.38145506,-0.30350244,0.14429726
-0.02098079,-0.40042278,0.47197342,-0.048239987,-0.11112716,-0.24745847,-0.40380302,0.33524558,0.23402338,-0.13726412,0.31890666,0.056088712,-0.10562084,-0.076557346,0.27056214,0.47181875,-0.24719301,-0.13632236,-0.19513173,0.15324558,-0.06749045,0.1514341,0.07298681,-0.026396874,-0.23495336,0.36187884,-0.024000859,-0.111827135,-0.16887754,0.44992697,-0.3586355,0.036107395
-0.072594546,-0.28137898,0.33924946,0.09597199,-0.094115056,-0.23299854,-0.3265015,-0.09905328,0.087157,0.2241128,0.022485243,-0.06682216,-0.0341016,-0.061752614,-0.058806002,0.26847285,-0.098249435,-0.036285333,-0.22944258,0.17305513,-0.114721924,0.050548047,-0.19502851,-0.20332162,-0.045681305,0.0060115205,-0.041780982,-0.13571173,-0.15555155,0.19641145,-0.2865486,0.08277944
-0.07286222,-0.2342986,0.2819268,0.092858195,-0.010259697,-0.20375387,-0.31726295,-0.12076455,0.00523271,0.25279498,-0.052237265,-0.050429244,0.035280548,-0.09033747,-0.06223935,0.25193065,-0.096762255,-0.045282885,-0.34000382,0.23872764,-0.15451184,0.0790237,-0.25588042,-0.2667132,-0.038341355,-0.026509074,-0.038617976,-0.09655292,-0.1721406,0.23211813,-0.38763425,0.06602013
-0.07925547,-0.39057004,0.41486338,-0.05623611,-0.03626732,-0.1354139,-0.5121541,0.25461563,0.13794942,-0.08337565,0.20321529,0.09146394,-0.03189838,-0.06861206,0.14126535,0.4823008,-0.32241386,-0.13714115,-0.38316298,0.23542945,-0.105826125,0.13428725,0.020275496,-0.19321826,-0.21535645,0.35667574,0.0020933626,-0.09978143,-0.2118616,0.498967,-0.38614684,0.08679861
-0.043831017,-0.6678589,0.3563519,0.08854434,-0.46553695,-0.15023994,-0.32012084,0.16534244,0.43769267,0.10036204,0.4615306,0.006857813,-0.11074636,-0.060292616,0.24615885,0.2962001,-0.393966,0.033538,0.013911711,0.07923953,-0.4201412,0.2013825,-0.15114526,-0.093500994,-0.16836108,0.22031717,0.012790656,-0.22418842,-0.09092039,0.20706648,-0.2813115,0.281001
0.04041516,-0.322086,0.44911462,0.03704729,-0.13262132,-0.22183603,-0.40639657,0.10656116,0.20924586,-0.015012018,0.20220274,-0.0037618647,-0.111728065,0.047541276,0.06194904,0.368031,-0.1823811,-0.008298361,-0.24315543,0.17508352,-0.09661688,0.045562062,-0.055702444,-0.14900342,-0.18131506,0.34766242,0.09770805,-0.13002498,-0.17346644,0.29821792,-0.30191582,0.15683077
-0.053410802,-0.42656443,0.3941514,0.032515418,-0.17538448,-0.1772362,-0.31352594,0.17685974,0.2621535,0.044762198,0.27045232,0.021494582,-0.02469541,-0.08560172,0.1880018,0.3855069,-0.2696582,0.0036018412,-0.21721195,0.11093731,-0.23165542,0.16043377,-0.10237452,-0.16712287,-0.19048928,0.328923,-0.0859192,-0.17410283,-0.18111163,0.27029395,-0.31386146,0.16204666
-0.05652311,-0.52487075,0.3672736,-0.0116376635,-0.26372364,-0.23732108,-0.3961591,0.1704933,0.33581647,-0.021826241,0.3841377,0.027519176,-0.25294852,-0.009175059,0.016630206,0.27513433,-0.28623137,-0.09226974,-0.04813129,0.08520066,-0.10746284,0.12600976,-0.042845782,-0.010560157,-0.15620878,0.14370011,0.17672008,-0.19966893,-0.08214787,0.43157014,-0.2599839,0.13624999
