name,vector_0,vector_1,vector_2,vector_3,vector_4,vector_5,vector_6,vector_7,vector_8,vector_9,vector_10,vector_11,vector_12,vector_13,vector_14,vector_15,vector_16,vector_17,vector_18,vector_19,vector_20,vector_21,vector_22,vector_23,vector_24,vector_25,vector_26,vector_27,vector_28,vector_29
toString,-0.49932802,-0.3307919,0.22317448,0.5117596,0.12114785,-0.46938267,-0.8531147,0.2448314,-0.4351109,0.4695031,0.07920924,-0.514289,-0.63860536,0.6239797,-0.07846573,-0.0049446686,-0.36315688,0.4170507,0.29954803,-0.007540362,0.07786441,-0.08486482,-0.029875094,0.32898894,-0.020977216,-0.44253772,-0.008635495,0.1214207,0.15168072,-0.06157121,
endpoint,-0.17313112,-0.547923,0.25322732,0.38744718,0.14639765,-0.3891287,-0.7435447,0.18401653,-0.29122913,0.36963445,-0.000368691,-0.11409088,-0.4015064,0.23232295,-0.044858355,0.13037823,-0.15510677,0.22806214,0.3788519,0.006676536,0.0074446243,0.0715075,0.19646424,0.30443048,-0.14903612,-0.3525993,0.06573647,0.22892073,0.23566924,-0.40591982,
value,-0.4468649,-0.16022481,0.15378763,0.4794927,0.14492649,-0.55292976,-0.77421737,0.1676501,-0.42358863,0.63471687,0.032793906,-0.3443159,-0.63887507,0.53540146,-0.12860034,0.11654514,-0.37027395,0.18852803,0.436208,-0.010287129,0.07543386,-0.09068936,-0.029348837,0.42647728,0.05823807,-0.23407358,-0.008876007,0.27829427,0.07249582,0.05561848,
add(),-0.60861444,-0.37563473,0.38685772,0.22391282,0.39842775,-0.57118964,-0.6975212,-0.0015674185,-0.5756628,0.61597365,0.19276491,-0.24854648,-0.7130426,0.36928657,-0.054220818,0.24403398,-0.34213373,0.07317504,0.57013565,-0.0013793691,-0.030751321,-0.33936766,-0.12465673,0.35587645,0.09894822,-0.12810914,0.16064681,0.16614483,0.11685507,0.13285996,
uri,-0.042776015,-0.28794244,0.10878073,0.401192,0.16795188,-0.5389197,-0.6415047,0.18556693,-0.35366008,0.38553783,-0.12902161,-0.023618909,-0.28378612,0.19572787,-0.11443488,0.15744083,-0.15047288,0.1865902,0.45215368,0.051519394,0.012799393,0.1959168,0.18296464,0.4168241,-0.10222514,-0.31797963,-0.0502288,0.3094803,0.10466859,-0.35013792,
name,-0.22204947,-0.19818042,0.08731674,0.49792904,0.19809175,-0.51611793,-0.5251564,0.1431284,-0.32803065,0.46076286,-0.024284445,-0.10344624,-0.4205799,0.36908534,-0.04953099,-0.08885323,-0.25873968,0.2617494,0.28876832,0.07238361,0.13215561,0.052178804,-0.039166722,0.34024307,-0.058500014,-0.34844676,-0.031343047,0.17943306,0.068828486,-0.19823538,
getIn(),-0.45051405,-0.4854605,0.32771713,0.44974387,0.32645658,-0.4311617,-0.6363119,-0.005102704,-0.3900024,0.5091331,0.07479342,-0.22866143,-0.5642153,0.42579308,-0.05645831,0.04295937,-0.22926791,0.43992588,0.18540622,0.02482989,0.032127663,-0.083454974,-0.0399155,0.27615562,-0.13017638,-0.41229337,-0.06550323,0.14036258,0.13290747,-0.106513344,
get(),-0.568172,-0.20088232,0.28957212,0.21047056,0.33647302,-0.49970695,-0.49140438,0.06678787,-0.5595276,0.5261655,0.2177741,-0.18559581,-0.67597175,0.4080989,-0.047108203,0.055550963,-0.39479434,0.1046806,0.62588423,0.007708022,0.06666256,-0.32179677,-0.317041,0.2566735,0.050044388,-0.1088582,0.06255189,0.19341674,0.08172514,0.22901873,
process,-0.46208295,-0.58033484,0.39419708,0.40295178,0.3051728,-0.435471,-0.89499015,0.10148139,-0.46559203,0.48139355,0.16880415,-0.302587,-0.59482837,0.42577526,0.068272084,0.039738733,-0.30357406,0.33933303,0.24072084,-0.04127588,0.0020135753,-0.15278132,-0.054340787,0.19822979,-0.021909785,-0.48867145,0.007752026,0.022731967,0.18114136,-0.11580048,
put(),-0.61893207,-0.101453744,0.3034696,0.12746364,0.40306222,-0.63476783,-0.5837151,0.2703199,-0.8200518,0.51156723,0.18765917,-0.20356435,-0.75888485,0.6050766,0.043768223,-0.12908253,-0.45335862,0.13092247,0.68295974,0.07395431,0.20076796,-0.38620362,-0.46880147,0.22106878,0.04209363,-0.19039452,0.015799113,0.19191036,0.030490978,0.28987712,
getContext(),-0.1963411,-0.20352212,0.1392003,0.4503964,0.18119194,-0.5709885,-0.35585716,0.2511385,-0.33240032,0.3083993,0.02441595,-0.21308164,-0.21381322,0.3616275,-0.027539682,-0.30364797,-0.060157727,0.38198885,0.24847686,0.15708032,0.15039666,0.15682322,-0.07951667,0.24451694,-0.18741944,-0.51764685,-0.06267981,0.16707897,0.20541357,-0.34511858,
getName(),-0.53149295,-0.20726511,0.3040663,0.26349443,0.3765695,-0.4121222,-0.4003122,0.13082248,-0.5400986,0.5097463,0.25328848,-0.1817149,-0.6609055,0.36681518,0.02163629,-0.0834144,-0.34535375,0.13072963,0.6124084,0.061422274,0.14975539,-0.35452393,-0.38506332,0.19626094,0.032601357,-0.12677814,-0.02382143,0.15449427,0.071979105,0.18427798,
getLog(),-0.07375428,-0.5600849,0.26304013,0.5390972,0.059555918,-0.3483356,-0.5451633,0.013163843,0.034513377,0.36278373,-0.109139964,0.05645691,-0.33491498,-0.026113063,-0.18495853,0.32760936,-0.12181354,0.08484244,0.50227964,0.034866873,-0.07047991,0.2086005,0.38346744,0.57064635,-0.109855935,-0.06579805,0.06034131,0.39468732,0.23949368,-0.3696039,
debug(),-0.7425267,-0.19276272,0.34114254,0.023207575,0.76915437,-0.48933718,-0.052092757,0.112467244,-0.97230697,0.4950778,0.56180984,-0.063321516,-0.7687426,0.33974063,0.25231215,-0.37160608,-0.36143497,0.13255198,0.7690708,0.05613302,0.28455225,-0.58546996,-0.9317595,-0.026244396,0.076790154,-0.14583313,-0.06274267,0.026497437,0.09202368,0.392764,
message,-0.24900234,-0.35741475,0.25266662,0.2268845,0.415087,-0.43817323,-0.09636521,0.20790534,-0.42945078,0.30084527,0.18183307,0.0033003762,-0.29807174,0.12000902,0.08107501,-0.33324686,-0.03992375,0.21690232,0.50056195,0.14065616,0.18221058,-0.04501169,-0.3573823,0.121635556,-0.124058515,-0.3129394,-0.062025186,0.1712806,0.18776084,-0.1892535,
type,-0.23791708,-0.25123116,0.11443256,0.48256648,0.14060523,-0.44658986,-0.5404964,0.12199241,-0.2583571,0.45942208,0.008595885,-0.16037287,-0.40887278,0.33213136,-0.070600934,0.05020694,-0.20753163,0.20900331,0.31978217,0.077339515,0.09216987,0.04667071,0.050697662,0.4075928,-0.035258964,-0.29623598,0.008338731,0.2197806,0.12719093,-0.17606883,
IllegalArgumentException,-0.54533315,-0.22387743,0.3465115,0.13676162,0.70894504,-0.4145935,-0.38271916,0.2429074,-0.76781386,0.52650195,0.46253708,-0.17262623,-0.6918941,0.34718376,0.16426633,-0.35360727,-0.39993948,0.1791445,0.57715243,-0.015461491,0.19279905,-0.47517365,-0.6921531,-0.11339737,0.038748574,-0.26533854,-0.11982,0.027629092,0.13347726,0.21531484,
process(),-0.5438956,-0.44278115,0.46717373,0.112094276,0.69352,-0.42936385,-0.31239486,0.25406057,-0.836683,0.40289128,0.44003457,-0.10017588,-0.6492323,0.35759476,0.24971108,-0.40783662,-0.26710543,0.2576405,0.5593378,0.07320896,0.22090249,-0.46058866,-0.6729654,-0.17215669,-0.05633528,-0.38346344,-0.12618254,-0.02222226,0.10992916,0.1363422,
context,-0.07805479,-0.2982198,0.0761285,0.32447618,0.12937751,-0.53249323,-0.25533256,0.19073027,-0.29274672,0.2637499,-0.10759684,0.012826151,-0.1664169,0.092050344,-0.12757435,-0.05704513,-0.003653928,0.20171142,0.47396564,0.110634774,0.1250958,0.20565897,0.05881798,0.43180245,-0.21409115,-0.2635685,-0.037799884,0.27136278,0.12352081,-0.3489082,
doStart,-0.46265814,-0.25207895,0.31491473,0.06987076,0.43417066,-0.47155347,-0.22923847,0.26146084,-0.6954016,0.38494304,0.28658324,-0.06381409,-0.5244978,0.3721159,0.06443511,-0.3016879,-0.1766888,0.19362721,0.62813103,0.06613693,0.28179443,-0.29445043,-0.55414236,0.040549606,-0.05846718,-0.3411684,-0.012679749,0.09022112,0.102500476,0.016505728,
doStop,-0.50828904,-0.2585568,0.34719208,0.005843262,0.49927327,-0.44335988,-0.08283264,0.19919606,-0.7050046,0.34266138,0.27968097,0.032854248,-0.4993644,0.32737845,0.06257109,-0.3502974,-0.10310428,0.18352553,0.68297523,0.14681709,0.32538262,-0.26752597,-0.64512146,0.026416782,-0.13737738,-0.31068733,-0.009370748,0.018307434,0.08312206,0.055500295,
ArrayList,-0.41364077,-0.5637507,0.41677642,0.38982117,0.2125494,-0.44857427,-0.9258831,-0.03269535,-0.25818846,0.5622047,-0.013348268,-0.18701904,-0.65594965,0.21983811,-0.13696031,0.5319062,-0.36319998,0.033171795,0.50678194,-0.044423334,-0.16705164,-0.102147646,0.29328838,0.52713585,0.10270583,-0.02191053,0.15382372,0.2828767,0.21594203,-0.089274086,
getBody(),-0.501934,-0.38834274,0.30067983,0.3831008,0.41618076,-0.4812793,-0.5636377,0.06863241,-0.54055434,0.48633522,0.17199887,-0.28534397,-0.55301535,0.46616307,0.026130822,-0.11112521,-0.3062306,0.41898054,0.21049163,0.035258,0.104723364,-0.19320281,-0.2383163,0.16791044,-0.04841127,-0.45074415,-0.08034508,0.09443655,0.11978136,0.002396979,
getConfiguration(),-0.5454861,0.14170827,0.21433115,-0.20011275,-0.24018867,-0.77838933,0.12847759,0.5947154,-0.63728833,-0.02686275,0.15175574,-0.49680826,-0.44177592,0.16180156,-0.259951,-0.096948914,0.0773561,0.03111338,1.6337688,0.03505987,0.16574928,0.030529233,-0.6026047,0.5173617,-0.38460007,0.28058577,0.17560202,0.4763824,0.37428793,0.3827884,
toString(),-0.570811,-0.19350868,0.26081213,0.17349896,0.3935545,-0.47647864,-0.4368609,0.031214269,-0.6227763,0.49410817,0.1751494,-0.14239211,-0.5969204,0.41390762,-0.007011962,-0.029149668,-0.31709,0.11671124,0.55727106,0.07426807,0.15700094,-0.30019313,-0.3887973,0.23471211,0.01863538,-0.2268108,0.018052252,0.1207739,0.07758685,0.15284671,
SwitchStatementCase,-0.609966,0.014728524,-0.06300141,0.24629934,0.5724168,-0.6184436,0.47039926,0.05793201,-0.82265043,0.4131712,0.50443375,-0.10003628,-0.5288053,0.28548962,0.16602536,-0.571017,-0.24560778,0.320568,0.7516542,0.15172796,0.47658488,-0.4334189,-0.9198913,0.24590878,0.016656324,-0.21508461,-0.061512735,0.12242095,0.13267769,0.35448518,
append(),-0.98075217,-0.21373425,0.50030446,-0.07050014,0.37387648,-0.57715183,-0.5539859,-0.121833265,-0.7763303,0.6210044,0.1323881,-0.13141762,-0.6927064,0.43144023,-0.14334214,0.25493386,-0.3155517,-0.07083713,0.84346026,0.13446955,0.11492867,-0.45221472,-0.45824942,0.4117091,0.117268115,-0.06310449,0.15619548,0.18393673,0.13748243,0.36958492,
equals(),-0.6436533,-0.15236239,0.29693827,0.19557656,0.36698225,-0.5378886,-0.43736005,0.10435089,-0.6095637,0.50897306,0.2873373,-0.27592614,-0.7305925,0.39850616,-0.019744165,-0.043252174,-0.33033943,0.13820358,0.6743116,0.055801377,0.061267726,-0.34005752,-0.4579948,0.22061025,0.050026063,-0.13863343,0.06756496,0.18513566,0.066663064,0.28230295,
ForControl,-0.6387425,-0.3455028,0.41326,0.2306404,0.2528334,-0.49029788,-0.63647884,-0.051414818,-0.4760204,0.5171224,0.20586625,-0.15223056,-0.7080059,0.2581183,-0.106390186,0.31966934,-0.36292893,-0.035958648,0.7183217,-0.049839556,-0.04560344,-0.3503747,-0.095520645,0.3964547,0.11233015,0.112674795,0.1730782,0.22662072,0.16161114,0.20688769,
substring(),-0.6575217,-0.10503887,0.25337428,0.057361245,0.374198,-0.51269376,-0.33931538,0.05846287,-0.6905482,0.45615977,0.28765273,-0.19036716,-0.70246536,0.39434472,0.021088516,-0.11476966,-0.3104329,0.073908925,0.6857268,0.06445033,0.10532802,-0.4482384,-0.48584768,0.14996684,0.040532194,-0.110376865,0.041201558,0.15966272,0.02472496,0.32642072,
getEndpoint(),-0.44313347,-0.28762314,0.31075275,0.18897754,0.40609905,-0.45749596,-0.3216119,0.18172751,-0.5997568,0.4217882,0.22583325,-0.13242847,-0.5149248,0.33587384,0.035006873,-0.19032882,-0.23309368,0.15414706,0.58011293,0.047413856,0.14851029,-0.24389003,-0.40524337,0.15435524,-0.06392109,-0.25027195,-0.023957284,0.1226694,0.09797587,0.044074424,
createExchange,-0.09264835,-0.29778078,0.099514015,0.49353942,0.24060744,-0.55984807,-0.24293324,0.29118544,-0.34006888,0.2505133,0.0318475,-0.1325591,-0.14604749,0.2591509,0.01474291,-0.37087414,-0.02136729,0.41444933,0.310277,0.17301741,0.17686024,0.20677094,-0.12623994,0.20499252,-0.19492243,-0.55242807,-0.08247319,0.2210625,0.24646744,-0.454518,
getClass(),-0.4569545,-0.21627091,0.22273739,0.24381256,0.24098119,-0.41278514,-0.42077667,0.10765573,-0.458498,0.4512203,0.16044706,-0.21217139,-0.5335083,0.3491743,-0.054762725,0.014740118,-0.28874904,0.11794293,0.52365196,0.037968248,0.09638719,-0.1872608,-0.20221217,0.28175947,-0.014429764,-0.15045536,0.004634043,0.16793454,0.12174981,0.068249255,
expression,-0.19875854,-0.3371568,0.09087143,0.5620806,0.061307255,-0.51019424,-0.6685364,0.20417418,-0.2551883,0.43221143,-0.04269489,-0.24186064,-0.42817038,0.39698026,-0.09470978,0.0054164184,-0.2223923,0.3619917,0.2719849,0.06870386,0.09522415,0.14628108,0.14891183,0.44683734,-0.081817746,-0.45155242,-0.024656586,0.23781012,0.14905168,-0.2834173,
RuntimeCamelException,-0.47097453,-0.33123392,0.36697677,0.09602349,0.74166256,-0.39587012,-0.099452004,0.3619331,-0.7930719,0.40605554,0.46454623,0.02261082,-0.55811834,0.21272165,0.24908893,-0.5146929,-0.23563449,0.15882118,0.64490825,0.09528974,0.3086789,-0.39516288,-0.7688581,-0.18090793,-0.025756225,-0.25998855,-0.18061185,0.04273696,0.153572,0.10126771,
getOut(),-0.18175009,-0.37109658,0.18224354,0.49575624,0.20827648,-0.44839936,-0.1971608,0.15784176,-0.24503472,0.32422036,0.028869879,-0.06993952,-0.2771072,0.20439756,-0.07322232,-0.19680299,-0.037792042,0.40323922,0.2872374,0.11582051,0.18418539,0.07197192,-0.029333891,0.32460165,-0.20686916,-0.41472396,-0.11312128,0.20875943,0.16476199,-0.22075114,
BreakStatement,-0.6208988,-0.086991966,0.13291642,0.1351518,0.63761634,-0.58868927,0.25378162,-0.022883138,-0.79972035,0.40847725,0.4831932,0.020636613,-0.5685361,0.23697354,0.13740996,-0.40498406,-0.25582594,0.16915989,0.77074164,0.16475531,0.33233342,-0.4866748,-0.84270835,0.20468526,-0.010116988,-0.15122256,-0.014471881,0.097041145,0.12262063,0.33125225,
evaluate(),-0.42974898,-0.3621639,0.22963314,0.44008034,0.22664724,-0.44941926,-0.6385585,0.16324998,-0.4376056,0.49565926,0.13704166,-0.28888908,-0.625422,0.43679184,-0.039291196,-0.019952416,-0.28964737,0.2931289,0.4150558,-0.002598795,0.073292695,-0.14388002,-0.08498728,0.32173598,-0.027665704,-0.3131264,-0.029150274,0.1843306,0.12941886,-0.018924627,
WhileStatement,-0.52646464,-0.31471565,0.32496846,0.21480149,0.43022785,-0.39194754,-0.29813835,0.060006045,-0.5425502,0.45498157,0.28591508,-0.054845847,-0.634331,0.23783118,0.06285763,-0.044916578,-0.2911405,0.05875672,0.62363714,0.06822974,0.094709724,-0.32152036,-0.4000145,0.1780792,0.038514353,-0.11134965,0.022859735,0.16313316,0.112706654,0.17136012,
isDebugEnabled(),-0.67412764,-0.2587147,0.32136893,0.07290127,0.6967603,-0.46347916,-0.111310326,0.0705007,-0.8313266,0.5008084,0.47591498,-0.012533992,-0.72057754,0.29442286,0.2189269,-0.3268824,-0.33693618,0.14182341,0.67659104,0.09520822,0.24178126,-0.56919575,-0.8028748,-0.01671866,0.013915995,-0.18837741,-0.049868718,0.062975705,0.071927115,0.3297466,
getBinding(),-0.16026025,-0.26273808,0.13199762,0.3097091,0.36643267,-0.49703625,-0.09250342,0.22551255,-0.4086928,0.26523846,0.12196152,0.0020769509,-0.20869349,0.17551726,0.063139975,-0.42232576,-0.051018547,0.32042342,0.36311093,0.19090141,0.24882063,0.03691069,-0.3126961,0.14095311,-0.21167436,-0.41447455,-0.10357714,0.17628856,0.17920032,-0.27750877,
org.apache.camel,-0.11094975,-0.3180622,0.112829626,0.39488676,0.18621925,-0.42528108,-0.107811116,0.12301984,-0.19319159,0.2930873,0.03082589,0.0461684,-0.24704212,0.06843965,-0.09593112,-0.14853549,-0.026614558,0.1834452,0.46357852,0.1546447,0.17759795,0.091685034,-0.036643226,0.3660483,-0.15524645,-0.27934596,-0.03522466,0.22118111,0.18337141,-0.24515472,
notNull(),-0.26167077,-0.28710884,0.09108948,0.4535386,0.1459431,-0.5217776,-0.49356073,0.24192096,-0.40988475,0.4180573,0.0051423525,-0.16414139,-0.44729105,0.35001475,-0.047527984,-0.07015697,-0.20808767,0.25261158,0.4113618,0.059392955,0.1635385,0.01191783,-0.045000274,0.3410871,-0.08267675,-0.3373789,-0.04714425,0.22546422,0.09691137,-0.13596405,
org.apache.camel.builder,-0.14691535,-0.38717875,0.1899926,0.43783382,0.1270152,-0.42511004,-0.25715584,0.11653924,-0.17305304,0.34224963,-0.017396232,-0.016505513,-0.32339907,0.086996935,-0.104445755,0.018682156,-0.059123263,0.15871151,0.51426363,0.11981987,0.08082,0.08456078,0.08148172,0.46131706,-0.1155202,-0.19930351,-0.00827872,0.288859,0.19246107,-0.20955105,
ScriptBuilder,0.13827099,-0.3774049,-0.026749058,0.6291852,0.110195376,-0.49779215,-0.1370957,0.16979432,-0.1772773,0.4099159,-0.11312452,0.112679295,-0.2247546,0.08018279,-0.12847377,-0.2520731,-0.06791759,0.4067547,0.45365375,0.23991361,0.3193972,0.31174767,0.1074427,0.47312608,-0.15403402,-0.43160105,-0.126123,0.25377515,0.19543889,-0.5219901,
getExchange(),-0.21695442,-0.26581776,0.11465774,0.3985314,0.2401387,-0.49459028,-0.31140882,0.18478686,-0.33736038,0.3565097,0.029618964,-0.10083101,-0.35934106,0.2704504,-0.03887057,-0.21174112,-0.14259207,0.30407557,0.35686922,0.14145873,0.20559876,0.052208956,-0.10179262,0.2946632,-0.1576718,-0.39625466,-0.07712243,0.21836357,0.14375563,-0.23437467,
HashMap,-0.20582847,-0.4042131,0.23285209,0.39790154,0.20064473,-0.40609482,-0.4643833,0.063824296,-0.2235199,0.39756677,-0.0015180327,-0.017920744,-0.4071287,0.11526797,-0.07506768,0.12766849,-0.18135606,0.14144495,0.45478886,0.052762493,0.0105636185,0.01958018,0.11379835,0.39016354,-0.060458332,-0.18370637,0.035459492,0.25666046,0.16994388,-0.20741138,
setBody(),-0.25116593,-0.34580702,0.2080866,0.37709427,0.2416479,-0.4675112,-0.33144772,0.116162695,-0.3292572,0.35528398,0.052085575,-0.10284316,-0.35491043,0.25261512,-0.02911107,-0.11789537,-0.10541715,0.32237002,0.35686734,0.09792928,0.14057308,-0.006291512,-0.08112762,0.29081622,-0.13385507,-0.34182915,-0.065121576,0.16272281,0.16731021,-0.14236312,
size(),-0.47639796,-0.26389316,0.31680834,0.23662724,0.2799896,-0.47176436,-0.47186184,0.07636559,-0.45749143,0.43579143,0.17241594,-0.21457899,-0.6114819,0.32495064,-0.037894055,0.08345234,-0.29145113,0.09073756,0.6158345,0.020365866,0.04217903,-0.21598741,-0.19480748,0.31835574,0.045820195,-0.12125772,0.08292099,0.1974942,0.1548522,0.10435277,
evaluate,-0.28807905,-0.37248993,0.19876796,0.5429181,0.18992494,-0.4566222,-0.713915,0.11899697,-0.29057926,0.44401512,0.045967568,-0.28910452,-0.5182061,0.40521008,-0.08727007,0.008732147,-0.2906644,0.34788668,0.25736272,0.057887923,0.066908196,0.020529874,0.04521989,0.3389761,-0.014878725,-0.39703152,-0.040527925,0.1731552,0.17954221,-0.18274806,
getValue(),-0.5207944,-0.3289525,0.31937557,0.27765027,0.3579395,-0.45609623,-0.47369584,-0.022028413,-0.43758446,0.52573925,0.16385795,-0.07518918,-0.61124766,0.22740054,-0.0814932,0.16969264,-0.27764225,0.06940083,0.56201774,0.022788035,0.03687128,-0.24844426,-0.16725843,0.32881364,0.028470987,-0.09859444,0.065121256,0.17965803,0.120369025,0.11608215,
org.apache.camel.impl,-0.1600436,-0.35090172,0.16667815,0.37064344,0.18937421,-0.4140789,-0.2131903,0.08875906,-0.20701437,0.33133838,0.029573362,0.020669926,-0.32102463,0.095915176,-0.07007805,-0.059596896,-0.072031066,0.17524283,0.46726364,0.11553585,0.11043167,0.06068204,-0.0022041718,0.381333,-0.13166505,-0.24144755,-0.016370788,0.23322006,0.18000457,-0.20688628,
