name,vector_0,vector_1,vector_2,vector_3,vector_4,vector_5,vector_6,vector_7,vector_8,vector_9,vector_10,vector_11,vector_12,vector_13,vector_14,vector_15,vector_16,vector_17,vector_18,vector_19,vector_20,vector_21,vector_22,vector_23,vector_24,vector_25,vector_26,vector_27,vector_28,vector_29
put(),0.19663648,1.4720141,1.0526595,-0.038232487,-0.26066485,-0.3599497,-0.34179685,-1.2188605,-0.62223583,-1.1467419,-0.112231284,0.5663637,-0.6024992,1.3966429,-1.1244272,-0.63843644,0.28859183,0.73832977,0.858576,0.79459006,0.56308055,-0.24073178,-0.057245973,0.95738345,-0.0076208706,-0.45019737,0.13723049,0.89214814,-2.6681647,1.4531004,
putShort(),-1.0505424,-0.82502913,1.4509001,-1.5404215,0.51906323,-0.08300178,-0.3385328,-0.6932595,-0.23092492,-0.14659907,0.59461164,-0.086067654,-0.3471094,0.65564346,0.49436522,0.15657043,0.43045256,0.9613044,0.17586008,-0.3432635,-0.3505829,0.049859155,-1.0017016,-0.0947556,1.3918471,-1.3932542,0.60904545,1.4396526,-0.930962,0.15041867,
SwitchStatementCase,-0.28033412,-0.88007754,-0.39260072,0.7560192,0.49954107,-0.088716514,0.89551944,0.42915425,-0.25469345,0.26216647,0.22607395,0.3605124,-0.5469928,1.2694467,-0.0766275,0.9437401,0.0908401,0.30320328,0.6580721,-0.4398584,1.1491334,-0.44592977,0.19314156,0.69326735,2.2058482,0.81840557,0.58215654,0.5030382,-0.8783164,0.8393372,
ForStatement,-0.19499213,-0.04795831,1.2252938,-0.50332713,0.62710756,0.20202154,0.6826305,-0.65746367,0.27735248,-0.51439667,0.6319909,-0.031545483,-0.8467575,0.48972932,-0.15646356,-0.5278911,0.23575838,-0.22401607,0.38088024,-0.23828705,0.19805738,0.65819156,-0.40581548,0.25487375,0.16008793,-0.019548923,0.45277414,-0.17787494,-0.7602193,0.52082556,
ForControl,-0.26947993,0.49523005,1.1758564,-0.22987352,0.037079483,-0.2676397,0.6375605,-0.8163419,0.01866748,-0.2652007,0.76654625,0.24592498,-0.81383526,0.13509922,-0.043423213,-0.38380346,0.43870077,-0.2674871,0.73408335,-0.60007334,0.034096725,0.39600202,-0.4452766,-0.33071226,0.62386274,0.39211172,0.10674407,0.1742694,-0.93745553,0.24640645,
BreakStatement,0.026267044,-0.82463276,0.06279311,0.74347115,0.7227644,-0.13660358,0.74536484,0.1389719,-0.024218014,0.39605963,0.46514505,0.5376295,-0.32003394,0.6788692,-0.117211305,0.9390616,-0.08101622,-0.1415383,0.52984464,-0.20981865,0.75901234,-0.16088217,-0.3994878,0.9250456,2.0670478,0.89158803,0.56419724,0.18697263,-0.8604648,0.6179515,
ThrowStatement,0.29505968,-0.6103099,0.46952105,0.22142503,-0.16460024,-0.60161126,0.09699744,0.02086732,-0.23012517,-1.1375823,0.86701816,0.10312909,-0.24529174,0.7005265,0.49093702,-0.53748107,0.10314248,-0.09827829,-0.27538484,-0.01450961,-0.08391637,-0.73454237,-0.6004468,-0.09089033,0.7967965,-0.031020481,0.69695544,0.25965774,-1.0151196,0.5045058,
in,1.0913489,-0.8793117,0.45138314,-0.07874725,0.10580308,0.41313457,0.21373658,0.80390406,-0.5329151,-0.48130307,0.32453302,0.2251603,-0.15895927,1.4588891,0.23598148,0.68349963,0.900801,-0.47138786,-0.1799269,-0.21251476,0.54658365,-0.22890611,-0.9312495,0.30458733,1.5521308,0.38953617,0.4110711,0.5568472,-0.7947923,0.052492756,
add(),0.44935313,0.067638725,0.55837685,0.063128434,0.057133235,-0.30056167,0.6583736,-0.2535862,0.06499357,0.76366377,0.7357413,-0.47436273,-1.0228387,0.9622351,-0.4633375,0.15981364,0.6228194,0.033590138,0.40159982,0.34898922,0.5916177,-0.38018668,-0.44553062,0.22745638,-0.33093667,0.6891437,0.5409195,0.04990417,-1.6607958,0.48712218,
offset,-0.54107,-0.6493309,0.609313,-1.1565032,-0.12098265,-0.1724682,0.31754526,-0.3287055,-0.1465399,-0.46245128,0.37607956,0.026891477,-0.19352669,0.6597535,0.58845806,-0.119000345,1.0608917,0.65558547,-0.15855053,-0.09344201,0.044164862,-0.0011528633,-1.2413076,-0.13615572,1.0916688,-0.6714764,0.12759954,0.34812346,-0.9881034,0.22313301,
readShort(),0.45507988,-0.28978822,1.0264851,-0.5815144,0.19759473,0.113267735,-0.23379025,0.5987679,-1.2142495,-1.026892,0.5117485,-0.17806292,-0.705126,1.3403327,-0.07177233,0.69035584,0.5897699,-0.16484839,0.15797438,-1.0449754,0.97638077,0.035464358,-0.8718544,0.026537329,0.793781,0.3597656,0.042560544,0.55528754,-1.4594582,0.4645831,
toString(),-0.87869364,-0.4392876,0.5607019,-1.081512,0.2544126,-0.023979107,0.32806903,-0.5455221,-0.7018006,-0.27621368,-0.004307715,-0.024583155,-0.2836459,0.84914124,0.8484196,-0.057723735,0.69203025,-0.07472111,-0.09587837,-0.14483237,0.24031454,-0.51543486,-0.73350465,-0.4229012,0.70672756,-0.58638656,0.4064414,0.2807119,-1.2279595,0.29678127,
data,-0.4836579,-0.64051247,0.7854451,-1.3085556,0.19309333,-0.42233825,0.3629434,-0.4855096,0.10990498,-0.43010783,0.49558812,0.009230458,-0.491433,0.6517806,0.29057893,-0.06754,1.1069574,0.66655725,-0.07207381,0.30904967,-0.30505493,0.010864191,-1.0902541,-0.1999027,1.0384979,-0.68983006,0.074761964,0.34980768,-0.8445859,0.31245115,
PropName,-0.094883695,0.33145064,2.1747384,-0.54145426,-0.050521944,-0.5209455,0.48337674,-1.3305242,-0.14234743,-0.98129964,0.6147837,0.2626758,-1.8130049,2.3654227,0.28598997,-0.27022812,-0.22025555,1.108969,-0.4078052,-0.032130532,0.8306215,-1.0262032,-1.0668461,1.3409731,1.8283226,0.5480024,0.9505211,1.6196995,-2.2882335,0.58125633,
addProp(),-0.57406086,0.29838398,2.424574,-0.9004373,0.23773329,-0.49078658,0.5068506,-1.5556846,-0.52592754,-1.186511,0.46290657,0.42519122,-1.8625202,2.4385161,0.47488058,0.012408625,-0.12296491,1.2136161,-0.39011458,-0.068691805,0.9138403,-1.0847691,-1.2645936,1.1820819,1.7320564,0.39974082,0.83732444,1.7048175,-2.4771264,0.7220755,
data(),-0.55359995,0.2837534,2.4446397,-0.88478726,0.21746719,-0.49007866,0.51827216,-1.5326327,-0.48431498,-1.1774317,0.46346277,0.43243843,-1.8744015,2.4315436,0.49258748,0.0018908618,-0.14474152,1.2198218,-0.39682618,-0.07850076,0.89134276,-1.0796177,-1.2476937,1.2349802,1.7417814,0.41609663,0.8593795,1.6866208,-2.4884827,0.7071826,
StringBuffer,-0.45155445,-0.1079381,0.8442575,-0.85166436,0.19755013,-0.091811724,0.09391793,-0.01660499,-1.3680264,-0.39880547,-0.03905533,-0.06457103,-0.7138086,1.2023265,0.49880517,0.29087177,0.17082284,-0.62076646,-0.05399451,-0.3813533,0.9016393,-0.2519732,-0.15573189,-0.3311681,0.62553096,-0.24746066,-0.0054494785,0.46249634,-1.2354492,0.39142668,
Byte,-0.25934467,0.26514465,0.74715674,-0.6103736,0.10897831,-0.8011722,-0.33126736,-0.86277336,-0.65525895,-1.0098128,0.07459529,0.50159377,-0.8285864,1.3525777,-1.1177562,-0.28177226,0.2478539,1.0363429,1.3093098,0.56221443,0.8533488,-0.019722737,-0.065729834,1.1433501,1.2321538,-0.34622613,0.01802979,1.2361028,-2.4546518,1.7244791,
getRow(),-0.12584673,0.41526356,2.1800508,-0.99132144,0.97764814,0.3279847,-0.07594963,-1.2321056,-0.7687394,-0.349927,0.101118594,-0.35175234,-0.3704503,0.028372832,0.7531823,0.17984305,-0.85643613,-0.046557702,-0.18991822,-0.2733491,0.097495034,-0.8086374,0.23598813,-0.25428352,1.0914509,-0.5519038,0.58502316,0.8759289,-0.43941447,0.5175179,
getRecordSize(),-0.81969273,-0.90711164,1.133184,-1.291498,0.054853316,-0.3403929,-0.19304399,-0.3021787,0.11821621,-0.44100878,0.8624588,0.15190023,-0.67475533,0.87700266,0.57713705,-0.355605,0.30969533,0.41922337,0.55069274,-0.2735508,-0.22008716,-0.02830541,-0.29623395,-0.14386098,1.3170216,-0.7768872,0.8775987,1.3359433,-1.0353981,0.24930722,
get(),0.07982913,0.45413768,0.69989735,-0.100686096,-0.20733966,-0.62804115,0.82325524,-0.83756936,0.048960656,-0.2230672,0.6646033,0.04639648,-0.70094615,0.7959023,0.064152375,-0.6791811,-0.103083745,-0.20928147,0.30938458,0.14750704,0.28852814,-0.025773834,-0.20081694,-0.075936444,0.015711937,-0.3844621,0.3596861,-0.060456686,-1.006828,0.57703274,
size(),-0.11589664,0.28251582,0.7600182,-0.12676086,-0.09527081,-0.6133567,1.0316501,-0.69093376,0.19027884,0.29000542,0.77014416,-0.060099635,-0.9676128,0.8526618,0.025914602,-0.3275057,0.23812488,-0.08522296,0.50943696,0.17493954,0.35667557,0.1011415,-0.11941517,0.020131696,0.2799423,-0.2138936,0.36831856,-0.15478194,-0.86424136,0.42722845,
getProperty(),-1.15771,0.17634308,0.24329443,-0.9663443,0.07198134,-0.073870845,0.4644157,-0.68529516,-0.90096986,-0.55721843,-0.58719325,0.7223557,-0.5129149,1.5493706,0.17877138,0.64754015,0.6557876,0.40411833,0.315538,0.23534682,0.38829476,-0.08711588,-0.6557909,-0.012219183,0.23755312,-0.7272474,-0.2253119,0.2624968,-1.6338972,0.5269565,
toHex(),-1.4039357,0.12524568,0.68837506,-0.7683204,0.6678888,-0.10380689,0.41070375,-0.6311341,-1.4400531,-0.5680099,-0.46961483,0.6266971,-0.632744,1.2211509,-0.013952222,0.98970187,0.37741813,0.46324214,0.18485509,-0.4575625,1.19317,0.008619511,-0.7817665,-0.12310076,0.42785764,-0.4385793,-0.35938928,0.58084697,-1.9445766,0.7340339,
toString,-0.3716582,-0.24066922,0.7067017,-1.0349479,0.03679411,0.041663848,0.15978433,0.058488235,-0.9933519,-0.9628065,0.31836882,-0.020645391,-0.47503173,1.0774567,0.36042067,0.15213078,0.13550802,-0.30953288,-0.07293715,-0.692715,0.85760933,-0.09987508,-0.3624182,-0.35793105,0.43943197,-0.13805519,0.21344063,0.45476347,-1.3032095,0.52294993,
value,0.19635487,0.23072082,1.1066979,-0.85275126,-0.25373477,-0.8829896,0.03281948,-0.23556237,-0.06399978,-0.42124936,0.28971592,-0.3689103,-0.30342662,0.4999745,-0.2537987,-0.47051436,0.10018663,0.9485697,-0.85244966,-0.18017733,1.0554638,-0.13950756,-0.2447253,0.3981648,0.27971777,-0.84906745,-0.6161952,0.16758206,-0.79840267,0.30801445,
getInstance(),1.5264146,0.42569095,0.10847073,-0.3828306,-0.72656184,0.8535874,0.70601827,0.40812087,0.27658746,-0.27367148,-0.37442848,0.20048463,-0.66433054,1.3011763,-0.5360639,-0.58132416,0.40850624,-0.041482728,-0.03350957,0.29126465,0.21895991,0.321244,-0.53899276,1.0077891,2.5462935,0.8319303,0.34117615,0.8535161,-2.0283988,0.07254959,
toHexString(),-1.0054274,-0.2310393,1.4943256,-1.3382491,0.9418038,-0.005648104,0.08084469,-1.0530484,-1.258531,-0.23321736,0.089108996,-0.100644276,-0.3598661,0.73957926,0.56935585,0.95610076,0.11483096,-0.23044159,-0.27381927,-0.4449476,0.47428057,-0.3120157,-0.62446165,-0.26409745,0.5581381,-0.6850857,0.3135814,0.6943273,-1.1925015,0.5615408,
isSet(),0.12843646,-0.20487423,1.7739377,-0.7311508,-0.054677732,-0.6451393,0.34406793,-0.23066516,-0.7391914,-0.16813777,0.6857411,-0.13330452,-0.2882047,0.63877505,0.05586677,0.015781071,-0.09964541,1.1359948,-0.74338806,-0.5407271,2.1369731,-0.21556766,0.19903016,0.27142432,1.5992244,-1.328142,-0.26496255,0.79758805,-0.88622767,0.24680215,
id,0.9912877,-0.4008474,0.27089244,0.17173487,-0.39616573,0.021497376,0.1996086,0.23630907,-0.57516956,-1.1157736,0.9069677,0.12710541,-0.2414171,1.0264986,0.16818018,-0.26339477,0.70899785,-0.08887625,-0.5322442,0.046439867,0.4382185,-0.63898176,-0.6917057,0.1421491,1.4331863,0.0075004916,0.5887798,0.4214006,-1.1449412,0.37354317,
serialize,-0.7361529,-0.9586692,0.64682984,-1.5998096,0.14496537,-0.60438,0.63806474,-0.50332,-0.5211059,-0.54332,0.4262548,0.118737355,-0.30587137,0.8403944,0.5702418,-0.0684316,0.9105174,0.3364236,0.19515291,-0.10637011,0.14612032,-0.24711028,-1.1782397,-0.09445804,1.1933624,-0.72622305,0.3174254,0.35740298,-1.443548,0.57193226,
RecordFormatException,0.5649107,-0.5712997,0.7902557,-0.42907402,-0.0021117523,-0.31078452,-0.16536032,0.18954314,-0.91165614,-1.5561464,1.0620531,-0.10209137,-0.29778466,0.9633471,0.46859547,0.03123472,0.48676673,-0.23367247,-0.3369266,-0.457407,0.2383035,-0.45390397,-0.8100715,-0.050752267,1.3520178,-0.036442634,0.8616604,0.46419948,-1.2770728,0.5988805,
fillFields,0.8178574,-0.49995703,1.0020044,-0.6960934,0.011861179,-0.13589899,-0.16245404,0.19792125,-1.0419554,-1.4926767,0.88535357,-0.13241203,-0.4913464,1.1078475,0.20878188,-0.08125613,0.76313263,-0.2618785,-0.19181734,-0.4978404,0.2920473,-0.36829966,-0.9849327,-0.0828718,1.3087376,0.12559797,0.5394666,0.44705325,-1.5024499,0.6161831,
getColumn(),-0.41438246,0.23277298,2.1516883,-0.96950454,0.8504032,-0.030608186,-0.16099574,-1.4092621,-0.9104093,-0.6693311,0.14754413,-0.08599273,-0.23203038,0.15454672,0.8450739,0.21725106,-0.91101915,0.24192832,-0.27333057,-0.16772865,0.29329535,-0.98684865,0.5446048,-0.23045227,1.1385223,-0.63636816,0.7243807,0.9286047,-0.5295296,0.7459257,
getRecordSize,-0.4933655,-0.77393836,1.1456316,-1.0617721,-0.29176787,-0.24947006,-0.011566135,-0.12625633,0.24004394,-0.5439969,0.9543198,0.2962169,-0.36609116,0.7962831,0.7134793,-0.49126458,-0.01129969,0.32631508,0.46939728,-0.21250781,0.035093978,0.088388965,-0.08397187,-0.14933781,1.2954416,-0.6394785,0.94359446,1.5426373,-0.8434787,0.023874598,
clone,-0.3907464,-0.5354057,0.4339945,-0.86432314,-0.32092395,0.15046473,-0.18356538,0.20096871,-0.30270994,-0.4708559,0.21910983,0.31106925,-0.052546963,1.0740373,0.82832146,-0.081488885,-0.50126165,-0.08132966,0.23072945,-0.37468913,0.32640675,-0.10551181,0.04700643,0.17929266,0.9398628,-0.450081,0.73452246,1.3381313,-0.7300256,-0.16229145,
org.apache.poi.hssf.record,0.8330162,-0.10126336,-0.2932399,-0.17572393,-0.30407122,0.6505302,0.602356,0.41116476,0.24996455,0.29181314,-0.25493774,-0.014732871,-0.566718,0.6156217,-0.023987453,-0.10477461,0.13990785,-0.09709719,-0.55371314,-0.23388411,0.26621902,-0.057556517,-0.8420464,0.64651096,2.0125194,0.63977444,0.18145698,0.6156506,-0.843708,-0.55290216,
getSid,-0.17584309,-0.74415535,0.8328363,-1.0193664,-0.33208054,-0.2720373,-0.13069779,0.094357826,-0.09789747,-0.86253166,0.7073161,0.18882905,-0.22392486,0.8658312,0.8422047,-0.3972759,-0.1798409,0.28940362,0.20786603,-0.32751966,0.19067964,-0.11952013,-0.074189596,-0.09501453,1.3228858,-0.50482917,0.84684765,1.2846521,-0.7516051,0.13360958,
validateSid,1.3924448,-0.5721367,0.38592795,0.14832465,-0.16111721,0.17927113,-0.028855849,0.38354144,-0.36289293,-0.7675894,0.9135992,-0.08436675,-0.35719737,1.0744648,0.1562561,-0.04007281,0.52205604,-0.16376214,-0.4750018,-0.09738379,0.06416911,-0.61398435,-0.7411663,0.43306893,1.9751524,0.30251423,0.7467623,0.62374526,-0.9468301,0.28096431,
setShortBoolean(),0.75227886,-0.07808679,1.4909343,-0.5352925,-0.26146802,-0.7183565,-0.13182287,-0.20897207,0.0395345,0.18301813,0.653803,-0.58009887,-0.49957633,0.75606614,-0.6249999,-0.29115072,-0.07391534,1.6291916,-0.79838014,-0.40078774,1.7681165,-0.26726317,-0.12420029,0.92418426,1.2006593,-0.8936197,-0.41692254,1.2832409,-0.8249525,0.075945295,
WhileStatement,-0.027591998,0.16122627,0.90102327,-0.0940383,0.28213,0.3933152,0.40013736,-0.4451934,0.20033722,-0.08112443,0.5530984,0.09654469,-0.7451519,0.22522363,0.19417357,-0.56207454,0.059370853,-0.37773848,0.50161994,-0.1799548,-0.039628763,-0.13817848,-0.53834736,-0.120585956,0.23840198,0.47303912,0.530451,0.08493283,-1.0428667,0.203619,
index,0.33408478,0.3746745,0.7312432,-0.16594087,-0.53186506,-0.63318235,0.34382027,-0.6435492,0.5523227,-0.4041206,0.6268908,-0.10881742,-0.3258002,0.46255416,-0.0521202,-0.89612573,0.02360491,0.66690665,-0.14694661,0.24762157,-0.17989638,-0.14833872,-0.25322312,0.22810575,-0.030675458,-0.34682432,0.2790793,0.26361588,-0.56887126,0.14682281,
next(),-0.56941503,0.18909132,1.2413615,-0.3935013,0.085696675,0.32227567,0.35434553,-0.5503316,0.5446714,0.0012129627,0.66766346,0.36708027,-0.6789462,0.36286432,0.33789358,-0.4595768,0.060386427,-0.42848966,0.556797,0.13953362,-0.29056305,-0.013995757,-0.09605601,-0.11423024,0.2821511,0.11975808,0.9739723,0.40058815,-1.2316781,0.19947834,
arraycopy(),-0.23352118,-0.2944859,0.959817,-0.54910564,0.24866503,-0.4238038,-0.025668204,-0.51860946,0.44744644,-0.446415,0.8406319,0.1514509,-0.71305543,0.43090722,-0.053000025,-0.43832296,0.55908936,0.6595976,0.34172598,0.2169267,-0.59378946,0.1435461,-0.5856315,-0.022025233,0.63403237,-0.28043765,0.31774935,0.38970992,-0.61296844,0.3696164,
putInt(),-1.2530386,-0.69124293,1.7684034,-1.143632,0.544035,-0.42039418,-0.6552749,-0.59037346,0.2045678,-0.28234476,0.8917819,0.4440107,-0.7025367,0.5021485,0.13106683,0.044667657,0.19333337,1.1051785,0.7157387,-0.21318187,-0.07349034,0.44475403,-0.35426554,0.18187134,0.8223131,-0.7436857,0.48603413,1.6655637,-0.8836879,0.3422499,
hasNext(),-0.4581908,0.2544092,1.476274,-0.2542372,0.038849264,0.35202312,0.5537021,-0.56846774,0.5990237,0.017480258,0.82199466,0.34395078,-0.76179093,0.4288554,0.35534534,-0.5386818,0.13965859,-0.6229077,0.63951707,0.13136381,-0.27089962,0.15707399,-0.13822192,-0.08043018,0.5522603,0.24749874,1.055309,0.3910512,-1.3111551,0.14297125,
HSSFColor,-0.09311442,1.342939,0.7327577,-0.12487256,-0.11692943,-0.18622041,-0.6346856,-0.9583552,-0.8213846,-1.4011749,-0.494551,0.71951693,-0.40730718,1.1760337,-0.95608914,-0.26470178,0.06903663,0.77352214,0.7396462,0.47119862,0.37883478,-0.20765597,-0.248085,0.99252886,0.1838624,-0.10548088,0.1568974,1.0555854,-2.7025285,1.3384653,
iterator(),-0.44987002,0.19099268,1.2734964,-0.37051585,-0.14194623,0.21184088,0.8338173,-0.52220553,0.5996568,-0.038892623,0.7621668,0.37438443,-0.8601101,0.67783415,0.35762042,-0.64257896,0.2722149,-0.5745837,0.73884267,0.033932935,-0.036118828,0.237337,-0.13321257,-0.13804519,0.33888584,0.20378618,0.8148115,0.29801223,-1.2471617,0.116926104,
Long,0.2065728,1.315846,0.71840394,0.15579128,0.019977584,-0.34973338,-0.18501578,-1.0125694,-0.60241884,-0.9138537,-0.06413865,0.32829434,-0.6993936,0.8496446,-0.88344955,-0.47520575,0.11596775,0.2613919,0.61854285,0.41058856,0.44818154,-0.4503536,-0.29370797,0.66410816,-0.18033826,0.094695285,0.08763722,0.39819992,-2.2251432,1.3068029,
log(),-0.3391443,0.27750573,0.4938583,0.4899726,0.61166525,-0.5472306,0.5493564,-0.7059004,-0.65366876,0.3293665,0.16105682,-0.5335124,-0.74000114,0.841655,-0.23117717,0.6597258,-0.3458797,0.0320835,0.012454118,-0.059973326,0.7880218,-0.5676251,-0.07062916,0.35248774,0.105606295,0.118429266,0.33315185,-0.07061497,-0.63880837,0.7652581,
check(),-0.23800799,0.31184942,0.5078819,0.5268594,0.67455596,-0.48336926,0.43383968,-0.76156443,-0.6326002,0.37526843,0.18172313,-0.4936778,-0.7368047,0.76340157,-0.22572084,0.675351,-0.34456328,0.087011054,-0.03685618,0.119767256,0.6444962,-0.73936254,-0.16644996,0.37942582,0.0073965406,0.104399234,0.33866242,-0.077961326,-0.5932988,0.74324507,
length(),-0.22163148,-0.2845401,0.79179126,-0.23960818,0.63665193,-0.16304442,0.43865225,-0.31863633,-0.007825373,-0.2717416,0.6496889,0.19412729,-0.9371088,0.35743162,0.20486996,-0.1510913,0.07937698,-0.3213638,0.37936488,0.012172874,-0.11502536,-0.12588975,-0.4991886,-0.04647276,0.7135575,0.3460971,0.30114117,-0.06016042,-0.51702356,0.47889626,
getOptions(),-1.5457698,-0.120966494,1.113253,-1.1034948,0.5618522,-0.5334058,0.49696326,-0.7881693,-0.39355835,0.08292154,0.035170946,0.6331266,-0.75714266,0.5950171,0.13462889,0.44053847,0.0022248286,1.0334152,0.14650495,-0.11476294,0.9560476,0.24310318,-0.36351252,0.14021938,0.31834123,-0.8643747,-0.73084354,0.4468329,-0.700417,0.353416,
println(),-0.27498707,0.20563222,1.0529175,-0.43112874,1.184751,0.6243101,0.14195558,-0.6968018,-0.50550914,-0.30437893,0.14732242,0.14133249,-0.6670702,0.2335572,-0.14418504,0.3208502,0.42534533,-0.17532507,-0.10157902,-0.018230697,-0.16333203,-0.41864732,-1.3491215,-0.5289135,-0.07381986,0.30149612,-0.031666733,-0.0036543915,-1.360436,0.12858658,
ArrayList,0.34778765,0.095968746,0.4948944,-0.18355145,-0.3093946,0.07382056,0.39387468,-0.012415071,0.004375535,-0.07255917,0.35324728,-0.109765895,-0.70962507,0.88530976,-0.06690383,-0.23581834,0.5963344,-0.36232916,0.25243747,0.1036143,0.16523285,0.07901838,-0.6563444,0.15920947,0.037543893,0.43774605,0.29562503,-0.026199438,-1.2456253,0.16691081,
readInt(),-0.014834428,-0.2107379,1.0422397,-0.44196668,0.7698362,-0.13199605,-0.47948676,0.310816,-1.3436219,-1.3084195,0.6899594,-0.02794248,-0.97930104,1.099057,-0.098380975,0.5219131,0.4572914,0.028956339,0.024523403,-0.8176555,0.763901,-0.31764495,-0.9962885,-0.2740802,0.36293212,0.5166258,-0.08715328,0.39588314,-1.5209677,0.6960877,
getSid(),-0.236409,-0.31729373,0.92140484,-0.09177154,0.48325172,-0.41742158,0.3231129,-0.37046364,-0.1094799,-0.21217012,1.1374022,-0.048141513,-0.9614774,0.5211147,0.18731457,-0.20743944,0.19714311,-0.38816023,0.4222538,0.110603504,0.059945837,-0.26912495,-0.31345817,-0.09529868,0.6869461,0.30650988,0.7163022,-0.05309102,-0.9733944,0.78259426,
getRecordId(),-1.406726,-0.45609105,0.8685373,-0.83861405,0.31082132,-0.42609712,0.22166519,-0.46155185,0.24571127,0.08432182,0.64430875,0.6828629,-0.881861,0.59473944,0.31629327,0.072805144,0.1010934,0.659935,0.5304135,0.06444549,0.010940229,0.2224086,-0.27929103,0.044643372,0.5871445,-0.5165918,0.21394823,0.6673699,-0.62542963,0.18540987,
