name,vector_0,vector_1,vector_2,vector_3,vector_4,vector_5,vector_6,vector_7,vector_8,vector_9,vector_10,vector_11,vector_12,vector_13,vector_14,vector_15,vector_16,vector_17,vector_18,vector_19,vector_20,vector_21,vector_22,vector_23,vector_24,vector_25,vector_26,vector_27,vector_28,vector_29
ThrowStatement,0.13962619,0.051011354,0.23520657,0.40427062,0.8774954,-0.6046306,-0.047401182,-0.07869702,-0.23186044,-0.37727168,0.64715964,-0.13768847,-0.60779196,0.37317422,0.26563004,-0.32367453,-0.29673624,0.68622583,-0.45855993,0.7932759,0.10955339,-1.1069789,-0.14397109,-0.5470843,0.24883889,0.26666802,0.21941906,0.26319563,0.43772104,0.821019,
BreakStatement,-0.72151476,-0.1707146,0.16511016,1.7259439,0.9064627,-0.92241466,-0.47531322,-0.43450037,0.46979308,-0.871564,0.89574224,-1.0200539,-0.27100646,0.12751651,0.8878582,0.5919691,-0.3651248,0.20091426,0.35034066,0.80815023,-0.28693497,-0.7544624,-0.38699353,0.07671873,1.423965,-0.25481993,0.28081262,0.3933378,-0.33556768,0.62993073,
size(),-0.38491303,0.33005968,0.7259092,-0.66275686,0.28531232,-0.51130867,-0.021792931,-0.41771677,-0.18949707,-0.6421231,0.40295994,-0.5506646,-0.14575036,0.14935806,0.30133915,-0.52305424,0.13043675,0.40084895,0.9044292,0.5115414,-0.4912652,-0.15840508,-0.24101944,-0.5736569,0.5525409,-0.17455405,-0.06299295,0.4263177,-0.58442956,0.59887373,
SwitchStatementCase,-1.0943828,-0.06026375,-0.047509804,1.9939075,0.9867135,-1.4334171,-0.6867839,-0.48740968,0.46399015,-0.70398545,0.8868244,-1.5004851,0.11541837,-0.20827413,0.86737484,0.9329122,-0.4535405,0.25670806,0.2451871,0.97261035,-0.03416394,-0.85949075,0.018756125,0.2500094,1.8049723,-0.04009708,0.42258033,0.7511132,-0.18359351,1.0731776,
WhileStatement,-0.53917885,-0.014121267,0.7118784,0.25502518,0.41060358,0.07976072,-0.23268116,-0.15503038,0.5734116,-0.6706509,0.48011652,-0.6860527,-0.7163304,0.11313517,0.7830588,-0.17239234,0.44764796,0.038374737,0.43815613,0.24340187,-0.4979863,0.10819857,-0.46203214,-0.44285357,0.8282278,-0.19002223,0.035683867,0.17225376,-0.9139248,0.3580611,
TryStatement,-0.878982,-0.23987535,0.73183376,0.41477263,1.1078211,-0.68232113,0.011610072,-0.4613458,-0.6066546,-0.33712262,0.86759895,-0.24571197,-0.9923709,0.14546427,0.29129666,-0.010646119,0.08698597,0.32865292,0.17628965,0.20199318,-0.27417958,-0.7922258,-0.6636424,-0.030699002,0.21567206,-0.26908147,-0.059978135,0.00046449044,-0.41488966,0.21755761,
append(),-1.1447773,0.2962083,0.33514944,0.38087422,0.56709266,-1.3931957,-0.5991244,-0.91155416,0.059782356,-0.1745526,0.18759197,-0.89946616,0.29233098,0.05219004,0.45339003,0.14949645,0.61919683,0.36162874,0.7106328,1.6750981,-0.2754082,0.14931764,-0.048122324,0.12995511,2.190319,-0.23596686,0.26976278,0.84379995,-0.9270857,1.5140322,
get(),-0.5716545,0.6330615,0.6223243,-0.6974798,0.5995138,-0.690952,0.07830362,-0.0331447,-0.24421358,-0.50935376,0.17112733,-0.35441652,-0.18658179,0.3245128,-0.14187838,-0.7571797,0.13206692,0.47346187,0.78379595,0.39686474,-0.09447348,0.09352623,-0.25957912,-0.6403235,0.31220227,0.065978184,-0.1451105,0.4166868,-0.5004518,0.55221075,
None,-1.0484698,-0.18317768,0.79640007,-0.391162,0.39376476,-0.6881888,-0.15691124,0.0146009205,0.16333222,-1.1445622,0.68282384,-0.59739,-0.5512035,0.044300586,0.22708651,-0.42043313,-0.73400676,-0.14824657,0.34655225,-0.02156045,-0.23307459,-0.5608884,-0.64805084,-0.119576044,1.091169,-0.12076246,-0.2909533,-0.21789096,-0.37759188,-0.31080356,
add(),-0.43611264,0.4309653,0.7506145,-0.34678093,0.6911048,-0.38272098,-0.090324864,-0.3544022,-0.23357631,-0.67124707,0.30648735,-0.29620185,-0.21919163,0.3642463,0.19866663,-0.2501922,0.08921062,0.39978155,0.62229025,0.41545132,-0.65060025,0.0025941888,-0.4586397,-0.63059074,0.5762839,-0.066171676,-0.10571968,0.14481232,-0.7608343,0.41403377,
next(),-0.36103576,0.31141216,0.63202006,0.30251646,0.5372104,0.3109346,-0.40588018,0.041783884,0.50442696,-0.30621362,0.30650762,-0.64793247,-0.9805314,0.14966068,1.0141498,-0.32111347,0.6138066,0.26013225,0.5577811,0.58200705,-0.44209304,0.053174645,-0.812134,-0.94234467,0.9025418,-0.21732205,0.08596108,0.08421932,-1.1665741,0.5221755,
close(),-0.72724277,0.12613,0.30008802,0.3578627,0.84649986,-0.15596999,0.20966637,0.0638724,-0.4167534,-0.13712043,0.8066447,0.030925985,-1.031515,-0.13373506,0.40518087,-0.08024351,-0.052090887,0.17508891,0.1019699,0.183099,0.14092658,-0.6792857,-0.9017502,-0.9394928,0.3387813,-0.40550894,-0.006559133,0.23463088,-0.7945506,0.37332842,
reader,-0.33538362,0.7924179,0.45149443,-0.27603385,0.6171404,-0.6567582,-0.21031621,0.6432782,-0.029948972,0.3751244,0.122081265,-0.3811859,-0.7397806,0.38145646,-0.48113376,-0.70576984,0.4234115,0.3466536,0.36638215,0.12961935,0.5299781,0.6230854,0.008163301,-0.5912121,0.25920933,0.7313928,0.0909593,0.28575456,-0.7861765,0.639322,
ensureOpen(),-0.51574373,0.876675,0.18009366,-0.5009561,0.776831,-0.47381896,0.5210517,0.4899804,-0.50167525,-0.2758313,0.56017846,-0.20098503,-0.7684944,-0.045093786,-0.22249946,-0.59999096,-0.55327076,0.06372728,0.32516655,-0.31117445,0.15814072,-0.83864635,-0.28303042,-0.33026442,-0.13797152,0.61488,-0.28213194,0.2972337,0.077647336,0.31210595,
CatchClause,-0.8831649,-0.22837427,0.41643268,0.32082272,1.3153645,-0.8339465,-0.27196977,-0.48205614,-0.87623924,-0.18056892,1.0972695,-0.17128408,-0.80013734,-0.25042295,0.4269917,0.2625511,-0.3574759,0.35388276,0.04977452,0.21938886,-0.0028585661,-1.1022531,-0.7463032,-0.34833658,0.1305884,-0.114152536,0.09246226,0.036803816,-0.13762468,0.43238932,
field,-0.5999382,0.7670915,0.13608132,-0.44171807,0.60077435,-0.88964367,0.11070161,0.4695426,-0.21289663,0.041865543,-0.022305116,-0.36727884,-0.38587084,0.31142163,-0.7107311,-0.6720911,0.06806898,0.26718903,0.2059361,0.22865681,0.36036208,0.38560462,0.3881992,-0.25564212,0.39461425,0.85364324,0.07219395,0.4131154,-0.55651003,0.59457237,
doc,-0.04420136,0.7916159,0.30392486,-0.2300309,-0.086444356,-0.059603132,-0.21995941,0.9528459,0.76821524,-0.16816597,0.5238992,-0.5745381,-0.59535974,-0.120741926,0.36221972,-0.67904824,0.11071511,-0.093656264,0.054723203,0.025779,0.37573037,0.3309085,-0.21110466,-1.1377642,0.43992683,0.4961623,0.1296848,0.31670552,-0.8828426,0.6360869,
doc(),-0.20709977,0.58143586,0.44811094,0.31141526,0.1836459,0.22166415,-0.17018929,0.55151665,0.7960436,-0.3647044,0.5854517,-0.554043,-0.6240893,-0.08606724,0.9495062,-0.4750184,0.31652457,0.12603311,0.3583582,0.39375857,0.11392165,0.23611428,-0.76797837,-1.5260745,0.7747721,-0.008318178,0.11886752,0.39364964,-1.2987747,0.6668527,
equals(),-0.6568975,0.47688192,0.32267377,-0.3055859,0.36105055,-1.1735535,-0.9764284,-0.6591358,0.093859814,-0.49650586,0.24210256,-0.6691922,0.27223638,-0.61275685,0.37303787,-0.034220405,-0.099752836,0.4256993,0.06888493,1.3662623,0.17651029,0.18457183,-0.3029552,-0.825656,0.8698567,0.20874493,0.09837598,0.43850446,-0.40595993,0.5784469,
getBoost(),-0.4082331,0.8119639,0.21066572,-0.24159136,-0.19055884,-1.0478191,-0.8644414,-0.23080482,0.45104223,0.17727634,0.07737286,-0.84333545,0.31171438,-0.6749973,0.16339797,0.12369782,0.23401304,0.33655682,0.18496728,1.3016312,0.49001497,0.67381024,0.10628673,-0.7869534,1.2046815,0.6330782,0.19602135,0.7799825,-0.97446716,1.0943295,
message(),-0.82545084,-0.010252995,0.74543816,-0.16704221,0.8084199,-0.5598567,0.0038727422,-0.57126576,-0.6563152,-0.84455174,0.72016287,-0.08484972,-0.3912003,-0.0014340673,0.24528675,-0.06483564,-0.46948484,0.15507819,0.43973738,0.29035032,-0.5193877,-0.7179114,-0.4981241,-0.20582102,0.5278977,-0.19609122,-0.25414762,0.17333902,-0.23905416,0.23555069,
SynchronizedStatement,-0.6587431,0.1198843,0.6337275,-0.4095859,0.53633326,-0.49212244,0.14226477,-0.49578732,-0.64717096,-0.64858323,0.5609704,0.09223722,-0.27341652,-0.1682632,0.038508594,-0.065286,-0.541943,0.098923914,0.24231055,0.15559672,-0.3894804,-0.63052845,-0.45250493,-0.4929249,0.28801548,-0.035578888,-0.08136333,0.24523826,-0.28566444,0.4104993,
length(),-0.59519786,-0.14931233,0.39770323,-0.20765807,0.29154405,-0.8200888,-0.5036462,-0.398772,0.10705958,-0.95148885,0.59044886,-0.8920913,0.0034463096,-0.14872313,0.620766,-0.21024854,-0.19800565,0.06193904,-0.053186424,0.58477503,-0.2829891,-0.8307407,-0.103611745,-0.055351373,1.194285,-0.33109024,0.4190364,0.35121852,-0.13263911,0.6334907,
toString(),-0.48916444,0.31939104,0.087986685,0.16077535,0.44194758,-0.8227518,-0.5997741,-0.6102516,-0.2585015,0.27966234,0.013177976,-0.21628357,0.021015989,-0.30742586,0.28088817,0.266068,0.37001058,0.22403203,0.000557276,1.1887976,0.025543457,-0.029469883,-0.08552284,-0.3432348,0.8783199,0.19217056,0.44164127,0.4163323,-0.6235947,1.1645658,
name,-0.17726603,0.40494782,0.595987,-0.39857572,0.4596197,-0.59694606,0.10724359,-0.15458888,-0.344844,-0.0449849,0.15343753,-0.1984886,-0.4294581,0.25564173,-0.19934864,-0.20804945,-0.05114888,0.28645888,0.21587294,0.06849656,-0.1948154,-0.30101502,0.10672049,0.06761497,0.18586515,0.678155,0.23435636,0.1489736,-0.106067,0.2759237,
iterator(),-0.42710885,0.3602079,0.89754176,-0.054304983,0.6372667,-0.0008639713,-0.1437317,-0.071245484,0.2989338,-0.30324078,0.15547213,-0.4868529,-0.9153161,0.48967594,0.6370674,-0.4043782,0.8946035,0.22582674,0.71304953,0.5863027,-0.51941484,0.3794984,-0.5810959,-0.45015672,1.0468862,-0.06610527,-0.015252248,0.24367914,-1.3951681,0.52848107,
hasNext(),-0.61004674,0.31672817,1.0027008,0.04001769,0.67524695,-0.103621684,-0.19524553,-0.23576492,0.2969887,-0.36258343,0.14211209,-0.45778614,-0.9261736,0.44486138,0.79410607,-0.27803257,0.94345516,0.23912269,0.69705695,0.8177158,-0.5206435,0.4900388,-0.78156745,-0.57919526,1.2508996,-0.1255182,0.0590011,0.14297573,-1.5736908,0.6291157,
ArrayList,-0.12437629,0.32686916,0.73378605,-0.62574106,0.2527923,-0.30834174,-0.11566691,-0.0059563858,0.0077270847,-0.31049174,0.17641562,-0.69269913,-0.5758062,0.55679744,0.21226425,-0.60570526,0.45898324,0.4527648,0.6922178,0.34374323,-0.3508956,-0.003929455,0.07946186,-0.13893086,0.5997974,0.24751551,0.045643352,0.28631398,-0.6246469,0.4258092,
term,-0.16281231,0.3470939,0.20252913,0.20082666,0.6162475,-0.12109556,0.13781624,0.29371893,0.12612636,0.12522274,0.3136857,-0.23242953,-0.9172968,0.114251964,0.22408839,-0.29016086,0.06465082,-0.009734046,0.07698507,-0.012126905,0.11025962,-0.1642665,-0.43553394,-0.5572705,0.18104768,0.35334396,0.17513452,-0.026521938,-0.4012102,0.36233327,
e,-0.6690355,-0.13354348,0.36932904,0.59644526,1.1909151,-0.8904347,-0.25205985,-0.41995642,-0.61528534,-0.3135187,0.88920987,-0.19764519,-0.7532298,-0.079485126,0.4530169,0.100815676,-0.2534224,0.4183244,-0.019267969,0.48247346,-0.12683886,-1.1801759,-0.67583305,-0.26824477,0.23046096,-0.115083575,0.17750119,0.032911688,-0.087720476,0.4891171,
toString,-0.33210334,0.5749041,0.062448382,-0.2885773,0.18655682,-0.6254573,-0.48350316,-0.1081223,0.09143799,0.19901295,-0.17896144,-0.4253492,-0.15386179,-0.0720549,0.119969614,-0.29431856,0.3463786,0.24035792,0.19571202,0.97276443,0.20445442,0.27444738,-0.07079252,-0.54521877,0.7850398,0.5059557,0.33164784,0.27769983,-0.6512779,0.8830119,
info(),-0.6861505,0.11501477,0.6724085,-0.5787533,0.36447412,-0.7746893,-0.3200929,-0.5824694,-0.1977328,-1.0609065,0.4661246,-0.7846971,0.1047328,0.14900443,0.26698962,-0.4974809,-0.12117307,0.4156462,0.81490475,0.72100204,-0.52854943,-0.38934535,-0.21478471,-0.504114,0.9366495,-0.21547452,-0.062137146,0.49232343,-0.46423438,0.5513415,
getValue(),-0.34221566,0.8180814,0.69198596,-0.023420542,0.023769785,-0.066789694,-0.13893764,0.3753019,0.38917947,0.26198143,0.20383252,-0.43475348,-0.4882087,-0.16716701,0.029940587,0.05901191,0.65446913,0.094911344,0.5514164,0.24868235,0.02631219,0.90504295,-0.32776657,-0.5420382,0.8084581,0.43362314,-0.2143795,0.48356822,-1.7394719,0.77258444,
hashCode(),-0.4021046,0.6676302,0.22059403,-0.083694205,0.040220328,-1.4726788,-0.84420395,-0.18113272,0.47746047,-0.27602926,0.5613958,-0.9767867,0.3150015,-0.7671999,0.08795275,0.107667446,-0.33480433,0.37970012,-0.22586206,0.84402174,0.67116207,0.17446344,0.19408257,-0.70519304,0.71927047,0.7584053,0.23917444,0.6037153,-0.29269177,0.6240197,
close,-0.31370416,0.061401106,0.28747594,0.18866093,0.5084356,-0.07827126,0.06699327,0.0105315065,-0.13118799,-0.366995,0.58317226,-0.1399928,-0.7437986,-0.10384757,0.4403592,-0.09253015,-0.23135906,-0.029106123,0.04629884,0.009758461,-0.18068147,-0.7304441,-0.6993716,-0.8091456,0.3018773,-0.06578734,0.15627316,0.09464357,-0.4570467,0.3157961,
IllegalArgumentException,0.10647668,0.44747943,0.17591509,0.20662339,0.99723226,-0.5157769,-0.3861393,0.29455215,-0.3206351,-0.47323835,0.5265434,-0.3248454,-0.52870506,0.46435288,0.36991087,-0.32863733,-0.05483382,0.57882935,-0.23030593,0.28103226,0.04317554,-0.8585344,-0.20012647,-0.4555773,0.29657134,0.21746653,0.10969726,0.3232972,0.0059386,0.70067406,
arraycopy(),-0.47455063,0.12984082,0.28251922,0.2912831,0.36019647,-0.4606535,-0.16540179,0.4281517,0.35631967,-1.0289029,0.80938643,-0.9313914,-0.2844732,0.17829669,0.25002697,-0.17944929,-0.5163553,0.12731099,0.23292564,-0.084963754,0.049647707,-0.6677605,-0.20572531,-0.138418,0.8592208,0.00513825,-0.15478773,0.35166603,-0.31483495,0.09388352,
clone(),-0.57302713,0.18990773,0.3102363,-0.1599495,0.76907724,-0.74300873,-0.42792323,-0.074569896,-0.3059165,-0.3698775,0.41450906,-0.3757586,-0.58308923,0.24631214,0.20881099,-0.4647584,0.070577,0.5079803,0.4415897,0.5847595,0.020634737,-0.39244974,-0.6496193,-0.4039876,0.506976,-0.0877,-0.17750762,0.09242297,-0.48490724,0.41779032,
seek(),-0.38572428,-0.0013415053,0.33350903,0.6152596,0.51453507,-0.0042470763,-0.055332597,0.11840175,0.31474122,-0.65774804,0.59298587,-0.48756152,-0.71669006,0.07015013,0.69585377,-0.17036717,0.01532295,-0.05567726,0.15663007,0.08256336,-0.34991226,-0.41239768,-0.74348027,-0.6069,0.7410072,-0.23151356,0.11787419,0.105509005,-0.6132393,0.29528102,
set(),-0.55379283,0.39029586,0.25482315,-0.121622995,0.51572907,-0.34964427,-0.19044805,-0.09539706,-0.3026329,-0.77233607,0.26964176,-0.25760219,-0.5753825,0.17807825,0.2766594,-0.44781697,-0.095415175,0.54563993,0.78352225,0.60523254,-0.38165084,-0.22160491,-1.17608,-1.0949409,0.74899185,-0.06264737,-0.45772448,0.14052205,-0.9550242,0.54792523,
next,-0.17774831,0.36471137,0.47743157,0.055896014,0.20235132,0.20685437,-0.09186792,0.47066215,0.56335264,-0.5695929,0.43601912,-0.5635495,-0.6704851,0.11175767,0.63299835,-0.4147304,0.18520945,-0.105196916,0.34387556,0.11823589,-0.19517957,-0.030262372,-0.5257777,-0.8360369,0.678164,0.07703305,-0.026243998,0.17682259,-0.87543744,0.29798856,
text(),-0.6766725,-0.050300244,0.31645122,0.9128665,0.7870528,-0.45976457,-0.5866746,-0.70507425,0.15373002,-0.19435497,0.30148286,-0.4066708,-0.49041843,-0.16652922,0.8910342,0.24013819,0.48491487,0.089034416,0.075927675,1.0791135,-0.36965978,0.04526601,-0.71136963,-0.59656674,1.2823582,-0.30533448,0.42697653,0.19881684,-0.89544797,0.9550203,
addDetail(),-0.39960444,0.89832485,0.6319836,-0.104116224,-0.13257806,-0.4981122,-0.21050228,0.25803626,0.33197266,0.5175874,0.18543746,-0.57536465,-0.18340522,-0.3616383,-0.20960559,0.23749883,0.51195526,0.08693908,0.40731773,0.37758812,0.21092832,0.9005896,0.019078478,-0.34578696,0.92643714,0.69280314,-0.053969745,0.63920045,-1.564202,0.93233883,
put(),-0.42273578,0.41361722,0.6045533,-0.26059654,0.5413607,-0.20494762,-0.054288372,-0.05435081,-0.15366949,-0.48985648,0.19445522,-0.16053039,-0.3892331,0.28037712,0.07342797,-0.3739752,0.17579108,0.22035815,0.5402935,0.29144877,-0.33230004,0.12572291,-0.47215787,-0.6355322,0.4713158,0.053683158,-0.14517902,0.23334244,-0.8063561,0.44523966,
DoStatement,-0.40672365,-0.14196455,0.37408015,0.81617475,0.6528316,-0.29970118,-0.4507316,-0.19072588,0.43046662,-0.6967915,0.6624757,-0.87322986,-0.61871296,0.21960036,1.0129819,-0.17711289,0.27330396,0.3357485,0.35317948,0.64592326,-0.3058414,-0.3708688,-0.5402966,-0.41171673,0.96161836,-0.36377466,0.2948066,0.2242868,-0.5845819,0.5440878,
SwitchStatement,-0.5653051,-0.28392547,0.09218495,1.2680526,0.6794006,-1.0468938,-0.48280796,-0.45131826,0.2554816,-0.66677046,0.7788287,-1.1362548,-0.1844709,0.0052194796,0.6179124,0.51674,-0.38365594,0.31476372,0.12971956,0.75645524,-0.20810589,-1.0463257,-0.05650676,0.22834033,1.2526855,-0.0117858,0.4684975,0.39547938,0.055837885,0.69377,
getFilePointer(),-0.5676534,-0.24441327,0.5325616,0.068864875,0.2472881,-0.29999402,0.012309781,0.10441491,0.32882667,-1.055743,0.78972983,-0.6788505,-0.5274829,0.055554897,0.3775318,-0.24779114,-0.41185778,-0.048127696,0.36424726,-0.13928892,-0.35852736,-0.58764994,-0.54846543,-0.3256994,0.872418,-0.26929545,-0.0385518,0.1480542,-0.50042343,0.0674368,
offset,-0.029789848,0.1805146,0.237991,-0.11454532,-0.18375267,-0.3018433,0.20590214,0.6237328,0.5185837,-0.78621197,0.71664363,-1.1127831,-0.33635864,0.03408031,0.051749606,-0.37540403,-0.62844825,-0.04049698,0.0867996,-0.4415675,0.17399795,-0.8555043,0.21230315,-0.11596608,0.5842522,0.53644955,0.23763722,0.36771786,0.0038587002,0.14663431,
term(),-0.49062487,0.10607603,0.4001043,0.77235925,0.9522038,-0.12957314,-0.38434157,-0.17292686,0.15497899,-0.43678057,0.41873127,-0.40203696,-0.9100163,0.1978242,0.91590893,-0.19702122,0.4420965,0.20102707,0.25952214,0.689099,-0.33468536,-0.13141985,-0.8804999,-0.72374827,0.7822641,-0.28213358,0.15753789,0.092130706,-0.8616512,0.5925063,
writeVInt(),-0.73544824,-0.26999596,0.6341227,0.081915446,0.26162803,-0.76188946,0.03683098,-0.016137902,0.3522798,-1.3305166,0.94995344,-0.9208895,-0.359322,0.13675448,0.32006565,-0.2545149,-0.46637014,0.06102514,0.4609955,-0.021561489,-0.42329374,-0.6272829,-0.37693208,-0.17973627,1.0398027,-0.4015553,-0.075865015,0.27418396,-0.34734368,0.15459467,
ends(),-0.76645225,-0.27236214,0.20735435,1.522356,0.857768,-0.96366745,-0.38403967,-0.56056154,0.17279752,-0.90656924,0.9129119,-0.98848504,-0.3144114,-0.09953118,0.7213316,0.7193043,-0.7942005,0.21005628,0.15658304,0.82000864,-0.32409394,-1.2408204,-0.35804045,-0.16952457,1.4822736,-0.032879304,0.44273335,0.49620652,-0.087321244,0.7524114,
n,-0.10231413,0.66925323,0.40430963,-0.4506943,0.17732427,-0.35418603,0.23873919,0.8255151,0.347652,-0.30763924,0.5201502,-0.68394136,-0.51515865,0.04320492,-0.10918107,-0.6298284,-0.34187624,-0.04773208,0.19983459,-0.3908132,0.19528812,-0.28879395,0.10814287,-0.58856446,0.0073724333,0.7684931,0.091841765,0.27020037,-0.17617895,0.34911406,
maxDoc(),-0.23297986,0.41645244,0.58065474,-0.40568382,0.29878473,-0.25002342,0.15971324,0.4727713,0.04738254,-0.29496983,0.41661188,-0.57922447,-0.66120696,0.3886067,-0.06573562,-0.6489544,0.08955902,0.2441298,0.46951783,-0.14398324,0.0022923844,-0.14223501,-0.022951664,-0.26062372,0.3255508,0.30239967,-0.050419006,0.27676544,-0.47698393,0.29623553,
jj_consume_token(),-0.77975124,-0.2522831,0.014144325,1.5723742,0.92733145,-1.2165055,-0.41496405,-0.48854607,0.0411419,-0.72508883,0.916476,-1.0553683,-0.09698877,-0.068827026,0.49186155,0.8211622,-0.72139096,0.26600137,0.12801762,0.72699285,-0.22757389,-1.2865704,-0.17013003,0.18270572,1.5325974,0.11369637,0.42148682,0.5134309,0.028064925,0.8507859,
pop(),-0.19500695,0.3600356,0.43744263,-0.15900944,0.3698199,-0.22663155,-0.16432826,0.5249247,0.46956834,-0.7070741,0.55624306,-0.8682849,-0.560254,0.41802645,0.5845931,-0.6956179,0.13836615,0.37958,0.61708844,0.33978558,0.039353475,-0.17768928,-0.41814744,-0.688081,0.9820627,-0.14620335,-0.14361036,0.4502493,-0.8773123,0.45436776,
i,-0.061142374,0.55314183,0.2385479,-0.12273797,0.060342457,-0.21930504,-0.21589343,0.9730586,0.75738937,-0.3562454,0.44045055,-0.8459018,-0.5487304,0.10985527,0.14810096,-0.5578955,-0.11541824,-0.035360828,0.17598744,-0.17295118,0.4317847,0.06003646,-0.0023583365,-0.64643586,0.31341988,0.6722181,0.15411787,0.27857053,-0.49534526,0.29374683,
t,-0.7308911,-0.008749148,0.5152771,0.09032307,0.7967162,-0.51350856,0.13508646,-0.1417056,-0.53296626,-0.24601537,0.75366133,-0.08514509,-0.89832145,-0.10220781,0.090199634,-0.059647102,-0.37046555,0.07560361,0.19014445,-0.07603292,-0.1558951,-0.7785586,-0.66327906,-0.3422515,0.07941201,0.0037491508,-0.019410476,-0.069672756,-0.27154288,0.14773202,
RuntimeException,-0.3649799,-0.017420746,0.25748107,0.43227264,1.0874641,-0.7091806,-0.39716423,-0.31477526,-0.4987501,-0.37448418,0.7138777,-0.20448817,-0.63065624,0.09189832,0.5135063,0.010227588,-0.07611783,0.44722688,-0.19776647,0.46910304,-0.15792987,-1.067083,-0.49222088,-0.37127432,0.32414737,-0.027128262,0.3239725,0.13484447,-0.112945296,0.6160432,
