name,vector_0,vector_1,vector_2,vector_3,vector_4,vector_5,vector_6,vector_7,vector_8,vector_9,vector_10,vector_11,vector_12,vector_13,vector_14,vector_15,vector_16,vector_17,vector_18,vector_19,vector_20,vector_21,vector_22,vector_23,vector_24,vector_25,vector_26,vector_27,vector_28,vector_29
TryStatement,0.36949432,-0.7575922,0.39226857,-0.32501107,-0.4245623,0.30606836,0.14930281,0.8334635,-0.25860587,-0.18615647,0.80462265,0.59588385,-0.81804997,-0.13239527,-0.14653046,-0.15179724,-0.11556469,0.33206838,0.29364333,-0.7219113,0.7495808,-0.7155196,-0.7900755,0.7023724,-0.038537588,0.5840944,-0.72266465,0.04637286,-0.94963205,0.9943242,
ThrowStatement,0.20321007,-1.1257944,-0.2555298,-0.38720453,0.026022281,1.3200997,-0.46975943,-0.50058556,-0.46063092,-0.96910137,0.053319532,-0.4152288,0.04594161,-0.46182367,-0.79410267,-0.03903958,0.6569449,1.0884066,-0.676505,-1.0534917,0.2768391,-0.31788597,-1.8001531,-0.33245304,0.8817876,0.28175253,-0.5984468,1.1371855,-0.24508542,0.90649486,
ForStatement,-1.1055795,-1.0076063,1.3096449,-0.38690603,0.6923754,-0.6305152,-0.28198856,-0.3942602,-0.5099491,-0.6584757,0.9188448,-0.22345057,-0.9465762,-0.1233962,-0.62150496,0.23181424,-0.26853678,0.04420093,0.4269196,-0.4209814,1.2369351,0.1324667,-0.35404938,0.09952207,0.15799733,-0.56528246,0.17669562,-0.3579871,0.14580117,0.69989187,
ForControl,-1.5108635,-0.45316333,1.0918247,-0.064794384,0.75382316,-0.5698658,-0.7570276,-0.3141367,-0.2656111,-1.3325298,0.9546778,0.7205076,-0.6314669,-0.31158268,-0.40385178,0.3767194,-0.039585613,0.52066034,0.3991341,-0.29490918,0.69947034,0.16449378,-0.0016345539,-0.33363178,0.17446421,-0.13874637,-0.25572148,0.111983575,0.22437675,0.8423315,
BreakStatement,-0.5123968,0.25071916,-0.3847981,0.3301738,0.39916134,-0.46312004,-0.54481864,-1.0156053,-1.6992815,-0.33825728,1.1172228,0.3437681,-0.22125542,0.18421434,0.258228,0.31044146,-0.5606266,0.9198682,0.30995268,-0.7450389,0.10670771,-1.1546648,-1.0197365,0.06229831,0.09271636,-0.3118489,0.6157975,0.027597545,-0.35003117,0.6797893,
SwitchStatementCase,-0.7231046,0.46511427,-0.957487,0.51737726,0.9276612,-1.3339057,-0.55640244,-1.2953944,-1.707564,-0.2875542,0.5739946,0.13880673,-0.35711128,0.21887107,0.28351656,0.34559396,-0.49380887,0.9507426,0.28591782,-0.8162642,0.003300263,-1.905904,-0.9800328,0.091587484,0.14819176,-0.31536445,0.20086688,-0.13395558,-0.71717215,0.53284144,
equals(),-0.3143342,-0.47134033,0.62525046,0.13058072,0.045443416,-0.36041006,-0.45626184,-0.25202477,-0.5398283,-0.501567,0.99638754,0.12607788,-1.549725,-0.33116466,0.16133651,-0.117747314,0.47503915,1.2193854,0.43421265,0.42734697,-0.20232399,0.17782694,-1.2777504,-0.82487464,0.6398521,-0.118131064,0.9309171,0.29221,-0.63183784,0.10142318,
e,0.65492254,-0.82511866,0.14874236,-0.51619196,0.50390434,0.14660117,-0.686623,0.9278609,-0.6272921,-0.5949639,-0.08176119,0.49357498,-0.32893604,-0.10962563,0.45091608,-0.15750165,-0.2651663,0.52457935,0.09998074,-0.703699,1.0110253,-0.8948683,-1.1620615,0.020787258,-0.09713189,-0.45120642,-0.6867239,0.068642125,-0.84720427,0.8154509,
put(),-0.34318444,-0.37722358,0.4196632,0.4897732,0.13802737,-0.5926518,-0.114190556,1.3317823,-0.4803765,-2.255026,0.8240443,-0.04526498,-1.0975742,1.0045817,0.30433753,-0.005745565,-0.15880592,1.8081548,-0.84559464,0.35531068,0.8129687,-0.35126516,-0.5421601,0.33847094,-0.18102807,0.09298607,0.12843376,-0.11584547,-0.42590123,0.7650376,
println(),-0.40083095,-0.42280245,-0.5125754,0.43174613,0.9295465,0.88704735,0.23197372,-0.08827311,-1.6570145,-0.4076948,1.1011485,0.42479753,-0.20678852,0.40533817,0.08876556,-1.1872222,0.51876587,0.2364008,-0.53554815,-0.7742795,0.81751966,0.09893383,0.14659101,-0.75703204,-0.23397037,-1.0433689,-0.8747677,-0.12636709,-0.9514176,-0.62903756,
elementAt(),-1.3453315,-0.4844737,0.72621566,-0.25057474,0.92038304,-0.7153323,-0.39075822,0.029824806,-0.7083404,-1.0379075,1.277115,-0.25472528,-0.58760077,0.26360205,-0.11715822,0.40324652,0.054198574,0.012661401,0.121310435,-1.0362296,-0.03306011,-0.08143675,0.035066612,-0.023484454,0.06371038,-1.0313418,-0.2335751,0.29426324,0.30637982,0.31313932,
WhileStatement,-1.1403351,0.16954234,0.17246793,-1.0526319,-0.27536762,-0.12710501,-0.051198583,-0.08656772,-1.7530001,-0.47719887,1.23557,0.2823144,-0.3073446,-0.060452737,0.546397,0.63040453,-0.27346203,0.057653084,-0.5174503,-0.3874231,0.30290642,0.77190876,-0.35611883,-0.4128366,-0.024749946,0.030243853,0.3926811,0.50719064,-0.06315926,1.2157815,
size(),-0.7471228,-0.75219905,1.0081784,-0.25299332,0.9062554,-0.36562926,-0.30229536,0.1991195,-0.5160856,-1.0935727,1.03794,0.22538382,-0.75052047,0.36148524,-0.43756092,0.34921563,0.27386004,0.25277165,0.38353825,-0.37807316,0.32395557,-0.068986766,0.028951742,0.12415342,0.4068456,-0.78072035,-0.55858994,0.23845676,0.4218703,0.17994973,
length(),-0.073333785,-0.6201096,-0.00942416,-0.31377974,0.28319067,-0.95787555,-1.2671872,0.015243756,-0.60039043,-0.6780137,0.54486877,0.31452912,-0.5533777,-0.5070881,-0.17683372,-0.4027379,-0.18982324,-0.00867493,0.5815843,-0.43129325,-0.09742853,0.07114747,-0.6587459,-0.2850404,0.79814196,0.1259327,0.04516587,0.1578252,-1.3845645,0.3977794,
toString(),-0.05001516,-0.27356404,0.19851026,-0.7743986,-0.11037256,-0.32784444,-1.3270401,0.9245064,-1.0957975,-0.25452578,-0.043907642,0.27295807,-1.0831664,0.7538857,-0.104734145,-0.4500778,-0.24664524,0.4122057,-0.11583279,-0.19375546,0.14845611,-0.30729342,-0.74453855,-0.53700393,0.7950646,-0.47441173,-0.6013449,0.19967635,-0.75056744,0.18743853,
name,0.022044614,-0.40466514,-0.44367492,1.1696476,-0.59977615,-0.2401056,-0.042126033,0.9724642,-0.9143306,-0.4751894,0.38639456,0.83114254,-0.41323787,0.58986175,-0.33017495,-0.65088445,-0.18992066,0.535749,0.51527303,-0.40150306,-0.03404275,0.5063485,-1.0714222,-0.13733068,0.82536,0.14376883,0.13214144,0.059487004,-0.614797,-0.77592874,
addElement(),-0.3348141,-0.94813013,0.608214,-0.12162376,0.16639411,-0.76464134,-0.25576717,-0.10654086,-0.9056359,-1.5471683,0.74075294,-0.2945818,0.03642052,0.06062794,-0.22052576,0.040089924,0.17270188,0.48120123,-0.11608246,-0.27865282,0.0031664355,-0.47231537,-0.4478668,-0.09492983,0.16273879,-0.6313673,-0.20189667,-0.22748196,0.33684298,0.46104404,
node,-0.8046251,0.16348204,0.013978723,1.0296775,-0.303104,-0.30725777,-0.103770345,0.915253,-0.97331655,0.14063528,-0.048281185,-0.5608696,0.45737246,0.15173917,0.088111915,0.27929083,-0.34567374,-0.23344961,0.014984039,-0.62794495,0.5208812,-0.87624055,0.053801354,0.07699483,0.24451454,-0.60524374,-0.032970842,0.7815919,-1.1912154,0.5536435,
substring(),-0.04045923,-0.68536896,-0.46447,-0.17553811,-0.18899582,-1.3134482,-1.1235795,-0.2793717,-0.4670583,-1.3794167,0.8155979,-0.04391951,-0.47342804,-0.37435052,-0.0821753,-0.024196211,0.0050616846,0.41616952,0.28198478,-0.6025819,-0.08033296,-0.07156195,-1.0313315,-0.33106756,0.29019022,0.15415293,0.5146001,-0.008621005,-1.229768,0.76481026,
classGen,-1.1581002,0.05854819,-0.26481324,-0.0873829,0.85830545,-0.69956785,-1.0244442,0.66276366,-0.44483352,-0.58963114,0.6760856,-0.5397571,-1.5370626,1.0240117,-0.05046142,0.9013673,-0.73989666,1.0651138,-0.21865414,0.11478613,0.08471673,-0.043581598,-0.9983224,0.5887854,1.4765968,-1.1107396,-0.56605107,0.75202173,-0.53457814,0.28219655,
methodGen,-1.3313863,0.0403111,-0.21496637,0.19098794,0.9803588,-0.6455001,-1.0402333,0.694587,-0.48198992,-0.54384273,0.7503932,-0.5932611,-1.6599814,0.92750746,-0.03686432,1.0548619,-0.7180402,1.0361397,-0.15764298,0.1172249,0.07124041,-0.17012212,-0.8170847,0.6776444,1.5475078,-1.1158756,-0.6096087,0.6846046,-0.6702163,0.31829348,
get(),-0.12175382,-0.05080671,0.48109567,0.36101505,0.003324771,-0.4527457,-0.25166073,0.921356,-0.84110135,-1.2135383,0.75214845,-0.06608407,-0.58428687,0.47517332,-0.26604342,-0.12114835,0.060917363,1.0297196,-0.013778313,0.41181928,0.48944896,-0.32144484,-0.3030572,-0.44656453,0.26570135,0.30810416,0.4098639,-0.05539799,-0.38711226,0.41485444,
write(),-0.41766083,-1.7896445,0.30871,-0.6879125,0.22752829,-0.33049163,-0.9339614,0.10646819,-0.013124057,-1.1571661,-0.040744066,0.44309953,-0.405199,0.48724625,-0.23495945,-0.829449,-0.61282575,-0.12290643,-0.25231415,-0.8937449,0.92387724,0.72953355,-0.39239186,0.3061631,0.40228498,-0.11289922,-0.68848133,0.3962438,-2.0374653,1.3002243,
nodeHandle,-2.403177,0.36049885,-0.96545976,1.2105023,0.40103084,-0.7098247,1.4810456,-0.5246494,-1.8702092,-0.6140699,0.33057994,-0.4101817,0.2353976,0.0015482266,-0.08024813,0.69119924,-0.090392165,0.1517457,0.29126713,-1.1449076,0.22448161,-0.1147753,0.4661846,0.052272353,-0.23115584,-0.112251095,0.75220466,0.41379777,-1.1083894,0.17343518,
charAt(),-0.72470117,-0.53959376,0.038246468,-0.63862574,0.041075386,-1.115853,-1.1598601,-0.59433836,-0.92732435,-0.89634377,0.9955267,0.5409631,-0.9374058,-0.1989639,-0.32794917,-0.41227284,-0.19012156,0.16438408,0.54876935,-0.67527485,0.14808121,-0.116358936,-0.40936667,-0.44652283,0.26913604,0.040122684,0.3001183,0.09720175,-1.537323,0.4924576,
value,-0.2747553,-0.46744758,0.09116273,0.93287456,-0.30700567,-0.82146865,-0.6093058,0.8942918,-0.50581974,-0.46047515,0.083859846,-0.050636683,-0.09192361,0.5081778,-0.23224866,-0.33194208,-0.25183654,-0.04938315,0.39469406,-0.10771556,0.29480767,0.67339015,-0.6121426,-0.1337521,0.5964429,-0.3453831,-0.00085965154,0.54599,-0.62143177,0.05116024,
ErrorMsg,-0.0034813667,-0.4319168,-0.08318727,-0.7844488,0.66578335,0.48004898,-1.1668357,0.41456655,-0.5924412,-0.10423534,0.8515088,0.010693396,-1.1346164,0.570452,-0.17930816,-0.19596015,-0.25367132,0.8716184,-0.4943154,-0.5510696,0.32957223,-0.08421397,-1.2512755,-0.26093516,0.95787853,-0.98579794,-0.9581364,0.102386326,-0.83646864,0.3775505,
getInstructionList(),-1.5626111,-0.2642513,-0.2280839,0.24816379,0.97267276,-0.704765,-0.8145381,0.23855294,-0.94103265,-0.48996958,0.96324676,-0.5238049,-1.6552353,0.44380572,-0.23448473,1.1361704,-0.8267993,1.1303481,-0.3587023,0.42572227,0.028692273,-0.24622847,-0.5430052,0.88357496,1.6084942,-0.7844648,-0.23918004,0.47253996,-0.71867245,0.1823684,
uri,-0.03780197,-0.9477137,0.07468834,1.1180189,0.40810475,-0.637281,0.07220745,1.0381664,-0.81795514,-1.1063228,0.23715243,-0.46953338,0.2641418,0.02331216,-0.38982886,0.0431635,0.056339778,0.62928665,0.10369184,-0.39674756,0.19896996,0.80019444,-1.1794851,-0.11248086,0.6231687,0.11265454,0.27983102,0.32851925,-0.61122334,0.0032921985,
addMethodref(),-1.8908837,-0.7107392,-0.33608106,-0.03888487,0.87353826,-0.7909082,-0.75919384,-0.12821579,-1.3119348,-0.5343116,1.0675491,0.22712627,-2.0583105,0.18490006,0.038546328,0.64324087,-0.85514563,1.3457819,-0.49722373,0.39404815,0.34255904,0.015006597,-0.2700878,0.6256865,1.1034272,-0.86292374,0.14751564,0.28724927,-1.0356117,-0.45179126,
getConstantPool(),-1.3793281,-0.18173744,-0.16888079,0.31140625,0.97147334,-0.74701697,-0.6497927,0.377788,-0.69627833,-0.7816576,0.91794246,-0.48646235,-1.8397228,0.5567054,-0.2593457,1.0607235,-0.8006011,1.0328399,-0.24691348,0.40360948,0.060601577,0.00909519,-0.47604218,0.87367946,1.5407987,-0.9023913,-0.38790846,0.41027236,-0.39036387,0.103631146,
type,-0.5484733,0.31022057,-0.24741825,1.3350902,-0.0042845574,-0.725945,-0.62293667,0.5819923,-0.9684907,0.1661513,-0.0372312,-0.57058835,-0.3772596,0.48663414,-0.27397826,0.67149186,-0.6426454,0.6733954,0.17613208,0.305834,0.39258847,-0.19763654,-0.59381515,0.67824584,1.2346424,-0.51852643,0.19534422,0.8897344,-0.34856033,0.28491163,
handler,-0.16375996,-0.8130714,-0.27802148,0.9864053,-0.037611153,-0.32398775,0.03533007,0.46877304,-1.0587016,-0.26522145,-0.2897012,-0.18122311,0.6934981,-0.30604577,-0.34354857,-0.16483262,-0.18691166,-0.22646607,-0.09776526,-0.8859863,0.31229725,0.20568222,-1.1929237,0.017339915,0.67954224,0.28168228,0.111022346,0.37300372,-0.73663634,0.669216,
xctxt,-0.81024057,-0.01714317,-0.24481206,0.790716,0.06303404,0.2155585,0.7808289,0.24783349,-1.1077477,-0.23001182,0.061932065,-0.1058461,-0.66263115,-0.2508047,0.055652212,0.5964535,0.24974997,-0.48286036,0.7322558,-0.11925867,-0.41498485,-0.69946843,-0.37499005,-0.94527775,-0.13643885,0.4886563,-0.36698693,-0.2666124,-0.4649007,1.0518742,
getOp(),-1.6803739,-0.22977412,-0.36159232,-0.41243258,0.13492243,-0.7868268,-0.791005,-1.1418355,-1.1251574,-0.28206363,0.582005,0.03379255,-0.111226715,-0.0192947,0.28884962,-0.2646356,-0.41262057,0.057410724,-0.11673564,-1.0129288,0.26558107,-0.1900734,-0.034037225,0.099602535,-0.1862639,-0.8597716,0.25221282,0.403142,-1.0467061,1.3450205,
x,-0.21851791,-0.9804162,-0.4193179,0.26976776,0.515361,-0.04857264,0.44526094,0.26491457,0.55793333,-0.5543461,1.2431928,0.847231,-1.2238184,0.50806963,0.927148,0.37795746,0.80745703,1.7049234,-0.2599616,-1.2951969,0.45608678,-0.5274991,-2.1227405,-0.3664256,-0.15034771,0.10561593,0.10054743,0.2487888,-1.4428467,1.6461635,
translate(),-1.4645466,-0.34782073,-0.07382182,-0.29673377,0.7648224,-0.40116528,-0.99050844,-0.21401983,-1.0504816,-0.7054144,1.3122976,-0.098979875,-1.3893665,0.7084739,0.05678266,0.39119452,-0.8658684,1.1742405,-0.6786487,0.301142,0.2131626,-0.33916804,-0.43502295,0.62355244,0.9191112,-1.0251048,-0.25746718,0.4132252,-0.6166839,0.26323828,
indexOf(),-0.3046769,-0.63579077,0.15276209,0.057589747,-0.37989283,-1.0089604,-0.8463478,0.39133325,-0.8023517,-0.91989267,0.57196397,-0.07480182,-0.5993089,-0.5037026,-0.16229738,0.044687934,0.286783,-0.05432693,0.5190216,-0.53831434,0.09222941,0.16162004,-0.4548207,-0.4406281,0.23415737,0.20768203,0.29466003,0.026930278,-1.2550621,0.76650363,
TransformerException,-0.1369872,-1.1256344,-0.5264261,-0.4573224,0.8536611,0.43230858,0.00078957743,0.06479565,-0.76424575,-0.5882109,0.45961818,0.7046435,-0.36652195,-0.029507056,-0.15709354,-0.46232122,-0.022308799,0.4550804,-0.30780816,-0.82056546,-0.001952658,-0.9501863,-1.163935,-0.6376442,0.21237521,0.022460543,-0.60369813,-0.7022831,-0.5903159,0.6540993,
getName(),-0.1597758,-0.22165397,0.6178885,-0.121837474,0.593148,-0.07992543,-0.61857826,0.9424458,-0.84226316,-0.43890205,0.97736996,-0.115052655,-1.3972329,0.39915693,0.22729892,-0.04028844,0.14548579,1.2245635,0.00518583,0.043565813,-0.009850981,-0.60367936,-0.7750068,-0.45209622,0.1556343,-0.7086663,-0.25451437,0.0805642,-0.024177708,-0.030184133,
Vector,-0.3964699,-0.7557482,0.76503915,0.124643095,0.45520654,-0.51428723,-0.03192011,0.58795476,-0.6011436,-1.4066838,0.91425884,-0.2248805,-0.4416572,0.4068734,-0.28336346,0.24724174,0.06288035,-0.14414954,0.007499629,0.2765569,-0.01084591,0.20974225,-0.35766783,0.12661335,0.35621598,-0.17265713,-0.37816784,0.030176902,0.29392627,0.5862386,
PUSH,-1.7448075,-0.6978876,-0.3473583,-0.05167492,0.80901146,-0.82323533,-1.1350849,-0.34331834,-1.339082,-0.9806814,1.307544,0.1503149,-1.5180094,0.33989915,-0.030670341,0.15427111,-0.91235286,1.1220665,-0.60046345,0.3215902,0.2700559,-0.6086653,-0.36992285,0.51416546,0.8699779,-0.8276747,-0.028813874,0.0053028427,-0.50574154,-0.10738216,
execute(),-0.6476686,-0.013584094,0.35898063,0.196351,0.3891902,-0.063083015,0.34864685,-0.034129176,-1.0421114,-0.5091065,0.4032834,-0.008294313,-0.5797912,-0.3210604,0.07556276,0.45557156,0.3350038,-0.33301646,0.7326282,-0.13117567,-0.47378433,-0.80092186,-0.5621835,-0.8857346,-0.23772332,0.4615539,-0.4613554,-0.4225916,-0.8272214,1.1731656,
prefix,-0.38653436,-0.65324134,0.17190376,1.0292629,0.30236134,-0.8161142,0.33390483,0.96188074,-0.89890504,-1.1480333,-0.027187703,-0.35972995,0.09544918,-0.1984883,-0.2277115,-0.09189598,0.1717923,0.5123835,0.28195775,-0.33415043,0.10060131,0.5533395,-0.7738338,-0.4017438,0.02922968,0.064110875,0.48817605,0.26262102,-0.79105705,-0.14914145,
error(),-0.48458827,-0.74265635,-0.48483482,0.17730518,0.08434027,-0.22524016,0.31073025,-0.2711312,-1.1326538,-0.56861687,0.17748044,0.20696984,0.108205944,-0.21620603,0.3074104,-0.73976135,0.45373514,0.3492743,-0.045808975,-0.86234677,-0.05658881,-0.8115291,-0.926552,-0.633753,-0.44942445,-0.058970723,0.036351524,-0.031259242,-0.54278004,0.30302656,
run,0.08951476,-0.30674762,-1.2427732,0.98246354,-0.26874703,0.20872864,1.1607081,1.2377326,-0.48329252,-1.2905704,0.95724255,0.5780962,-1.075536,0.9301228,1.0891904,0.55278665,0.32742476,0.27974212,0.13068193,-0.60992336,1.2364138,0.29066992,-1.5145986,-0.36016026,0.32550463,0.0098348595,-0.925741,-0.21627232,-1.4259918,0.7815023,
Integer,-0.20316625,-0.7377739,0.26436782,0.43943954,0.27449298,-0.7043459,-0.35266113,1.5426825,-1.1585842,-2.148535,0.6516143,-0.07304058,-0.60565364,0.5664237,0.30177104,-0.15958281,0.09241106,1.269289,-0.43671757,-0.09336249,0.7961009,-0.8017354,-0.61457235,0.25666574,-0.28900737,0.04601922,-0.17552865,-0.34133193,-0.23101054,0.5032398,
org,-0.12971242,-0.8881804,-0.5086013,0.053695273,0.30219084,0.15160476,0.07224767,0.46529642,-0.54394585,-0.3879464,0.15408681,0.27269784,-0.17695546,-0.26904127,-0.08360424,-0.29259568,0.15002806,0.07960218,-0.1979491,-0.8561716,0.15477104,-0.62641853,-1.3705777,-0.5419593,0.59281987,0.09474377,-0.5925741,-0.34155133,-0.16539754,0.5043745,
ch,-1.0853257,-0.92800003,-0.21924901,0.68577236,0.17375971,-0.65578955,0.18105291,0.31384918,-1.0074435,-0.747513,-0.70249355,0.34594488,0.42684704,-0.42611128,-0.18989663,-0.49269524,0.08518519,-0.45557472,0.1608107,-1.0669487,0.62492764,0.8801969,-0.24368526,-0.2568474,0.2813021,0.15372588,-0.09593304,0.27711383,-1.228693,0.5174653,
getNodeType(),-0.8826349,0.12848812,9.492265e-05,0.70431364,0.28552467,-0.24951,0.056904104,-0.23383486,-1.3892292,-0.06017145,0.7056524,-0.13678768,0.13240135,-0.06748234,-0.11430301,0.3088219,0.05288345,0.17061561,0.3871699,-0.75090754,0.38710895,-0.79401493,-0.07042202,-0.30185676,0.044024423,0.16818981,0.142077,0.17264813,-0.6861023,0.8966484,
doPrivileged(),0.15875857,-0.38960895,-1.3259697,1.045233,-0.20228085,0.23060542,1.2948699,1.3477199,-0.32884902,-1.3059059,0.8182662,0.58877236,-1.2441063,0.79631263,1.0176531,0.64997345,0.42996863,0.40370744,0.23478332,-0.6142931,1.2948303,0.23580588,-1.7053729,-0.2977815,0.4049381,0.085967034,-0.9252865,-0.011114096,-1.3258545,0.79908746,
ConfigurationError,-0.24486706,-1.0134504,-0.64344144,0.6814038,0.6381734,0.24332248,0.45489275,0.27105972,0.7721594,-0.30764508,0.87235117,0.34425497,-1.2162124,0.58343047,0.49214324,0.77872396,0.79933125,1.7024145,-0.18367194,-1.4677756,0.39310572,-0.57383037,-2.185842,-0.3656285,0.47380373,0.0912279,0.16500823,0.44736016,-1.2488527,1.8963833,
reportError(),-0.07967592,-0.2233933,0.016242616,-0.6940786,0.34482417,0.02970398,-1.3121074,0.34785196,-0.19179438,-0.46607187,1.1664405,-0.3375563,-1.394387,0.3357729,0.3060102,0.08600707,-0.27575037,0.7285173,-0.1293299,-0.09524638,0.053929225,-0.17087677,-1.5969235,0.08194958,0.883239,-1.0395455,-0.8614497,0.31947893,-1.1716049,0.62109405,
getProperty(),0.40173814,-0.36147633,-0.26799816,0.03640644,-0.33098096,-0.12554201,0.39622304,0.9357883,-0.28792828,-0.9110934,1.0375031,0.90850574,-1.0641792,0.16202727,0.5712911,0.019472383,0.3951595,0.87505066,0.14209221,-0.060450323,0.37838456,0.32498816,-1.0612932,-0.3793431,-0.18733431,0.3716677,0.056648254,-0.043514155,-1.270521,0.6172974,
org.apache.xalan.xsltc.compiler,-0.19013612,-0.09420963,-0.04869699,0.13365129,0.7545701,0.121933654,0.024002085,0.75074095,-0.09129881,-0.653707,-0.07252679,-0.27622655,-1.0119371,0.5851904,-0.5905466,0.41735685,-0.36162382,-0.08176273,0.24115719,0.301975,0.44631517,0.7992756,-0.10199984,0.22742842,0.8152379,-0.8234949,-1.1646868,0.6746246,-0.30823764,0.28956926,
getType(),-1.0775402,0.24152024,0.54273283,-0.079779565,0.3745424,-0.5949923,-0.7397764,0.06829447,-0.7452687,-0.15161864,0.80218565,-0.36196518,-0.96030986,-0.23832583,0.31153482,0.44938013,-0.12792704,0.3698464,0.58097184,0.12201446,-0.39722097,-0.29103696,-0.7705426,-0.4117212,0.32181987,-0.7737453,-0.1431544,0.22747983,-0.21693636,0.298488,
localName,-0.33149588,-1.114704,-0.18851334,1.6173276,0.3198476,-0.670523,-0.06780247,0.8895216,-0.44348264,-0.99364483,0.0021475255,-0.44808036,0.20298699,0.095039055,-0.47146508,0.09241242,-0.28931776,0.6187181,0.13609639,-0.6337174,0.35596085,0.77982706,-1.2382714,0.17903331,0.84774566,-0.04637706,0.25541747,0.4972111,-0.47175008,0.086885005,
SwitchStatement,-0.7221436,0.19626558,-0.27319372,0.52675796,0.18507789,-0.4573021,-0.57070196,-0.644017,-1.38824,0.074711934,0.5425555,-0.09622539,-0.50879246,-0.1099558,0.056098167,0.5303821,-0.19366111,0.5177007,0.36519897,-0.3721313,0.2687622,-1.3285605,-0.35879472,-0.022743428,0.41820288,-0.38737327,-0.05288366,0.1316134,-0.2781797,0.8222468,
