name,vector_0,vector_1,vector_2,vector_3,vector_4,vector_5,vector_6,vector_7,vector_8,vector_9,vector_10,vector_11,vector_12,vector_13,vector_14,vector_15,vector_16,vector_17,vector_18,vector_19,vector_20,vector_21,vector_22,vector_23,vector_24,vector_25,vector_26,vector_27,vector_28,vector_29
log(),-0.43953648,-0.4413542,0.26355535,0.2675778,0.73420006,-0.3521965,0.23047975,-0.057552747,-0.22564612,0.0097565595,0.14286843,-0.35128224,-0.33188075,0.16401294,0.2620497,-0.36597997,-0.27999356,0.22641325,0.69582504,0.0626124,0.1350118,-0.5616547,-0.43735784,-0.3821934,0.34498945,0.2112117,-0.116213284,-0.01217132,-0.16958122,0.3172881,
CatchClause,-0.14378436,-0.36833444,-0.056566857,0.6021516,0.618026,-0.08264474,0.15776141,0.07371689,-0.24605018,0.40901688,0.23330393,0.111866966,-0.501353,-0.17431244,0.33605915,-0.44623014,-0.14246355,-0.059936635,0.80874556,-0.10789584,0.37787053,-0.70805347,-1.0720652,-0.6300178,0.26940674,-0.07989199,-0.32725853,-0.12265058,-0.13659391,0.29918015,
append(),-1.2359326,-0.9530452,0.380084,-0.01770126,0.7545949,-0.7677512,0.46879455,-0.6824046,-0.71990883,-0.08040398,-0.3625951,0.17210823,-0.10240824,0.32680455,0.07348341,-0.45106652,-0.29819652,0.85980767,0.41297492,0.50594026,0.3815259,-0.28982496,-0.41378272,-0.18234454,1.0286733,-0.48300186,-0.1899723,0.3082767,-0.30609235,0.47599974,
TryStatement,-0.15949525,-0.39764103,0.060772005,0.47996956,0.5146133,-0.24244215,0.12206195,0.092441246,0.033888593,0.14776735,0.16044362,-0.0832155,-0.4607993,-0.07155188,0.17513406,-0.35021278,-0.12639809,-0.008290524,0.7141926,-0.13187464,0.30802763,-0.60200053,-0.5710418,-0.3601095,0.24779335,0.08192256,-0.20362608,-0.004777927,-0.23359267,0.25815472,
ForStatement,-0.6259264,-0.77467054,0.52859557,-0.07605245,0.87913626,-0.6746846,0.30380443,-0.23899226,0.017613586,-0.13940492,-0.014436874,-0.54580134,-0.11633445,0.46281925,0.008755829,-0.40794653,-0.54698664,0.22118115,0.82677555,-0.20822719,0.38953397,-0.5860135,0.53276485,0.0938843,0.37750977,0.293269,0.03414153,0.11671217,-0.24854241,0.21341343,
ForControl,-0.70617884,-0.69104296,0.5119007,-0.07530187,0.76041925,-0.736197,0.1747493,-0.31719783,-0.16126928,-0.29726335,0.07959828,-0.5262514,-0.013205067,0.44023824,-0.050854784,-0.5659202,-0.5660329,0.36044836,0.92690814,-0.18834838,0.26657632,-0.6517201,0.6251975,0.0050817146,0.4465025,0.3234778,0.12370391,0.10436369,-0.26551458,0.24598578,
equals(),-0.9058743,-0.2729582,0.39620066,0.17294565,0.87374663,-0.36476102,0.13054585,-0.266117,-0.29635903,0.008301118,-0.071432166,-0.23467845,-0.2504405,0.050235033,0.0032676044,-0.21318114,-0.025646865,0.6531795,0.5334267,0.3425899,-0.22127235,-0.35277632,-0.7059303,-0.29300976,0.76428646,-0.2444666,0.09891687,0.101429746,-0.26549447,0.5055483,
createArgument(),-0.854664,0.004267716,0.36839586,-0.24802695,0.15699574,-0.0032899256,0.508616,-0.12461092,-1.234612,0.1415946,0.53146064,-1.01496,-0.5547247,-0.17818785,0.29805675,-0.5395649,-0.28788248,1.6635817,0.4466266,0.05803448,0.3064483,-0.19565688,-0.13466226,-0.42481634,0.24991041,0.38963607,0.5351158,0.30024973,-0.075119786,0.75822794,
setValue(),-0.81281835,0.020756163,0.37194508,-0.23879446,0.120453246,0.023996135,0.44563347,-0.1215616,-1.1393588,0.16327882,0.5138689,-1.0084997,-0.58225876,-0.18175605,0.28296214,-0.5488098,-0.26545894,1.6153948,0.4843764,-0.007342988,0.2813371,-0.15807922,-0.13680618,-0.38886985,0.26250494,0.3928726,0.54601485,0.29432204,-0.07579842,0.72167486,
size(),-0.70184743,-0.6698271,0.61427855,-0.18399152,0.92732894,-0.7691048,0.35553053,-0.23626357,-0.121878,-0.17398867,-0.049548183,-0.61644596,-0.16287552,0.4680444,0.17365953,-0.35256314,-0.44871882,0.33874768,0.80891097,-0.1357681,0.28430203,-0.5129218,0.40920874,0.09887883,0.5611684,0.36731607,0.12766215,0.15025105,-0.27093002,0.28232384,
File,-0.43873832,-0.47009888,0.27854577,0.35115835,0.91568136,-0.46048614,0.08571527,-0.08951271,0.019232254,-0.07984812,0.084427126,-0.45654783,-0.46667615,0.29173383,0.1416537,-0.42876226,-0.39119872,0.1621289,0.8654419,0.0282134,0.030370569,-0.89292186,-0.14231536,-0.33950084,0.28598794,0.4171141,-0.21880771,-0.06130494,-0.27776718,0.1379657,
getAbsolutePath(),-0.46880326,-0.48117614,0.34470597,0.34839973,1.0367141,-0.35925105,0.1807046,-0.082697645,-0.13557369,-0.02359995,0.15216655,-0.48450348,-0.5493591,0.27306843,0.35178366,-0.42673108,-0.36640614,0.12097776,0.88063294,0.108058885,-0.0050206548,-0.83779335,-0.49165556,-0.5689523,0.34808964,0.49326968,-0.24586967,-0.11696537,-0.27416676,0.29293734,
WhileStatement,-0.7517139,-1.0351915,0.33177987,0.18498296,0.43316317,-0.5495986,0.105373666,-0.37957138,-0.18251503,-0.25180703,-0.070815206,-0.13723476,-0.18578856,0.2292458,-0.15665983,-0.23609067,-0.6336485,0.14625682,0.68732053,0.16654244,0.28886488,-0.2897434,0.3398696,0.12763582,0.42463163,-0.0069197146,0.05447745,0.34033483,-0.29506811,0.41968855,
length(),-0.86702776,-0.6338595,0.3419892,-0.016554244,0.42256713,-0.5247909,0.16093446,-0.45740476,-0.6246095,-0.08824987,-0.060653385,-0.13988745,-0.048153326,0.12833671,-0.087451324,-0.35913125,-0.3367886,0.5777728,0.5353762,0.31003937,0.20949356,-0.2723647,-0.06382517,0.010102236,0.5491631,-0.29132417,0.14604871,0.24404643,-0.096435525,0.5181105,
toString(),-0.7228091,-0.4599161,0.26534355,0.11331065,0.5668215,-0.37379318,0.28940794,-0.2941971,-0.52780116,0.03778773,-0.07414571,-0.16751553,-0.22988977,0.15485564,0.168261,-0.2836483,-0.15792517,0.56581354,0.4261403,0.21817148,0.31476682,-0.3693839,-0.3685904,-0.20070688,0.5315822,-0.10999676,-0.022735644,0.13120449,-0.18270905,0.3860237,
addElement(),-0.554253,-0.5736526,0.37909633,0.065467656,0.42148325,-0.5729336,0.12792282,-0.23095661,-0.10811944,-0.09958845,-0.08656238,-0.28455755,-0.23689272,0.24680024,-0.08440627,-0.18296085,-0.28374907,0.2562038,0.616796,-0.045311052,0.270561,-0.2925055,0.27199182,0.19644131,0.5680431,0.07142761,0.10086422,0.27011514,-0.24591678,0.30479026,
e,-0.044105254,-0.20671082,-0.015971445,0.635883,0.45310438,-0.05803678,0.12806417,0.19474298,-0.10840544,0.3899361,0.28007743,0.0079324115,-0.5912991,-0.31632814,0.3072316,-0.38299528,0.024438996,-0.01949996,0.7053392,-0.11799256,0.3123358,-0.6274516,-0.96327937,-0.54729384,0.2026245,0.023593372,-0.18381284,-0.08777216,-0.14688277,0.3260763,
println(),-0.65818316,-0.728428,0.056342613,0.50234354,0.7001704,-0.11022905,0.36310488,-0.33388385,-0.5576582,0.0036197142,-0.19017212,-0.11995207,-0.33115876,0.23967269,0.065615006,-0.6156575,-0.18497567,0.83334357,0.22522977,0.16984327,0.8379429,-0.9588331,-0.15260229,-0.4504664,0.66813904,-0.53589386,-0.5728372,0.30004075,-0.54774034,0.03308816,
Vector,-0.28017217,-0.7839774,0.26915416,0.022673639,0.2043097,-0.6610554,0.023607856,0.07135762,0.31161013,-0.18880624,-0.16201419,-0.31232974,-0.42265236,0.18794589,-0.124127716,-0.060084738,-0.2546101,0.15441668,0.7058344,-0.38923162,0.62513334,-0.234043,0.74067295,0.40799797,0.42428172,0.28116646,0.2499578,0.41216496,-0.5031739,0.20213409,
getProperty(),-0.57797855,-0.23740886,0.19319364,0.12579386,0.34402758,-0.27325583,0.18146777,-0.056884382,-0.36811152,-0.007529089,0.03809227,-0.28066823,-0.460788,-0.008728855,0.13543735,-0.19136877,-0.06878309,0.6603412,0.48197845,0.15116325,0.09711991,-0.21370307,-0.3846218,-0.23719501,0.3774866,0.09697853,0.22176048,0.15658647,-0.255084,0.47788465,
org.apache.tools.ant.taskdefs,0.0029537058,-0.43665045,0.17051277,0.16762477,0.04905725,-0.37321785,-0.029460536,0.16829415,0.37633228,-0.017106693,0.049691968,-0.26426524,-0.47197,0.025302598,-0.15293638,-0.066039756,-0.13673867,0.023114972,0.66798055,-0.52102774,0.5688707,-0.15473515,0.5791134,0.31970936,0.20076142,0.34620163,0.34996304,0.3351598,-0.28384897,0.263142,
close(),-0.17660315,-0.30846423,0.01737928,0.59860396,0.3956459,0.098285176,0.19038633,0.0058355983,-0.41338834,0.36170197,0.33240518,0.020578023,-0.42357722,-0.28753394,0.13996515,-0.48314306,-0.13605464,0.12769459,0.48487929,-0.057925288,0.43794873,-0.55697846,-0.7691574,-0.4878332,0.1389988,-0.16320108,-0.1567923,0.06267388,0.004852586,0.3313495,
elementAt(),-0.8357501,-0.8146255,0.52574366,-0.15368266,0.8499821,-0.8043956,0.3533126,-0.3496335,-0.19296168,-0.19148156,-0.18542948,-0.41275063,-0.012403103,0.49374145,-0.027416088,-0.401162,-0.4709846,0.4957577,0.68366385,-0.045291856,0.34168556,-0.45770484,0.46625972,0.1300133,0.62726176,0.07732235,0.086076446,0.2412999,-0.27588814,0.2539999,
write(),-0.46980348,-0.6196994,0.3147392,0.39592236,0.3645821,-0.047337353,0.26402104,-0.4035322,-0.69079715,0.13855709,0.26623517,-0.10972264,0.17049593,0.056491397,-0.36813614,-0.6297411,-0.47105694,0.3513517,0.31368244,-0.06607818,0.709843,-0.46100307,0.16311157,0.15690796,0.285058,-0.4365857,-0.0036249382,0.38436663,0.26184392,0.38853773,
indexOf(),-1.0084122,-0.6312606,0.365083,0.03922216,0.59048855,-0.7060173,0.11180766,-0.39084387,-0.48294532,-0.25324965,-0.1139333,-0.24467798,-0.08827994,0.35319784,-0.058111973,-0.42385605,-0.34905124,0.5409573,0.741228,0.37782398,-0.008154953,-0.40765238,-0.117609344,-0.13095187,0.6296441,-0.2624784,0.13172144,0.078016594,-0.19558235,0.5552031,
getName(),-0.39580715,-0.23843476,0.21784659,0.29115742,0.4709796,-0.116206974,0.10679437,-0.029522603,-0.20980391,0.12986042,0.13699754,-0.32327506,-0.437754,-0.055575155,0.053671084,-0.21064802,-0.15038966,0.430417,0.49123368,0.045034483,0.15674521,-0.38943812,-0.29279625,-0.26102862,0.23357981,0.1747132,0.09573477,0.14788608,-0.15522929,0.3517518,
substring(),-1.1176674,-0.7440667,0.3862611,0.011527919,0.6425662,-0.68230784,0.19739273,-0.5366595,-0.6528791,-0.18421946,-0.13425219,-0.18280604,-0.032969344,0.32491404,-0.03994725,-0.5055336,-0.3647013,0.70055354,0.64818275,0.46286032,0.13548636,-0.48459378,-0.14406505,-0.20444638,0.6439772,-0.36556226,-0.017912887,0.14003275,-0.17199513,0.50510836,
execute,-0.2538053,-0.2643897,0.25156388,0.19224009,0.45602962,-0.20823053,0.08951975,0.054452453,-0.03233519,0.04386146,0.17138065,-0.3920048,-0.49107346,0.014365324,0.18452837,-0.23813201,-0.1453146,0.2322424,0.62421674,-0.1792459,0.1423126,-0.35918057,-0.14031771,-0.23784536,0.25489062,0.373315,0.11706811,0.03889614,-0.24288666,0.2991025,
exists(),-0.362592,-0.3460355,0.31980598,0.27322072,1.025477,-0.3014547,0.13065587,0.01742669,-0.074443884,0.06272356,0.26706657,-0.50281537,-0.6616823,0.03455577,0.45956278,-0.38685027,-0.24745096,0.16337173,0.9016909,0.017743506,-0.09741631,-0.75881183,-0.63477933,-0.6830487,0.31260207,0.59458405,-0.055846564,-0.19806221,-0.3337631,0.37233442,
StringBuffer,-0.64422554,-0.7003775,0.30826128,0.026501983,0.392264,-0.605728,0.17430727,-0.28082725,-0.21972233,-0.119545035,-0.19742751,-0.043236654,-0.12840232,0.26154336,-0.108577095,-0.19838403,-0.23309276,0.33966824,0.43201023,0.081685185,0.4059552,-0.18122181,0.20591314,0.19763261,0.55555135,-0.15626219,0.12054507,0.29632205,-0.22856618,0.35058504,
hasMoreElements(),-0.56055844,-1.0752312,0.32862496,0.27482712,0.57548213,-0.76117355,0.11753851,-0.22466113,0.13262066,-0.23253615,-0.17825367,-0.079844415,-0.3311196,0.2319145,-0.13936439,-0.19102529,-0.6427805,-0.20632131,0.8057858,0.031807162,0.32875118,-0.30955294,0.4142876,0.15441372,0.4125349,0.19332409,-0.045819756,0.3560996,-0.3387514,0.3360393,
nextElement(),-0.4909772,-1.0298413,0.25385207,0.31361723,0.66403425,-0.6256573,0.09269516,-0.17478059,0.16978106,-0.19907407,-0.06727224,-0.07439711,-0.36501047,0.2504146,-0.057289522,-0.1845702,-0.6184242,-0.1906684,0.73662555,0.04716649,0.24537331,-0.33920127,0.21825238,-0.00092123257,0.304966,0.16884212,-0.07948142,0.30735385,-0.36937705,0.28811824,
value,-0.23795275,0.09599506,0.14024444,0.28264922,0.0446471,-0.11988539,0.0008470643,0.023244482,-0.06941203,0.22559893,0.08643864,-0.2206076,-0.4447154,-0.09013398,-0.2089514,-0.14800224,0.0787487,0.35920137,0.5030088,-0.23388276,0.29478583,-0.0821553,-0.1955763,0.11249401,0.47123334,-0.047986448,0.20737022,0.27301466,-0.09903061,0.4139933,
name,-0.23003554,-0.30377275,0.18463315,0.29663676,0.21004161,-0.3800707,0.0054499134,-0.053849954,0.1244412,0.028822294,-0.047088746,-0.16775146,-0.38549423,0.12418138,-0.16252652,-0.19412039,-0.15787333,0.15192495,0.65265375,-0.21571176,0.37688202,-0.29084328,0.14525965,0.15306143,0.45131186,0.0940354,0.070580415,0.23722978,-0.18132953,0.20778589,
BreakStatement,-0.9536152,-0.77699256,0.5057175,0.09928469,0.6955849,-0.5648076,0.23760414,-0.60763174,-0.5457887,-0.11503306,-0.043691028,-0.16131298,0.1930855,0.3655644,-0.2680162,-0.43094823,-0.46169487,0.49301374,0.48033214,0.21760511,0.35058948,-0.39616698,0.2208127,0.19124614,0.65096813,-0.3612976,0.07225504,0.3031345,0.05250617,0.437193,
put(),-0.43013194,-0.29294658,0.17278638,0.3821892,0.41764548,-0.31115592,0.06815039,-0.09960223,-0.08417988,-0.019017091,-0.09303467,-0.16466138,-0.38533527,0.13114241,-0.069922075,-0.2175995,-0.16475594,0.32826674,0.54843765,0.08209709,0.23045313,-0.3761782,-0.20749839,-0.08368261,0.5148379,-0.050658908,-0.08784787,0.23465921,-0.1697835,0.29489362,
p,-0.25266853,0.035492923,0.18957695,0.26950753,0.15602851,-0.17983752,-0.02561084,-0.017527696,-0.014140172,0.20641084,0.04848135,-0.16163671,-0.5266921,-0.09300887,-0.12979,-0.089211814,0.064512044,0.27913317,0.5716524,-0.13023558,0.12836404,-0.088867515,-0.34207523,0.00023103504,0.5250893,-0.006241202,0.21674037,0.17011076,-0.16522959,0.4162371,
replace(),-0.53985184,-0.51776403,0.30233678,0.17491627,0.40288934,-0.4313274,0.08767533,-0.2113938,-0.21440656,-0.041977447,0.026360026,-0.20962472,-0.20200345,0.16477984,-0.15458241,-0.2865531,-0.27158526,0.24784854,0.59966415,0.037849806,0.29116878,-0.35012123,0.14748695,0.0694325,0.35571158,-0.023684457,0.030451477,0.22570407,-0.09875077,0.29178873,
arraycopy(),-0.73347193,-0.45198575,0.41959855,-0.006972795,0.6749106,-0.47504255,0.24787588,-0.30667135,-0.39976725,-0.11654386,0.08589802,-0.55665165,-0.11537245,0.39205098,0.09100004,-0.5259081,-0.3726726,0.69894916,0.7611465,0.045970306,0.28807282,-0.603288,0.1215715,-0.20838794,0.5010096,0.07912124,-0.077230826,0.014354352,-0.23314323,0.20306602,
isReference(),-0.16473065,-0.025985941,0.17240003,0.49645087,0.14293924,-0.0740289,-0.050185274,-0.023628157,-0.0986746,0.2942594,0.14023246,-0.012268007,-0.550678,-0.23865469,-0.10059577,-0.018797293,0.12085278,0.013711035,0.5070381,-0.03697899,0.15086372,-0.09786502,-0.40163442,-0.07473467,0.39305222,0.0026369316,0.20432132,0.20344602,0.045291647,0.48060477,
get(),-0.49959785,-0.6329317,0.22992814,0.2631946,0.5183574,-0.5029296,0.117766276,-0.16723295,-0.008488803,-0.05378058,-0.10133232,-0.07133668,-0.2895768,0.16797759,-0.031028021,-0.20153087,-0.33177492,0.08989567,0.6359066,0.06834892,0.22135931,-0.32663742,-0.07249504,-0.060769323,0.43669415,0.04949225,-0.05363026,0.20949318,-0.2533253,0.3241539,
getMessage(),-0.15128784,-0.24484436,0.080652766,0.5471271,0.50492066,-0.08246518,0.09060587,0.03794825,-0.13937734,0.30910936,0.23258379,-0.14011277,-0.53786623,-0.14329842,0.199638,-0.36209574,-0.08482941,0.07328251,0.7196093,-0.06670115,0.22475271,-0.62990147,-0.69018215,-0.47254696,0.2380837,0.098669484,-0.13931628,-0.05701725,-0.09826541,0.3141795,
src,-0.28839138,0.07437691,0.20542747,0.038618427,-0.15190718,0.08440861,0.1442805,-0.039111678,-0.49374655,0.22415115,0.3147422,-0.5544006,-0.5434726,-0.20221004,-0.021958422,-0.25442386,0.040948365,0.85703534,0.4114771,-0.20382702,0.3910529,-0.019815719,0.10286304,-0.050030295,0.2762569,0.22489454,0.44951248,0.3760858,-0.026181113,0.47244412,
Path,-0.4566864,-0.14985044,0.17800401,0.23552302,0.11472695,-0.2577274,0.09457741,-0.19871753,-0.22852778,0.09019562,-0.023568105,-0.07083501,-0.34758103,-0.0076159863,-0.11042786,-0.1483992,0.03106914,0.44704157,0.40123752,0.044684168,0.2824304,-0.052384,-0.14487857,0.037148073,0.5518329,-0.09851494,0.16597569,0.2691244,-0.07333754,0.32963789,
isDirectory(),-0.37033734,-0.3309283,0.27371156,0.28197265,0.82700324,-0.25487113,0.14738695,-0.044537075,-0.12941019,0.07914335,0.20123096,-0.40063432,-0.45390195,0.08829328,0.31007576,-0.3515472,-0.22414555,0.20119062,0.70058596,0.027248725,0.0034631786,-0.678524,-0.47769246,-0.48264,0.31017563,0.38804308,-0.07992613,-0.12528898,-0.22283669,0.30832118,
startsWith(),-0.6452318,-0.18804106,0.24563725,0.121497385,0.35053113,-0.20579238,0.15695044,-0.21511652,-0.5410417,0.037548155,0.104457594,-0.3349791,-0.27393174,0.020907948,0.01166692,-0.2669353,-0.118737146,0.68166065,0.44470915,0.18806338,0.12699033,-0.25064698,-0.27778566,-0.19423468,0.41443703,-0.0631695,0.15295778,0.19304697,-0.07631179,0.48626226,
ioe,-0.15005688,-0.21686625,0.04303389,0.54199976,0.4938935,-0.03597911,0.10057086,0.055701192,-0.20276956,0.30870143,0.29499558,-0.119167656,-0.5490297,-0.21938352,0.25396866,-0.34634182,-0.098242104,0.083152525,0.65118444,-0.038759757,0.23968935,-0.60324675,-0.7844346,-0.52892274,0.1874533,0.094440795,-0.12790246,-0.051458895,-0.075653635,0.34502906,
lastModified(),-0.56006557,-0.29083043,0.25344485,0.2887873,0.74325174,-0.23882887,0.19797875,-0.22718787,-0.37549987,0.06888162,0.13662015,-0.35497335,-0.38554674,0.13111664,0.15946512,-0.38715664,-0.25988936,0.45126766,0.6500948,0.23679106,0.03580757,-0.6115341,-0.5391498,-0.48214763,0.42766544,0.11517806,-0.14668818,0.011428557,-0.0991366,0.33986527,
equalsIgnoreCase(),-0.5376957,-0.19544062,0.27363536,0.3255733,0.5740463,-0.07726699,0.16328138,-0.23644958,-0.3659411,0.1883289,0.12029426,-0.24567911,-0.3195953,0.016792385,0.048801847,-0.25239128,0.020287437,0.3544543,0.58586663,0.13324472,-0.028369354,-0.30828828,-0.59244627,-0.36513394,0.50460315,-0.08995934,-0.029158864,0.087788396,-0.0380238,0.47018093,
elements(),-0.38547444,-0.7648103,0.33337486,0.20052573,0.47336215,-0.55624443,0.06967602,-0.10920029,0.13324754,-0.09100123,-0.004270702,-0.25762132,-0.3150085,0.21294951,-0.11391086,-0.17084973,-0.44910213,-0.049788542,0.75971395,-0.16095735,0.39131016,-0.3311378,0.40603557,0.15693048,0.3122235,0.25143567,0.072735816,0.2779441,-0.27956048,0.2964501,
project,-0.12558742,-0.34680673,0.15858145,0.29688483,0.14088604,-0.2956822,0.007196057,0.047322467,0.16918957,0.08590841,0.008751039,-0.16150442,-0.44549254,0.01837993,-0.12311131,-0.14578207,-0.11229433,0.07764369,0.58184284,-0.26075143,0.40971217,-0.23681542,0.094522774,0.087819524,0.31669992,0.16494806,0.11877076,0.22020619,-0.18442036,0.24299487,
trim(),-0.58970225,-0.34627187,0.2894991,0.16329597,0.26480764,-0.22324276,0.12674788,-0.26504448,-0.47515196,0.06359622,0.029494112,-0.22416337,-0.2523153,-0.053048305,-0.08015343,-0.2147915,-0.15750292,0.5020114,0.42799821,0.1610457,0.23521666,-0.15820538,-0.13741343,0.028901398,0.46021095,-0.10962533,0.18868794,0.2866959,-0.051028393,0.47688025,
resolveFile(),-0.25615695,-0.296964,0.22972535,0.21828154,0.42016023,-0.27689576,0.07896303,-0.032819625,-0.05487933,0.07985051,0.09393508,-0.23419368,-0.4250505,0.007800564,0.035107285,-0.235184,-0.100838676,0.14862208,0.60571635,-0.12292815,0.20275947,-0.3563595,-0.13427682,-0.121134,0.32254997,0.20198524,0.113165,0.10982643,-0.18334569,0.3183577,
invoke(),-0.18314086,-0.052625623,0.09447501,0.446563,0.2429796,-0.089380704,0.011772515,0.052402187,0.02487984,0.27927732,0.10197908,-0.076207556,-0.5782564,-0.1989473,-0.038039323,-0.15341839,0.08287561,0.1017136,0.613177,-0.17665151,0.18868795,-0.23059133,-0.58869743,-0.14798458,0.42467263,-0.021530064,0.089620434,0.14036639,-0.1290859,0.4002377,
forName(),-0.15443636,-0.3372304,0.10248654,0.42282617,0.37144276,-0.23715422,0.051467583,0.0842751,0.061420538,0.21267338,0.10328678,-0.09031524,-0.50879234,-0.12624188,0.1019063,-0.20141745,-0.021792471,0.04256295,0.6307577,-0.16627215,0.25281715,-0.37299654,-0.436702,-0.22908266,0.28019893,0.09885604,-0.031484023,0.10789196,-0.21116368,0.28189337,
event,-0.06474176,-0.14492084,0.024305934,0.5701117,-0.15260874,0.057639938,-0.06350357,0.0008602168,-0.016204521,0.41481718,0.13935764,0.030470738,-0.5490168,-0.24622694,-0.38312033,-0.032547627,0.10131791,0.11913494,0.4144785,-0.2194741,0.58872515,-0.087230906,-0.0106398715,0.1971252,0.20597784,-0.13766438,0.24874537,0.44424626,0.11154247,0.37781808,
nextToken(),-0.53514296,-0.5678109,0.2922361,0.13788638,0.21479823,-0.3499088,0.06432279,-0.2493184,-0.29405865,-0.018085236,-0.02449306,-0.20373784,-0.25095084,0.00024329044,-0.22970621,-0.11416647,-0.24093284,0.31452453,0.5074699,0.01783443,0.3299333,-0.08708447,0.18122524,0.2697502,0.4320318,-0.042566083,0.27068213,0.41669458,-0.11564068,0.4523529,
execute(),-0.27556378,-0.28446588,0.14938284,0.41161236,0.39486086,-0.16633078,0.10231846,-0.0019070914,-0.12705512,0.17746787,0.18355997,-0.12416085,-0.4132947,-0.101854295,0.07943302,-0.22042128,-0.10086966,0.09560467,0.57343704,-0.031991724,0.22798058,-0.40351042,-0.41063428,-0.25389305,0.25667974,0.08527056,-0.023188949,0.087786704,-0.08462423,0.3218913,
